yaw,pitch,pred_class,filtered_class,base_face,l2cs_face
0.04623488635978637,-0.02226661192797427,3.0,3.0,1.0,1.0
0.10406582766017362,-0.025321652895357354,3.0,3.0,1.0,1.0
0.12962394891818504,-0.046827806879554,3.0,3.0,1.0,1.0
0.11819534485420692,-0.04059588864168837,3.0,3.0,1.0,1.0
0.12359425705042035,-0.03540130955043087,3.0,3.0,1.0,1.0
0.08467489426584729,-0.04117123366463777,2.0,3.0,1.0,1.0
0.05531377454836464,-0.07184051976952695,2.0,0.0,1.0,1.0
0.023034353906280704,-0.12664342632521342,2.0,1.0,1.0,1.0
-0.00040547019193848746,-0.16451482587457028,2.0,1.0,1.0,1.0
-0.021803341916422078,-0.20347252670784746,2.0,1.0,1.0,1.0
-0.05042389568695746,-0.24333235172047862,2.0,1.0,1.0,1.0
-0.07785544242689041,-0.2668266958252664,2.0,2.0,1.0,1.0
-0.13558957119140613,-0.28562959617618694,3.0,2.0,1.0,1.0
-0.18661937325426392,-0.30567605041834534,3.0,2.0,1.0,1.0
-0.22511666247573942,-0.30907389983150635,3.0,2.0,1.0,1.0
-0.25908989109909375,-0.31175296381252704,3.0,2.0,1.0,1.0
-0.25816611128365485,-0.32406556870536335,2.0,2.0,1.0,1.0
-0.252114111682457,-0.3236097668173706,2.0,2.0,1.0,1.0
-0.29198431928963947,-0.3363999588480565,3.0,2.0,1.0,1.0
-0.33118942646071364,-0.33974465658353964,3.0,3.0,1.0,1.0
-0.3564717188327604,-0.3461492509975372,3.0,3.0,1.0,1.0
-0.3780175522308011,-0.3336829564198561,3.0,3.0,1.0,1.0
-0.4227646964353879,-0.35043533512592134,3.0,3.0,1.0,1.0
-0.47050635003407426,-0.3586708219047149,3.0,3.0,1.0,1.0
-0.5174802930229422,-0.3811881489670762,3.0,3.0,1.0,1.0
-0.5760369721264216,-0.4141001299866262,3.0,3.0,1.0,1.0
-0.6418054562832741,-0.4537808414306609,3.0,3.0,1.0,1.0
-0.7657564831430115,-0.471031447885249,3.0,3.0,1.0,1.0
-0.7607318401789789,-0.4732092267251284,3.0,3.0,1.0,1.0
-0.7368449086878126,-0.45416127341359597,3.0,3.0,1.0,1.0
-0.6911828367012446,-0.43237143921637883,3.0,3.0,1.0,1.0
-0.6777230241687933,-0.4268467506630389,3.0,3.0,1.0,1.0
-0.6457248204307461,-0.4488848838344258,2.0,3.0,1.0,1.0
-0.5827004237124767,-0.4603546380561721,2.0,3.0,1.0,1.0
-0.5281117380504646,-0.46444502552830325,2.0,3.0,1.0,1.0
-0.4890473195324124,-0.46877610151655835,2.0,3.0,1.0,1.0
-0.438529785991541,-0.4570848042255633,2.0,2.0,1.0,1.0
-0.3781873791398108,-0.4488959945209608,2.0,2.0,1.0,1.0
-0.32462617503878527,-0.4736599942442078,1.0,2.0,1.0,1.0
-0.28772293313481484,-0.487323765378526,1.0,2.0,1.0,1.0
-0.2659936017578491,-0.4880367654795327,2.0,2.0,1.0,1.0
-0.19913547421529326,-0.4850202603715081,1.0,2.0,1.0,1.0
-0.15507565736824383,-0.5112380089489452,1.0,2.0,1.0,1.0
-0.1354994951148068,-0.5096655662613787,1.0,1.0,1.0,1.0
-0.13691528694129304,-0.5114737627492074,1.0,1.0,1.0,1.0
-0.15414843364137137,-0.5178637860875516,2.0,2.0,1.0,1.0
-0.1588691245201818,-0.5160614396068651,2.0,2.0,1.0,1.0
-0.1593182172258808,-0.4894169504821737,2.0,2.0,1.0,1.0
-0.15214298255722114,-0.4809387011265686,2.0,2.0,1.0,1.0
-0.1517751364292692,-0.4843312944870531,2.0,2.0,1.0,1.0
-0.1284195356424206,-0.4933523205328865,1.0,1.0,1.0,1.0
-0.12058099160861943,-0.4661141219191343,1.0,1.0,1.0,1.0
-0.11155224002016177,-0.4386796855207561,1.0,1.0,1.0,1.0
-0.10653098054945492,-0.42815518000410024,1.0,1.0,1.0,1.0
-0.10087793985210103,-0.4336633221971416,1.0,1.0,1.0,1.0
-0.09612359922657603,-0.4386621762411574,1.0,1.0,1.0,1.0
-0.1062955439155701,-0.42307701197828707,2.0,1.0,1.0,1.0
-0.10732869135308187,-0.3929763573066377,2.0,2.0,1.0,1.0
-0.11378870048340513,-0.3591085035104594,2.0,2.0,1.0,1.0
-0.10405275285274262,-0.3424929604147743,1.0,2.0,1.0,1.0
-0.06512450433341357,-0.28556356621277484,0.0,1.0,1.0,1.0
-0.043271384242753314,-0.24537375032740733,0.0,1.0,1.0,1.0
-0.020063358142673453,-0.20315988912537236,3.0,1.0,1.0,1.0
-0.001387055236042871,-0.17740273125281186,0.0,1.0,1.0,1.0
0.011876941287611114,-0.1600243833533952,0.0,1.0,1.0,1.0
0.010506416972597271,-0.14008245462989083,1.0,1.0,1.0,1.0
0.010669619452972217,-0.13327910705082882,1.0,1.0,1.0,1.0
-0.0046367252949300105,-0.13743973461518455,2.0,1.0,1.0,1.0
-0.019399873167142957,-0.13472824057759067,2.0,1.0,1.0,1.0
-0.034410286041086806,-0.13782800303779402,2.0,2.0,1.0,1.0
-0.04664647640310879,-0.13540243006769595,2.0,2.0,1.0,1.0
-0.06087363991256514,-0.14082204346982605,2.0,2.0,1.0,1.0
-0.04950941837620671,-0.13515596640162839,1.0,2.0,1.0,1.0
-0.04926911029322023,-0.13317984591998996,2.0,2.0,1.0,1.0
-0.056352832977814765,-0.13655237589900485,2.0,2.0,1.0,1.0
-0.05950978179809069,-0.13630015002662696,2.0,2.0,1.0,1.0
-0.06396501411696104,-0.14113680379504556,2.0,2.0,1.0,1.0
-0.06193576273456389,-0.1445247870743595,2.0,2.0,1.0,1.0
-0.06013270478150942,-0.1427963233193102,2.0,2.0,1.0,1.0
-0.06621981376904688,-0.14182064311950027,2.0,2.0,1.0,1.0
-0.0654010953971112,-0.14063354078764082,2.0,2.0,1.0,1.0
-0.06254608332304819,-0.1407778854979578,2.0,2.0,1.0,1.0
-0.0551639843890591,-0.13519419653344183,1.0,2.0,1.0,1.0
-0.047184182121692314,-0.1292062075368412,1.0,2.0,1.0,1.0
-0.02150376747096814,-0.11500037009525095,0.0,1.0,1.0,1.0
-0.0015364894953871708,-0.10507306144551631,0.0,1.0,1.0,1.0
0.0016605512393134442,-0.10392696246894921,1.0,1.0,1.0,1.0
-0.011823899631236376,-0.10413329810904734,2.0,1.0,1.0,1.0
-0.0075681155413674355,-0.11117843024445835,1.0,1.0,1.0,1.0
-0.009057579404710902,-0.11962417090282076,1.0,1.0,1.0,1.0
-0.015421968070311985,-0.11925984351719142,2.0,1.0,1.0,1.0
-0.019940206946542395,-0.12328392762871775,2.0,1.0,1.0,1.0
-0.017939576152316446,-0.12323198088777268,1.0,1.0,1.0,1.0
0.0028325458015485416,-0.12449105810818953,0.0,1.0,1.0,1.0
0.032046995320715324,-0.1204938673537115,0.0,1.0,1.0,1.0
0.02417802418954343,-0.10921608400282866,1.0,1.0,1.0,1.0
0.040679559478906,-0.09354852471726946,3.0,1.0,1.0,1.0
0.03755225464523682,-0.08072728199686796,0.0,1.0,1.0,1.0
