yaw,pitch,pred_class,filtered_class,base_face,l2cs_face
0.11439755261071068,-0.23446467638851676,2.0,2.0,1.0,1.0
0.1646551303648846,-0.3209738035356822,2.0,2.0,1.0,1.0
0.1923587921716393,-0.3729826471381724,2.0,2.0,1.0,1.0
0.2239125374437396,-0.42348930492376013,2.0,2.0,1.0,1.0
0.25934336133313585,-0.4489711134785645,2.0,2.0,1.0,1.0
0.2826836053153144,-0.475943615594263,2.0,2.0,1.0,1.0
0.297281088315444,-0.4936689101167965,2.0,2.0,1.0,1.0
0.30978839649868933,-0.5047428246247485,2.0,2.0,1.0,1.0
0.3008968152191195,-0.5075546365343774,2.0,2.0,1.0,1.0
0.2973619975652571,-0.5102423963423481,2.0,2.0,1.0,1.0
0.31035402663781547,-0.5190234121936672,2.0,2.0,1.0,1.0
0.311385877510969,-0.525236269734114,2.0,2.0,1.0,1.0
0.3262543519899671,-0.5346111553620883,2.0,2.0,1.0,1.0
0.33940548826367994,-0.5370104233293965,2.0,2.0,1.0,1.0
0.3393147282109497,-0.5271243205606255,2.0,2.0,1.0,1.0
0.3609889608608414,-0.5298982789240557,2.0,2.0,1.0,1.0
0.3960525637753237,-0.5596296057564674,2.0,2.0,1.0,1.0
0.4353871815820636,-0.5781346255233394,2.0,2.0,1.0,1.0
0.3960860220894636,-0.5459710853439196,2.0,2.0,1.0,1.0
0.3782768919452447,-0.5023934511778425,2.0,2.0,1.0,1.0
0.3577002484062424,-0.4489657935040432,2.0,2.0,1.0,1.0
0.3528314157514635,-0.39654231566311066,3.0,2.0,1.0,1.0
0.34636938612378243,-0.35246414359004086,3.0,2.0,1.0,1.0
0.32613675759966076,-0.33391375875880713,2.0,2.0,1.0,1.0
0.30817732337321474,-0.31267185013498977,2.0,2.0,1.0,1.0
0.28512799002875594,-0.3039782804630754,2.0,2.0,1.0,1.0
0.2626040934927505,-0.28641389006431944,2.0,2.0,1.0,1.0
0.252063798060434,-0.26687284637049424,2.0,2.0,1.0,1.0
0.2406891058557678,-0.25323062278130576,2.0,2.0,1.0,1.0
0.2296802000965974,-0.24092184674472025,2.0,2.0,1.0,1.0
0.22813862716588884,-0.24320390390683763,2.0,2.0,1.0,1.0
0.236300531332924,-0.23780443875872387,2.0,2.0,1.0,1.0
0.25180698639865196,-0.2570938057432245,2.0,2.0,1.0,1.0
0.3137851504329936,-0.3271511689148384,2.0,2.0,1.0,1.0
0.40956548357555167,-0.41217213979376083,2.0,2.0,1.0,1.0
0.46638631035556277,-0.4909489845761311,2.0,2.0,1.0,1.0
0.5320079459367554,-0.5424186726434259,2.0,2.0,1.0,1.0
0.5921989643711305,-0.600353321597798,2.0,2.0,1.0,1.0
0.6751200391291395,-0.6603332817982097,2.0,2.0,1.0,1.0
0.732906498850305,-0.7072561921264237,2.0,2.0,1.0,1.0
0.7510320188904196,-0.7367982187135663,2.0,2.0,1.0,1.0
0.7545274008280388,-0.7718921677236802,2.0,2.0,1.0,1.0
0.7611924805017195,-0.8071247852835106,2.0,2.0,1.0,1.0
0.7576464705815206,-0.8158012001461636,2.0,2.0,1.0,1.0
0.7318320152312158,-0.8378883150743099,1.0,2.0,1.0,1.0
0.7878081710596524,-0.8521666843861233,2.0,2.0,1.0,1.0
0.7331302021242541,-0.8634036776003724,1.0,2.0,1.0,1.0
0.7499076301889666,-0.8760702720537303,2.0,2.0,1.0,1.0
0.5916173077936853,-0.8407792339317904,1.0,2.0,1.0,1.0
0.4591896917998214,-0.8274162699193948,1.0,1.0,1.0,1.0
0.411534448126874,-0.8067692448684862,1.0,1.0,1.0,1.0
0.45975164016672243,-0.8015653723003285,2.0,1.0,1.0,1.0
0.3077688141981212,-0.791291864177338,1.0,1.0,1.0,1.0
0.20956963517484312,-0.8009802061131269,1.0,1.0,1.0,1.0
0.17097326117179235,-0.7821179108875254,1.0,1.0,1.0,1.0
0.13980475888346264,-0.7729118497669866,1.0,1.0,1.0,1.0
0.06316841291407616,-0.7684324293853405,1.0,1.0,1.0,1.0
-0.0530561640664957,-0.7732929779484359,1.0,1.0,1.0,1.0
-0.13925413919778407,-0.7827074760608362,1.0,1.0,1.0,1.0
-0.14531195667445984,-0.8143425998920157,1.0,1.0,1.0,1.0
-0.18739032122283664,-0.8316577003140131,1.0,1.0,1.0,1.0
0.03944430221785511,-0.8256807353863841,2.0,1.0,1.0,1.0
0.16078783704191138,-0.8183389601619458,2.0,1.0,1.0,1.0
0.19811437952903327,-0.8103491791273331,1.0,1.0,1.0,1.0
0.19150378217973743,-0.8136928592437641,1.0,1.0,1.0,1.0
0.2411399125163345,-0.8106856295718922,1.0,1.0,1.0,1.0
0.20536758769458466,-0.8158182428791961,1.0,1.0,1.0,1.0
0.23024091622808804,-0.8121530696745216,1.0,1.0,1.0,1.0
0.198138482557112,-0.8264495593611674,1.0,1.0,1.0,1.0
0.16689436389403603,-0.828844839840668,1.0,1.0,1.0,1.0
0.13159061154254048,-0.8159962328247597,1.0,1.0,1.0,1.0
0.09918077455658461,-0.800590176218191,1.0,1.0,1.0,1.0
0.06997572545681223,-0.8168134058173715,1.0,1.0,1.0,1.0
0.062005502962757794,-0.837888744895662,1.0,1.0,1.0,1.0
0.029302805801201245,-0.8473274786221269,1.0,1.0,1.0,1.0
-0.010425601047351206,-0.8497341438520363,1.0,1.0,1.0,1.0
-0.05712916590235828,-0.8578527636773867,1.0,1.0,1.0,1.0
-0.07668127578491014,-0.8527369163435832,1.0,1.0,1.0,1.0
-0.06401281561830408,-0.8496930978402571,1.0,1.0,1.0,1.0
-0.08695104611438628,-0.846347028891902,1.0,1.0,1.0,1.0
-0.08443842653157128,-0.8367326923567834,1.0,1.0,1.0,1.0
-0.03262498142552185,-0.8256159185978503,1.0,1.0,1.0,1.0
-0.01033662812179486,-0.8376887146413489,1.0,1.0,1.0,1.0
-0.01269574254525659,-0.835159261063509,1.0,1.0,1.0,1.0
-0.061655418352390745,-0.8152244485002439,1.0,1.0,1.0,1.0
-0.030550646893508004,-0.8322787037307808,1.0,1.0,1.0,1.0
0.052825295822666346,-0.8260410244823291,1.0,1.0,1.0,1.0
0.08938870709905493,-0.8267128680875198,1.0,1.0,1.0,1.0
0.14223786632902333,-0.8288678404913429,1.0,1.0,1.0,1.0
0.1691355742050274,-0.8411323969560478,1.0,1.0,1.0,1.0
0.16659389100650596,-0.8601542651785199,1.0,1.0,1.0,1.0
0.1757011864461519,-0.8647542691225697,1.0,1.0,1.0,1.0
0.16470681875945575,-0.8810162170582235,1.0,1.0,1.0,1.0
0.10841821415272332,-0.8722054845945131,1.0,1.0,1.0,1.0
0.13626835559643827,-0.8691800295558839,1.0,1.0,1.0,1.0
0.1216814243066727,-0.8724765136473882,1.0,1.0,1.0,1.0
0.11325576927224215,-0.8567893416713053,1.0,1.0,1.0,1.0
0.14851835564131846,-0.8498834283357566,1.0,1.0,1.0,1.0
0.1851876896231072,-0.85147556957478,1.0,1.0,1.0,1.0
0.24450374604332703,-0.8531147215307794,1.0,1.0,1.0,1.0
0.2791086498694118,-0.858330503569744,1.0,1.0,1.0,1.0
0.2725910864206024,-0.8466941788644311,1.0,1.0,1.0,1.0
0.28177147461665497,-0.8417339013706148,1.0,1.0,1.0,1.0
0.2931693826687066,-0.8485290047107823,1.0,1.0,1.0,1.0
0.3408885246879489,-0.8684632830940858,1.0,1.0,1.0,1.0
0.37885456710488424,-0.8502677023085896,2.0,1.0,1.0,1.0
0.38397078020844805,-0.8756803321626545,1.0,1.0,1.0,1.0
0.3710588279724816,-0.8953293059655077,1.0,1.0,1.0,1.0
0.20796054562395172,-0.882473618722789,1.0,1.0,1.0,1.0
0.16044732392114458,-0.87416209845381,1.0,1.0,1.0,1.0
0.22277911705801723,-0.8485313613587525,2.0,1.0,1.0,1.0
0.1355373487462967,-0.839400014170777,1.0,1.0,1.0,1.0
0.013682650158510057,-0.8247640528877356,1.0,1.0,1.0,1.0
-0.04559960750796481,-0.787307682652751,1.0,1.0,1.0,1.0
-0.08573532973638359,-0.7621051174421519,1.0,1.0,1.0,1.0
-0.05728575485958877,-0.7129284045662556,1.0,1.0,1.0,1.0
