yaw,pitch,pred_class,filtered_class,base_face,l2cs_face
0.5893481307379974,-0.4386075684371045,2.0,2.0,1.0,1.0
0.7946074451319362,-0.5998400595963986,2.0,2.0,1.0,1.0
0.8800446162783082,-0.6731435530448059,2.0,2.0,1.0,1.0
0.9485735793878309,-0.7415641141339113,2.0,2.0,1.0,1.0
1.0243636391525308,-0.7922193546553539,2.0,2.0,1.0,1.0
1.0729836568954325,-0.8193089247785708,2.0,2.0,1.0,1.0
1.0949801122433926,-0.8330213068456713,2.0,2.0,1.0,1.0
1.1231582411288354,-0.864092795777926,2.0,2.0,1.0,1.0
1.1408712802950558,-0.898317630613352,2.0,2.0,1.0,1.0
1.1544330377703338,-0.9111066084184595,2.0,2.0,1.0,1.0
1.1709258013116355,-0.9367984387917285,2.0,2.0,1.0,1.0
1.1687137777903327,-0.965064850493323,2.0,2.0,1.0,1.0
1.1697306905422946,-0.9810521913358679,2.0,2.0,1.0,1.0
1.1805397294023317,-1.00246051301699,2.0,2.0,1.0,1.0
1.1839210749137044,-1.0106955965514954,2.0,2.0,1.0,1.0
1.190157739793792,-1.0272417738884003,2.0,2.0,1.0,1.0
1.181730066743086,-1.021548662921854,2.0,2.0,1.0,1.0
1.168674157571052,-1.0189026915104673,2.0,2.0,1.0,1.0
1.156037466108323,-1.0185807465279186,2.0,2.0,1.0,1.0
1.1707110463584214,-1.0121688792190568,2.0,2.0,1.0,1.0
1.2003185691031413,-1.0306710300059214,2.0,2.0,1.0,1.0
1.220988415320754,-1.041725481657316,2.0,2.0,1.0,1.0
1.2275884001164894,-1.0497188425955775,2.0,2.0,1.0,1.0
1.2072970107201424,-1.0304590267006097,2.0,2.0,1.0,1.0
1.2242923088092919,-1.038382151926458,2.0,2.0,1.0,1.0
1.2194526680032138,-1.0324372197045093,2.0,2.0,1.0,1.0
1.2175251103853457,-1.0350432301572146,2.0,2.0,1.0,1.0
1.2604982627160826,-1.0669747942183048,1.0,2.0,1.0,1.0
1.2330029170637145,-1.065838297709049,2.0,2.0,1.0,1.0
