yaw,pitch,pred_class,filtered_class,base_face,l2cs_face
0.13421240647503915,-0.5338181431358046,1.0,1.0,1.0,1.0
0.16008963630248854,-0.7232284577430681,1.0,1.0,1.0,1.0
0.10867884222493163,-0.8018157747766003,1.0,1.0,1.0,1.0
0.03543728271791802,-0.8483179944726503,1.0,1.0,1.0,1.0
0.00941129400536055,-0.8588526744550674,1.0,1.0,1.0,1.0
-0.01527643366720606,-0.8691843332587649,1.0,1.0,1.0,1.0
-0.0332463024550564,-0.8648916139894027,1.0,1.0,1.0,1.0
-0.05861611221253011,-0.8886621802267446,1.0,1.0,1.0,1.0
-0.07805030584692006,-0.9102626977460803,1.0,1.0,1.0,1.0
-0.06662271733958751,-0.9148122161850192,1.0,1.0,1.0,1.0
-0.055686505770871156,-0.8977162709254606,1.0,1.0,1.0,1.0
-0.04629171438303194,-0.8834305771824783,1.0,1.0,1.0,1.0
-0.05866647948617454,-0.8797420927517274,1.0,1.0,1.0,1.0
-0.04663831663446386,-0.8758291770947364,1.0,1.0,1.0,1.0
-0.060223758043422115,-0.8671034131011862,1.0,1.0,1.0,1.0
-0.08331373215332136,-0.864374236421762,1.0,1.0,1.0,1.0
-0.09713365409298186,-0.8608502135149916,1.0,1.0,1.0,1.0
-0.10823257377891003,-0.8597476485412775,1.0,1.0,1.0,1.0
-0.11676158541654119,-0.8584129218972713,1.0,1.0,1.0,1.0
-0.1267463927806285,-0.8852813296218679,1.0,1.0,1.0,1.0
-0.1395456949813185,-0.936183693558999,1.0,1.0,1.0,1.0
-0.16416374584573276,-0.9844903760585957,1.0,1.0,1.0,1.0
-0.19668186100585902,-1.021906547769918,1.0,1.0,1.0,1.0
-0.2240427335603219,-1.0515399923863449,1.0,1.0,1.0,1.0
-0.21526199529706186,-1.075509409413816,1.0,1.0,1.0,1.0
-0.2041575295608807,-1.0878676928929567,1.0,1.0,1.0,1.0
-0.1999625095549252,-1.1072697683965826,1.0,1.0,1.0,1.0
-0.22860136786524626,-1.15635846505886,1.0,1.0,1.0,1.0
-0.23203017013826555,-1.1827512671533567,1.0,1.0,1.0,1.0
-0.2382465085456394,-1.2047626321062175,1.0,1.0,1.0,1.0
-0.18866107195541387,-1.2131013566746864,1.0,1.0,1.0,1.0
-0.1793550045222877,-1.2331379492261914,1.0,1.0,1.0,1.0
-0.13928241771056404,-1.2465019478999748,1.0,1.0,1.0,1.0
-0.1166809817899186,-1.258629759216576,1.0,1.0,1.0,1.0
-0.1019476444733367,-1.2652594365061374,1.0,1.0,1.0,1.0
-0.08855722047207479,-1.2700463910832773,1.0,1.0,1.0,1.0
-0.08800233943509207,-1.2677413089611083,1.0,1.0,1.0,1.0
-0.10067210697001117,-1.2728509172003437,1.0,1.0,1.0,1.0
-0.13290182547484503,-1.2719922610843841,1.0,1.0,1.0,1.0
-0.1468334139733954,-1.2701208686517147,1.0,1.0,1.0,1.0
-0.17236833009870955,-1.2710808138221414,1.0,1.0,1.0,1.0
-0.19268622097866567,-1.27073442344432,1.0,1.0,1.0,1.0
-0.20779201871993438,-1.2744522924900865,1.0,1.0,1.0,1.0
-0.21774202671452947,-1.276576746375516,1.0,1.0,1.0,1.0
-0.21272929601526697,-1.2785758884712757,1.0,1.0,1.0,1.0
-0.23087416166253205,-1.2996468512261552,1.0,1.0,1.0,1.0
-0.24484799435598126,-1.3115945899376336,1.0,1.0,1.0,1.0
-0.25641337865111363,-1.3208096592252005,1.0,1.0,1.0,1.0
-0.26345185353120193,-1.3350357858262683,1.0,1.0,1.0,1.0
-0.031985662572139445,-1.343855844662191,1.0,1.0,1.0,1.0
0.14435076187376972,-1.3453698002369496,1.0,1.0,1.0,1.0
0.3072442402340548,-1.3388826714590443,1.0,1.0,1.0,1.0
0.37962749276867075,-1.3258813576954684,1.0,1.0,1.0,1.0
0.4345452291021043,-1.314688548892976,1.0,1.0,1.0,1.0
0.4815890848460721,-1.3004605238392337,1.0,1.0,1.0,1.0
0.5270056598297826,-1.302853624114502,1.0,1.0,1.0,1.0
0.5948060323087596,-1.2942609750962022,1.0,1.0,1.0,1.0
0.6615954116641802,-1.2912254297504449,1.0,1.0,1.0,1.0
0.707410753799577,-1.2797779587577522,1.0,1.0,1.0,1.0
0.7461399203154925,-1.2722934857610282,1.0,1.0,1.0,1.0
0.7746857154456279,-1.2821738733499366,1.0,1.0,1.0,1.0
0.7865907676967991,-1.2911151384546984,1.0,1.0,1.0,1.0
0.858658455276411,-1.3062220007133614,1.0,1.0,1.0,1.0
0.9273596105946116,-1.3198182219118553,1.0,1.0,1.0,1.0
0.9796846445286351,-1.3261485170996072,1.0,1.0,1.0,1.0
1.020988337324127,-1.3306823314554965,1.0,1.0,1.0,1.0
1.0849377553798862,-1.340767122477876,1.0,1.0,1.0,1.0
1.1576073223697303,-1.3442056356361156,1.0,1.0,1.0,1.0
1.205671646404027,-1.3508040215159884,1.0,1.0,1.0,1.0
1.2670298063787842,-1.357876023003113,1.0,1.0,1.0,1.0
1.3030380828774273,-1.3664077342728371,1.0,1.0,1.0,1.0
1.3361595576744878,-1.3745047627091291,1.0,1.0,1.0,1.0
1.3206074479022127,-1.3735553618101497,1.0,1.0,1.0,1.0
1.2757168466248747,-1.376068439964899,1.0,1.0,1.0,1.0
1.2211083888552083,-1.3714961009062407,1.0,1.0,1.0,1.0
1.1424944247327515,-1.3649651848437256,1.0,1.0,1.0,1.0
1.0690639532104629,-1.353113548463604,1.0,1.0,1.0,1.0
1.0089460240288128,-1.3429692187745208,1.0,1.0,1.0,1.0
1.0295434468914555,-1.3415743751921234,1.0,1.0,1.0,1.0
1.011009552015403,-1.3286365151944566,1.0,1.0,1.0,1.0
0.9988857576738787,-1.3314717774378035,1.0,1.0,1.0,1.0
1.0479282794174243,-1.3259011589851093,1.0,1.0,1.0,1.0
1.0537486798794724,-1.3154364396456806,1.0,1.0,1.0,1.0
1.0601543775059623,-1.3068302793665998,1.0,1.0,1.0,1.0
1.0662219076859294,-1.300007962060563,1.0,1.0,1.0,1.0
1.0487753665466848,-1.2846251726232805,1.0,1.0,1.0,1.0
1.0229970539783106,-1.2817126026600476,1.0,1.0,1.0,1.0
1.0507755990494823,-1.2750914218566274,1.0,1.0,1.0,1.0
1.095408189994331,-1.276886848039325,1.0,1.0,1.0,1.0
1.1314082757345547,-1.2772668994023249,1.0,1.0,1.0,1.0
1.1588748463057092,-1.2785314095398619,1.0,1.0,1.0,1.0
1.1626700043204137,-1.2852249517304082,1.0,1.0,1.0,1.0
1.1373568874547273,-1.2990958023322026,1.0,1.0,1.0,1.0
1.1016874369357246,-1.313743728232426,1.0,1.0,1.0,1.0
1.0736298074097481,-1.321552148998205,1.0,1.0,1.0,1.0
1.0526552068176793,-1.3279341475625932,1.0,1.0,1.0,1.0
1.0749856448484918,-1.323030255457041,1.0,1.0,1.0,1.0
1.0877230373321867,-1.3126708673133174,1.0,1.0,1.0,1.0
1.116002419760284,-1.313215304447812,1.0,1.0,1.0,1.0
1.0673602143012377,-1.3085009930290779,1.0,1.0,1.0,1.0
1.0104444397030574,-1.302739496769529,1.0,1.0,1.0,1.0
0.9551766879229503,-1.2991393448673099,1.0,1.0,1.0,1.0
0.9106486063327879,-1.2915254811395296,1.0,1.0,1.0,1.0
0.8743330800185758,-1.2877067589890263,1.0,1.0,1.0,1.0
0.8257844023118412,-1.2624537210557627,1.0,1.0,1.0,1.0
