yaw,pitch,m2_class,m2prop_class,flt_m2_class,flt_prop_class,face
0.2071004428628733,-0.12110408076010472,0.0,0.0,0.0,0.0,1.0
0.4024075497990273,-0.20548581683538186,0.0,0.0,0.0,0.0,1.0
0.5529035283938033,-0.2918418508370438,0.0,0.0,0.0,0.0,1.0
0.719225028037749,-0.4699634981963117,1.0,1.0,0.0,0.0,1.0
0.8511484945482977,-0.5898940689645752,1.0,1.0,0.0,0.0,1.0
0.9597536508486003,-0.6881001321992287,1.0,1.0,0.0,0.0,1.0
1.0865513812423733,-0.757375283573622,1.0,1.0,0.0,0.0,1.0
1.092532088263281,-0.7759997772549454,1.0,1.0,0.0,0.0,1.0
1.069751434295625,-0.7312349859221793,0.0,0.0,0.0,0.0,1.0
1.0431851568604122,-0.6956906489203268,0.0,0.0,0.0,0.0,1.0
1.0406261138912483,-0.6897561720583671,0.0,0.0,0.0,0.0,1.0
0.9915506253810533,-0.6496894160862203,0.0,0.0,0.0,0.0,1.0
0.9533958120542672,-0.6086685841618615,0.0,0.0,0.0,0.0,1.0
0.9222036920027835,-0.5526163728283457,0.0,0.0,0.0,0.0,1.0
0.9330559037491866,-0.5277999208015581,0.0,0.0,0.0,0.0,1.0
0.901308787549068,-0.4966998576224495,0.0,0.0,0.0,0.0,1.0
0.8943702367064138,-0.5385088040137579,0.0,1.0,0.0,0.0,1.0
0.8464580814000957,-0.5002979624297657,0.0,0.0,0.0,0.0,1.0
0.7998017344731084,-0.43362976099147676,3.0,3.0,0.0,0.0,1.0
0.7659666420051485,-0.4221973873212653,0.0,0.0,0.0,0.0,1.0
0.7426157484365332,-0.44337348313647307,1.0,1.0,0.0,0.0,1.0
0.7336393523489921,-0.46562294790288583,1.0,1.0,0.0,0.0,1.0
0.7322452258834277,-0.46871207865502784,0.0,0.0,0.0,0.0,1.0
0.7106566766251574,-0.4288151553937098,0.0,0.0,0.0,0.0,1.0
0.7660940448617626,-0.4402695106863014,0.0,0.0,0.0,0.0,1.0
0.8208263328902973,-0.4332647229206182,0.0,0.0,0.0,0.0,1.0
0.8264759828844268,-0.3938045248812256,3.0,3.0,0.0,0.0,1.0
0.8497023565846107,-0.38899520988132225,0.0,0.0,0.0,0.0,1.0
0.852780441158428,-0.38955893923933405,0.0,0.0,0.0,0.0,1.0
0.8697114104004254,-0.3916942150938606,0.0,0.0,0.0,0.0,1.0
0.868628521561353,-0.3806315992762023,0.0,0.0,0.0,0.0,1.0
0.9440554005789633,-0.3934258429384715,0.0,0.0,0.0,0.0,1.0
0.9547604725679381,-0.38699601269373407,0.0,0.0,0.0,0.0,1.0
0.9173580301243396,-0.38748207494197134,0.0,0.0,0.0,0.0,1.0
0.9112811807663784,-0.37717092675285,0.0,0.0,0.0,0.0,1.0
0.9732178642590862,-0.40279795622916353,0.0,0.0,0.0,0.0,1.0
1.0003002979641764,-0.4375675713650194,0.0,0.0,0.0,0.0,1.0
0.9870899632124903,-0.45164049753690333,0.0,0.0,0.0,0.0,1.0
1.0090629689913488,-0.46316387585004637,0.0,0.0,0.0,0.0,1.0
1.0086953421467364,-0.4617548608340969,0.0,0.0,0.0,0.0,1.0
0.9885636197086984,-0.4563846472578057,0.0,0.0,0.0,0.0,1.0
1.0435728995638407,-0.42496098466097715,3.0,3.0,0.0,0.0,1.0
1.0475677123666571,-0.3941123971177764,3.0,3.0,0.0,0.0,1.0
1.0646285651854839,-0.3794164398356175,0.0,0.0,0.0,0.0,1.0
1.036413526745474,-0.39297110279486897,0.0,0.0,0.0,0.0,1.0
1.0254400952308733,-0.35758171738092837,3.0,3.0,0.0,0.0,1.0
0.9518208342636232,-0.3209192283140212,3.0,3.0,0.0,0.0,1.0
0.8795232271242674,-0.3306113647705124,0.0,0.0,0.0,0.0,1.0
0.7793335297617696,-0.29726328375618555,0.0,0.0,0.0,0.0,1.0
0.7397969492690093,-0.2765590882273101,3.0,3.0,0.0,0.0,1.0
0.6641826499923454,-0.2958774599185397,0.0,1.0,0.0,0.0,1.0
0.565180782683111,-0.29193614199548884,1.0,1.0,0.0,0.0,1.0
0.5569803885626018,-0.30265890262276424,0.0,0.0,0.0,0.0,1.0
0.5402863192124776,-0.27602154613289154,3.0,3.0,0.0,0.0,1.0
0.46843632828400034,-0.25784486996421,0.0,0.0,0.0,0.0,1.0
0.4286097912501524,-0.2684525581519964,0.0,1.0,0.0,0.0,1.0
0.38775549272792664,-0.27279898457720503,1.0,1.0,0.0,0.0,1.0
0.36223734208654235,-0.28269274604783445,0.0,1.0,0.0,0.0,1.0
0.32146290177655257,-0.2827724157179128,1.0,1.0,0.0,0.0,1.0
0.2851176404268543,-0.2867758189177646,1.0,1.0,0.0,0.0,1.0
0.25883466122488036,-0.28756380005403753,1.0,1.0,0.0,0.0,1.0
0.24149941913418393,-0.28858652185484607,1.0,1.0,0.0,1.0,1.0
0.21604610187723094,-0.2942549015359706,1.0,1.0,1.0,1.0,1.0
0.19443229499155962,-0.3083058255408315,1.0,1.0,1.0,1.0,1.0
0.16923879831721175,-0.3158514819954519,1.0,1.0,1.0,1.0,1.0
0.1697891729783382,-0.3264827589878616,1.0,1.0,1.0,1.0,1.0
0.16283696362695263,-0.3334376077744746,1.0,1.0,1.0,1.0,1.0
0.16386540131613359,-0.34026414473979305,1.0,1.0,1.0,1.0,1.0
0.1568128112815609,-0.3471397791669886,1.0,1.0,1.0,1.0,1.0
0.15889704894521936,-0.35082763274439327,1.0,1.0,1.0,1.0,1.0
0.15654333214623534,-0.3468503411891372,1.0,1.0,1.0,1.0,1.0
0.14536693850388568,-0.3494918292477216,1.0,1.0,1.0,1.0,1.0
0.12734140826919307,-0.35548758898459387,1.0,1.0,1.0,1.0,1.0
0.11488794159934981,-0.354181296820066,1.0,1.0,1.0,1.0,1.0
0.10138050085257976,-0.34331324667090823,1.0,1.0,1.0,1.0,1.0
0.09803246457182166,-0.3394132421988299,1.0,1.0,1.0,1.0,1.0
0.09400205518822556,-0.32738794751527306,1.0,1.0,1.0,1.0,1.0
0.09158381328009386,-0.31696572743776114,1.0,1.0,1.0,1.0,1.0
0.08540211697357375,-0.31077797458699435,1.0,1.0,1.0,1.0,1.0
0.08854222352428183,-0.30230350470943546,1.0,1.0,1.0,1.0,1.0
0.08253986318053416,-0.2940739441202838,1.0,1.0,1.0,1.0,1.0
0.08359927288546962,-0.2946456768657874,1.0,1.0,1.0,1.0,1.0
0.07812163327081438,-0.2945718156879413,1.0,1.0,1.0,1.0,1.0
0.07207456652879446,-0.29407421064057193,1.0,1.0,1.0,1.0,1.0
0.06674097927698397,-0.28855529393222845,1.0,1.0,1.0,1.0,1.0
0.06664627090247552,-0.28128876724962765,1.0,1.0,1.0,1.0,1.0
0.05881244963135892,-0.2652989682196926,1.0,1.0,1.0,1.0,1.0
0.05455895545145275,-0.2550772925005583,1.0,1.0,1.0,1.0,1.0
0.054036368826448515,-0.2428868344786104,1.0,1.0,1.0,1.0,1.0
0.054739330555703083,-0.24438062450190412,1.0,1.0,1.0,1.0,1.0
0.05437124471745485,-0.24384710518341224,1.0,1.0,1.0,1.0,1.0
0.05216489270028838,-0.24417114136635568,1.0,1.0,1.0,1.0,1.0
0.04909864384116429,-0.26085552286221775,1.0,1.0,1.0,1.0,1.0
0.04169892955548643,-0.2694917895641136,1.0,1.0,1.0,1.0,1.0
0.03875667875209634,-0.2701844523091674,1.0,1.0,1.0,1.0,1.0
0.03590188424511856,-0.2662185589766843,1.0,1.0,1.0,1.0,1.0
0.02439983610555786,-0.2637441251485166,1.0,1.0,1.0,1.0,1.0
0.020020330116493977,-0.26319134000838146,1.0,1.0,1.0,1.0,1.0
0.010965419296194498,-0.2563505477980272,1.0,1.0,1.0,1.0,1.0
0.0026930843534099178,-0.24934830082604587,1.0,1.0,1.0,1.0,1.0
0.0013501395703022024,-0.24480750662674838,1.0,1.0,1.0,1.0,1.0
0.005424579605709827,-0.2477157014309886,1.0,1.0,1.0,1.0,1.0
0.004873840536015955,-0.2466487508869582,1.0,1.0,1.0,1.0,1.0
-0.0041867107464422185,-0.2449619938730917,1.0,1.0,1.0,1.0,1.0
-0.0079345330459432,-0.24323734886440634,1.0,1.0,1.0,1.0,1.0
-0.012277847025699406,-0.23630877693661256,1.0,1.0,1.0,1.0,1.0
-0.013445614810055932,-0.2230212871547617,1.0,1.0,1.0,1.0,1.0
-0.010888531374890873,-0.23429733992861498,1.0,1.0,1.0,1.0,1.0
-0.019061307202949265,-0.2815539848662923,1.0,1.0,1.0,1.0,1.0
-0.01553203325979123,-0.32350648179234914,1.0,1.0,1.0,1.0,1.0
-0.02392883135709945,-0.3486365384794511,1.0,1.0,1.0,1.0,1.0
-0.02732866353859071,-0.3745621474456023,1.0,1.0,1.0,1.0,1.0
-0.013516477448120628,-0.3740917283269217,1.0,1.0,1.0,1.0,1.0
-0.004266865682972723,-0.38613957214941497,1.0,1.0,1.0,1.0,1.0
0.00024867353181158396,-0.37746568523591567,1.0,1.0,1.0,1.0,1.0
0.00829622685661339,-0.3678592068205147,1.0,1.0,1.0,1.0,1.0
0.019868417992353195,-0.3606807171171924,1.0,1.0,1.0,1.0,1.0
0.018016421571126883,-0.3379095668181243,1.0,1.0,1.0,1.0,1.0
0.015231047290886642,-0.3203810737206553,1.0,1.0,1.0,1.0,1.0
0.015546173234163725,-0.30410519169725125,1.0,1.0,1.0,1.0,1.0
0.014220510832578847,-0.26801900766701714,1.0,1.0,1.0,1.0,1.0
0.018787932716531796,-0.2363255650539136,1.0,1.0,1.0,1.0,1.0
0.01753100117358804,-0.21222585225874152,1.0,1.0,1.0,1.0,1.0
0.011372718598925921,-0.1979716800524706,1.0,1.0,1.0,1.0,1.0
0.003411260687385528,-0.18775430118408792,1.0,1.0,1.0,1.0,1.0
-0.004862651716693258,-0.17614758344426967,2.0,2.0,1.0,1.0,1.0
-0.007823024407961824,-0.17390222233081773,1.0,1.0,1.0,1.0,1.0
-0.009115725059915473,-0.15722546758601663,1.0,1.0,1.0,1.0,1.0
-0.009123130454809244,-0.14287605731758074,1.0,1.0,1.0,1.0,1.0
-0.0008403919836270403,-0.14038421841285326,1.0,1.0,1.0,1.0,1.0
-0.0021231504855549997,-0.13833892217425833,1.0,1.0,1.0,1.0,1.0
-0.006515113535961311,-0.1369381618869672,1.0,1.0,1.0,1.0,1.0
-0.010018883543474869,-0.15200488592129752,1.0,1.0,1.0,1.0,1.0
-0.016336686292950493,-0.1606609770725913,1.0,1.0,1.0,1.0,1.0
-0.014927649579795884,-0.17218827172627946,1.0,1.0,1.0,1.0,1.0
-0.016122004257937875,-0.18620464962292144,1.0,1.0,1.0,1.0,1.0
-0.013849576969610023,-0.194418712973475,1.0,1.0,1.0,1.0,1.0
-0.01592517665264359,-0.1920394520727141,1.0,1.0,1.0,1.0,1.0
-0.01456738940924004,-0.19534918118593553,1.0,1.0,1.0,1.0,1.0
-0.011712873913926385,-0.19480244948574083,1.0,1.0,1.0,1.0,1.0
-0.0015284615117373834,-0.19961282305358619,1.0,1.0,1.0,1.0,1.0
0.0032628462778523572,-0.20343662082583375,1.0,1.0,1.0,1.0,1.0
0.012692099434551256,-0.20386770494316342,1.0,1.0,1.0,1.0,1.0
0.012452466937375601,-0.20206888734917877,1.0,1.0,1.0,1.0,1.0
-0.00761270585252863,-0.19010789685997517,2.0,2.0,1.0,1.0,1.0
-0.020590384395620942,-0.17941375911838842,2.0,2.0,1.0,1.0,1.0
-0.03663312939028002,-0.1652448781897846,2.0,2.0,1.0,1.0,1.0
-0.048859219182698574,-0.1584697443917788,2.0,2.0,2.0,2.0,1.0
-0.05696022226423324,-0.15639057294087857,2.0,2.0,2.0,2.0,1.0
-0.06244446984955332,-0.15075209501066253,2.0,2.0,2.0,2.0,1.0
-0.0652765285779813,-0.15182867789669774,2.0,2.0,2.0,2.0,1.0
-0.07144333371513717,-0.1551530486345184,2.0,2.0,2.0,2.0,1.0
-0.07007605826506519,-0.15242544970854083,2.0,2.0,2.0,2.0,1.0
-0.07074780718128654,-0.1458141075691826,2.0,2.0,2.0,2.0,1.0
-0.0703130992531629,-0.15046155420089063,2.0,2.0,2.0,2.0,1.0
-0.07575765501836453,-0.14744698700731496,2.0,2.0,2.0,2.0,1.0
-0.07289821034206136,-0.1477538348299855,2.0,2.0,2.0,2.0,1.0
-0.07671983961521699,-0.14570409433424805,2.0,2.0,2.0,2.0,1.0
-0.07071557763508148,-0.14539289974227682,2.0,2.0,2.0,2.0,1.0
-0.06827375277921173,-0.1413819627128539,2.0,2.0,2.0,2.0,1.0
-0.06132175258132441,-0.13957467498135886,2.0,2.0,2.0,2.0,1.0
-0.05811667714518207,-0.13569908314401816,2.0,2.0,2.0,2.0,1.0
-0.05881184660152897,-0.13800999321952118,2.0,2.0,2.0,2.0,1.0
-0.05264706905001713,-0.13336311159155492,2.0,1.0,2.0,2.0,1.0
-0.04189070065191715,-0.13173437679535288,1.0,1.0,2.0,2.0,1.0
-0.031908059227982774,-0.13151561510138432,1.0,1.0,2.0,1.0,1.0
-0.030183304127720575,-0.1294227569187998,1.0,1.0,2.0,1.0,1.0
-0.03518395465034446,-0.1254401488662951,2.0,2.0,2.0,2.0,1.0
-0.05101791179287986,-0.11161910145361251,3.0,3.0,2.0,2.0,1.0
-0.06318360427364625,-0.10750320700931815,2.0,2.0,2.0,2.0,1.0
-0.06614278086819543,-0.0998156897598121,2.0,2.0,2.0,2.0,1.0
-0.06937921813397123,-0.09210511682464263,2.0,2.0,2.0,2.0,1.0
-0.08180752312033322,-0.10063027694846664,2.0,2.0,2.0,2.0,1.0
-0.08630884963339472,-0.10449946277005266,2.0,2.0,2.0,2.0,1.0
-0.09306847315989969,-0.11423897224129476,2.0,2.0,2.0,2.0,1.0
-0.09767541270453864,-0.11637477134806536,2.0,2.0,2.0,2.0,1.0
-0.14219494701832577,-0.11327560591756178,3.0,3.0,2.0,2.0,1.0
-0.21385251834516467,-0.10240023213090971,3.0,3.0,3.0,3.0,1.0
-0.27699582470213946,-0.08488183388978307,3.0,3.0,3.0,3.0,1.0
-0.33578443192559926,-0.07629479738812867,3.0,3.0,3.0,3.0,1.0
-0.36798827486179453,-0.05520005301381229,3.0,3.0,3.0,3.0,1.0
-0.38950003863621363,-0.03720019048145855,3.0,3.0,3.0,3.0,1.0
-0.4144023633069954,-0.029568777629233742,3.0,3.0,3.0,3.0,1.0
-0.43077098025401533,-0.02260259410380948,3.0,3.0,3.0,3.0,1.0
-0.45063094213909416,-0.010659845324996742,3.0,3.0,3.0,3.0,1.0
-0.47634768049264725,0.002151452974442157,3.0,3.0,3.0,3.0,1.0
-0.4949072952856154,0.012311062664588413,3.0,3.0,3.0,3.0,1.0
-0.5150005089926754,0.020840568161976575,3.0,3.0,3.0,3.0,1.0
-0.5260430370786187,0.024460176715634573,3.0,3.0,3.0,3.0,1.0
-0.5371090015937469,0.03025428829933781,3.0,3.0,3.0,3.0,1.0
-0.5454932699068827,0.03127785175915673,3.0,3.0,3.0,3.0,1.0
-0.5472870458197516,0.03385028757838545,3.0,3.0,3.0,3.0,1.0
-0.5567853193824797,0.03928986492272924,3.0,3.0,3.0,3.0,1.0
-0.5595784238352794,0.03936603472096926,3.0,3.0,3.0,3.0,1.0
-0.5669334204886365,0.03350463292744306,3.0,3.0,3.0,3.0,1.0
-0.5628033462171843,0.02639613616872872,3.0,3.0,3.0,3.0,1.0
-0.5648482458494467,0.018553509859338103,3.0,3.0,3.0,3.0,1.0
-0.5599320435885565,0.01327591042851146,3.0,3.0,3.0,3.0,1.0
-0.5608793244774146,-0.003232183436234208,3.0,3.0,3.0,3.0,1.0
-0.5607403030598059,-0.018397466773005827,3.0,3.0,3.0,3.0,1.0
-0.5548395335055522,-0.027151846442210213,3.0,3.0,3.0,3.0,1.0
-0.5404328411878655,-0.03334867868338872,3.0,3.0,3.0,3.0,1.0
-0.529043628128641,-0.039710908688126524,3.0,3.0,3.0,3.0,1.0
-0.5195723048283264,-0.05200816533966361,3.0,3.0,3.0,3.0,1.0
-0.5052825888708645,-0.054146771949474204,3.0,3.0,3.0,3.0,1.0
-0.4961573799250127,-0.05633862413019099,3.0,3.0,3.0,3.0,1.0
-0.4884999230764862,-0.05481513941664371,3.0,3.0,3.0,3.0,1.0
-0.48066223743862746,-0.05663017149640236,3.0,3.0,3.0,3.0,1.0
-0.4752829695761938,-0.0516567883981751,3.0,3.0,3.0,3.0,1.0
-0.42676484939398074,-0.09611011645088713,2.0,2.0,3.0,3.0,1.0
-0.3723087559546261,-0.18132491404615947,2.0,2.0,3.0,3.0,1.0
-0.292179584911125,-0.26712522737882605,1.0,1.0,2.0,2.0,1.0
-0.1950670055234536,-0.308180615263584,1.0,1.0,2.0,2.0,1.0
-0.16436714113044143,-0.33005291493315103,1.0,1.0,2.0,2.0,1.0
-0.12564871347029083,-0.31576225189640467,1.0,1.0,2.0,2.0,1.0
-0.08411421804067534,-0.3057757646756988,1.0,1.0,2.0,2.0,1.0
-0.08163952764789478,-0.2925305601717537,2.0,2.0,2.0,2.0,1.0
-0.08628279064858839,-0.2865069376338201,2.0,2.0,2.0,2.0,1.0
-0.09732631384259774,-0.2862663330966503,2.0,2.0,2.0,2.0,1.0
-0.10927245023612299,-0.28347487055910603,2.0,2.0,2.0,2.0,1.0
-0.12165012631433332,-0.27533677997048156,2.0,2.0,2.0,2.0,1.0
-0.11532669191948482,-0.26566135359691,2.0,2.0,2.0,2.0,1.0
-0.10907687223767897,-0.2699035329803117,2.0,2.0,2.0,2.0,1.0
-0.10758503880653027,-0.26771688873888105,2.0,2.0,2.0,2.0,1.0
-0.09207782688754063,-0.26308906904991347,1.0,1.0,2.0,2.0,1.0
