yaw,pitch,class
0.007657919714522849,-0.5562643105808838,1.0
-0.014874553636419569,-0.5678852803135536,1.0
-0.020422983451490653,-0.4820305594076881,1.0
0.004851746873906356,-0.4693901316097359,1.0
-0.03284982573001839,-0.525889094135767,1.0
-0.001982457115454985,-0.5495347688223625,1.0
0.05671308067767341,-0.7943554394078208,1.0
-0.66140377988834,-1.1847977583988119,2.0
-0.48461435829728294,-1.3727209244011087,1.0
-0.6134730055374209,-1.2741016723904934,2.0
-0.878149672578292,-1.28818380244456,2.0
-0.9782457805714108,-1.2461516635920573,2.0
-0.9752085785062298,-1.1868710293074385,2.0
-1.0805970533756084,-1.1711258883106719,2.0
-1.1049548573376913,-1.120437943283194,2.0
-0.9737403777972691,-1.0060015117683254,2.0
-0.8927613722151208,-1.0664857617076056,2.0
-0.8311539340860997,-1.072144979024024,2.0
-1.1923840390800116,-1.235453745493209,2.0
-1.3469346008303074,-1.193610691078102,2.0
-1.2885965924135223,-1.1485891539019855,2.0
-1.2975295004999206,-1.1912627151030337,2.0
-1.2519019610177564,-1.1790634399396531,2.0
-1.3199474579239896,-1.215088818953482,2.0
-1.2860496783050248,-1.165813680884291,2.0
-1.2575663714983003,-1.0977157197045833,2.0
-1.3378102114615325,-1.0738917463830069,2.0
-1.3736642160592147,-1.0800037010847388,2.0
-1.2988143425678291,-1.040551100064087,2.0
-1.4138740869358306,-1.1581632180208203,2.0
-1.3745096365472604,-1.0431974832392987,2.0
-1.3909908752693247,-1.1145100130127865,2.0
-1.4026703013879216,-1.0603395853858661,2.0
-1.3419210669201787,-1.0957311320602563,2.0
-1.3950926759802647,-1.2113083286280601,2.0
-1.3032260020716,-1.2391317041166627,2.0
-1.2194950189770182,-1.0372431876740995,2.0
-1.2315138649765456,-1.0917927162821925,2.0
-1.1594433995568214,-1.0131715403711459,2.0
-1.1688506166333628,-1.0715268593350167,2.0
-1.2439066187931205,-1.0939413546496686,2.0
-1.195007119595685,-1.0579165082680577,2.0
