yaw,pitch,class
0.06567754722298913,-0.36702620879036024,1.0
0.11297129344116127,-0.5517499862170905,1.0
0.11879536042905556,-0.5479501879737654,1.0
0.15510915978894005,-0.5941562992027491,1.0
0.15228913851065512,-0.5956010640941172,1.0
0.10684602293397903,-0.6214291992940326,1.0
0.13365260351838962,-0.5757224307694387,1.0
0.14868108786581577,-0.5835332159305321,1.0
0.1518182916299291,-0.5745303998655192,1.0
0.16904148703168956,-0.6242228552775257,1.0
0.26073785178864384,-1.1488172536493508,1.0
0.1094766934587593,-1.2130435112363012,1.0
-0.19655700109827923,-1.201002560999726,1.0
-0.05765370917468939,-1.2132091598561041,1.0
0.015081481253118725,-1.2048564214131796,1.0
0.13304886489926865,-1.1986764229455962,1.0
0.19506163614619976,-1.2728936625200336,1.0
-0.22592527633523704,-1.2854885502633453,1.0
-0.10025469923603292,-1.2320849798723132,1.0
0.6158224462510888,-1.2403567582180994,1.0
0.5078802662124332,-1.2360277898661756,1.0
0.5420954946333352,-1.2157751155663954,1.0
0.611963525831564,-1.2581181784761648,1.0
0.9996606583709013,-1.1699050952669796,1.0
1.272663964876014,-1.0517275882108224,0.0
1.1658885157109222,-1.0433591371174664,0.0
1.1754513945531786,-1.0474661309925322,0.0
1.269532620066299,-1.079825402449758,0.0
1.4929420081197382,-1.1505809320812557,1.0
1.6477904444379592,-1.1188590882309404,1.0
-0.22331404688641435,-1.0858770365527997,1.0
-1.0774758285780355,-0.8625597938730771,2.0
-0.6144024487578587,-0.928028016634386,2.0
-0.16579029997292083,-0.9241858741297286,1.0
-1.4055965827937007,-0.7903425882772893,3.0
-1.1922892305452046,-0.6664693785977798,3.0
-1.3944109067412045,-0.6576849417421534,3.0
-1.19421256548446,-0.6627036688164077,3.0
-1.1827311453929104,-0.6518763210885815,3.0
-1.1893000985376998,-0.6552145935149959,3.0
-1.0820442151119576,-0.640900901604147,3.0
-1.0422470010462495,-0.5655515522503171,3.0
-1.1365026636107698,-0.5537854402382381,3.0
-1.1222656707393153,-0.5290792948055729,3.0
-1.1171601246135243,-0.5179470151329327,3.0
-0.9792733612780178,-0.5184873705181098,3.0
-0.9384701381105323,-0.46743963242736186,3.0
-1.026027817375449,-0.5169802876572339,3.0
-1.2205256623188787,-0.5704168812457828,3.0
-1.1515511216663716,-0.7954958049865927,3.0
-1.146460489242685,-0.7951285550722708,3.0
-1.3896584957759581,-1.0057997773157519,2.0
-1.433512769446293,-1.0373509125401932,2.0
-0.7127444656989965,-0.9728575398959078,2.0
-0.08395189230700385,-1.0103175637889623,1.0
-1.0142722248496756,-1.017360026975568,2.0
-1.0593623384238617,-1.020794439517334,2.0
-0.538088502457202,-0.9265121453419128,2.0
-0.7487607899651192,-0.8753528208014907,2.0
-0.5201981852023767,-0.8178445202223197,2.0
-1.0020752133732216,-0.8344956686219311,2.0
-0.9872832177305946,-0.8134748055057176,2.0
-0.7946643660942699,-0.8052283271902874,2.0
-0.7681941427555364,-1.1294233156430666,2.0
1.1317427957944712,-1.0873273940824566,0.0
0.9069685376823664,-1.092748791113531,1.0
0.5838136467933175,-1.0652164991320738,1.0
0.6300373348854957,-1.0681474410697605,1.0
-0.4830015479411309,-1.1066717972924653,2.0
1.1309039000510963,-1.2488612968431583,1.0
0.46858372643165996,-1.2662188487219135,1.0
-1.384394358407253,-1.195090077063641,2.0
1.5775224064440008,-1.3260781879114063,1.0
1.424167470865096,-1.206870436987552,1.0
1.400910085065434,-1.2033791659565127,1.0
-1.8640561691833701,-1.135351245913474,2.0
-1.6986638786353616,-1.1479487968178759,2.0
1.5042172995429155,-1.0251524363251399,0.0
-0.28043885226861404,-1.0827733886184212,1.0
0.6262601735114364,-1.0138362653792297,1.0
0.2153842184245944,-1.049561639296261,1.0
0.890620989647024,-1.1571972894934486,1.0
0.6181250153295713,-1.035310531671029,1.0
0.3816456315943502,-0.9515437290597858,1.0
0.41195693217330515,-0.9949001247643301,1.0
-1.3282358810265886,-1.093871446671054,2.0
-1.3245500660779188,-1.0928037853900412,2.0
-0.18759359981739954,-1.0987590130616218,1.0
-1.784906488953997,-0.9749471892452385,2.0
-1.3869303535552808,-0.9960456835072277,2.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
-1.8340463384398122,-0.8046237896228394,3.0
-1.5998904295976306,-0.7106128715624972,3.0
-1.7919838395508827,-0.7663035646976891,3.0
-1.677810262035605,-0.4412911189483099,3.0
-1.6526271444517069,-0.440519601180514,3.0
-1.7985673069236132,-0.5836879455898657,3.0
-1.833104910994469,-0.38027996258735763,3.0
-1.6581493421300406,-0.5014181058273559,3.0
-2.236910173387151,-0.31532386570367094,3.0
-1.8974920235112605,-0.530731786261967,3.0
-1.9118435323095886,-0.5063968854852591,3.0
-2.22161457398239,-0.40855447756461993,3.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
-2.322760899551381,-0.1682531913490261,3.0
-1.7523655899104278,-0.468919817361228,3.0
-1.5449829721390311,-0.7004270793412711,3.0
-1.3748583774920062,-0.7507190123146544,3.0
-1.4617143138096869,-0.7272957115790806,3.0
-1.2994260706702203,-0.930752696745646,3.0
-1.5124315536091562,-0.8624886874719719,3.0
-1.3100765845016653,-1.0123679315122145,2.0
-1.6150230435436788,-0.953138163604416,2.0
-1.4713589516974088,-0.9185287873421824,2.0
-1.4754050923415665,-0.9502393127578649,2.0
-1.3189318614422876,-1.1756569905893328,2.0
-1.2184289555926593,-1.044803236218562,2.0
