yaw,pitch,class
-0.23323964826913968,-0.4338289415739079,2.0
0.47781610698263766,-0.41597084856827254,3.0
0.45949275973456544,-0.41091057618101295,3.0
0.4570080304375216,-0.4179495772582015,3.0
0.6588301010108875,-0.4219792063036003,3.0
0.6495905299249666,-0.42133152552649306,3.0
0.711047233136289,-0.4457564411480458,3.0
0.7099297707428918,-0.44521075944068855,3.0
1.084646922445292,-0.5668040369109814,3.0
-1.4718897197026617,-0.7764134568278479,2.0
-1.4172158214716621,-0.7967786496836838,2.0
-1.4214284096839493,-0.4772533810443039,0.0
-0.7918840259162272,-0.5323485913597542,0.0
-0.8034935440562098,-0.5365835501251982,0.0
-1.1277927952656657,-0.6032802890973606,0.0
-0.8939217115020682,-0.5663611532217012,0.0
-0.8455951914131633,-0.5827771444970586,0.0
-0.31580003890657715,-0.4962526385770382,2.0
-0.2236586599314706,-0.5919075259782862,2.0
-0.25060345857645633,-0.5706528373183639,2.0
-0.4620216975057047,-0.5428523650151357,2.0
-0.7380045486383983,-0.4179405225104951,0.0
-1.04579832635987,-0.6264513884777041,0.0
-0.9470496447202769,-0.5687382908107059,0.0
-0.892030334495894,-0.5120635596527296,0.0
-0.8926929289751057,-0.5132681074137725,0.0
-0.9814198691166216,-0.4959996382734807,0.0
-0.9633577779714861,-0.43375224253451355,0.0
-1.0334519115462628,-0.47184609876700706,0.0
-1.0365162778545625,-0.5291314927629385,0.0
-1.284238196131553,-0.5783499055009109,0.0
-1.4398622781172599,-0.5537987560436884,0.0
-1.8516471700841457,-0.519606430808161,0.0
-1.1175938203970437,-0.491506352882299,0.0
-1.5260698678675608,-0.5720952053647508,0.0
-0.2167863727385211,-0.6294967131842096,2.0
-0.2823075924055226,-0.5099548687016049,2.0
-0.28000582227536713,-0.5114339883710349,2.0
0.8302077129507945,-0.6108242255172281,3.0
-0.23502290093505676,-0.689198126921061,2.0
-0.7792750234191381,-0.5704064949175316,2.0
-0.5350509009178576,-0.7177245769374448,2.0
-0.5972500934410943,-0.5172583216750382,2.0
-0.6083584046639238,-0.5393436502789564,2.0
-0.9094739064778584,-0.40795207052604393,0.0
-0.87821465370889,-0.6170685393251369,2.0
-0.8775768266278159,-0.6585038637773527,2.0
-0.8219737514924876,-0.5226112754660975,0.0
-0.7476646328604425,-0.5250611173528613,2.0
-0.7476646328604425,-0.5250611173528613,2.0
-0.7352519053356923,-0.6246444336780853,2.0
-0.7967448275378399,-0.6602330542731412,2.0
-0.9006488564156083,-0.7037286001446423,2.0
-0.9224976963147274,-0.4696247561017719,0.0
-0.9611054094795517,-0.4678108770833189,0.0
-0.94984063754268,-0.47070786371710716,0.0
-0.9668204200208073,-0.4413212126686278,0.0
-0.9772030198465902,-0.4918011648149708,0.0
-0.9865175589171967,-0.6758495645892568,2.0
-0.5247796212256399,-0.6476211222988529,2.0
-0.4101869953128385,-0.501084944374987,2.0
-0.41287119537552935,-0.500782409275154,2.0
-0.5741844552399179,-0.6600996299025282,2.0
-0.5189768595264663,-0.591224957790899,2.0
-0.6851458610063964,-0.4895593158093421,2.0
-0.7414767780676434,-0.5585005669482234,2.0
-0.7551316039248067,-0.7002694202047385,2.0
-0.7489916860316291,-0.5757200339244577,2.0
-0.780275573040681,-0.5256347622516644,0.0
-0.7475194905810333,-0.46628302156594054,0.0
-0.7921367599036758,-0.3868901947290433,0.0
-0.9517868756673099,-0.3269373785852885,0.0
-0.9434457219751272,-0.3663716037944188,0.0
-0.9126350786917825,-0.3366520576096796,0.0
