yaw,pitch,pred_class,filtered_class,base_face,l2cs_face
0.5698607872281151,-0.29277229553905826,2.0,1.0,1.0,1.0
0.8050108221879566,-0.4175131333876509,2.0,2.0,1.0,1.0
0.9214719659635394,-0.47417469240223487,2.0,2.0,1.0,1.0
0.968145592084277,-0.4763817259786958,1.0,2.0,1.0,1.0
1.0101694692100218,-0.4657896011227114,1.0,1.0,1.0,1.0
1.0467382771590765,-0.46608699579723795,1.0,1.0,1.0,1.0
1.075747912659534,-0.4608013028273953,1.0,1.0,1.0,1.0
1.0388176896108838,-0.45760867731954047,1.0,1.0,1.0,1.0
0.9794997014471477,-0.45173013608986035,2.0,1.0,1.0,1.0
0.9440983762028368,-0.45114371009260246,2.0,1.0,1.0,1.0
0.8939109905199166,-0.4533890444018642,2.0,2.0,1.0,1.0
0.8587935698960062,-0.44123599106549266,2.0,2.0,1.0,1.0
0.8727373769521725,-0.43749467779341206,1.0,1.0,1.0,1.0
0.9010844324454312,-0.4320884670080589,1.0,1.0,1.0,1.0
0.8977428424044374,-0.4273958958663943,1.0,1.0,1.0,1.0
0.8719956005502616,-0.4248170756774679,2.0,1.0,1.0,1.0
0.8497401587804666,-0.4233242953678647,2.0,1.0,1.0,1.0
0.8377420147651092,-0.42309506461487356,2.0,1.0,1.0,1.0
0.8353677985664801,-0.4205376131962296,1.0,1.0,1.0,1.0
0.8598943584151985,-0.41942516249018197,1.0,1.0,1.0,1.0
0.8865656439184602,-0.41795930005990306,1.0,1.0,1.0,1.0
0.902000914592858,-0.42045346560988445,1.0,1.0,1.0,1.0
0.9291048445896797,-0.42714089526531385,1.0,1.0,1.0,1.0
0.9375512023087712,-0.4392094072677174,2.0,1.0,1.0,1.0
0.9975951099515534,-0.4489344964333072,1.0,1.0,1.0,1.0
1.056187235705172,-0.46496281472339174,1.0,1.0,1.0,1.0
1.058997869467123,-0.4747724004397821,2.0,1.0,1.0,1.0
1.0910740363671032,-0.4763372250104399,1.0,1.0,1.0,1.0
1.1160213689733456,-0.4768628340193101,1.0,1.0,1.0,1.0
1.1186673294734766,-0.48257439394559365,1.0,1.0,1.0,1.0
1.1266000742164668,-0.4747345125841031,1.0,1.0,1.0,1.0
1.1076184611552393,-0.4679362652647479,1.0,1.0,1.0,1.0
1.1291022120781546,-0.4778634796281788,1.0,1.0,1.0,1.0
1.1431378870668465,-0.47891042822790386,1.0,1.0,1.0,1.0
