yaw,pitch,pred_class,filtered_class,base_face,l2cs_face
-0.8484689760678938,-0.16606766495269518,1.0,1.0,1.0,1.0
-1.0887584141728313,-0.20584872440421678,1.0,1.0,1.0,1.0
-1.2176269249926934,-0.24515616667037426,1.0,1.0,1.0,1.0
-1.1038083547976376,-0.2843033842516908,0.0,1.0,1.0,1.0
-1.0793030280623706,-0.3000453694673744,0.0,1.0,1.0,1.0
-1.1188244042433702,-0.314107554335464,0.0,0.0,1.0,1.0
-1.0208792951736116,-0.319074528062773,0.0,0.0,1.0,1.0
-1.0335632430510084,-0.31230739508213756,1.0,0.0,1.0,1.0
-1.1184237158897294,-0.29477173694631603,1.0,1.0,1.0,1.0
-1.1101586015953697,-0.2984470078829259,0.0,1.0,1.0,1.0
-1.0498122016623779,-0.27438630036345757,1.0,1.0,1.0,1.0
-1.0232624166443747,-0.23686864728140433,1.0,1.0,1.0,1.0
-1.0383127762296027,-0.2324783984553842,1.0,1.0,1.0,1.0
-1.0321759122250687,-0.19798724198870787,1.0,1.0,1.0,1.0
-1.029936722553502,-0.20715624488475673,1.0,1.0,1.0,1.0
-1.050200933137155,-0.22411197760450782,1.0,1.0,1.0,1.0
-1.0538789126446604,-0.22727145155307912,1.0,1.0,1.0,1.0
-1.0793332828169158,-0.23524117962596966,1.0,1.0,1.0,1.0
-1.1024442547209927,-0.22777977393679885,1.0,1.0,1.0,1.0
-1.0897325328315433,-0.20218016426076063,1.0,1.0,1.0,1.0
-1.058344125869518,-0.20614952648626803,1.0,1.0,1.0,1.0
-0.9961216966569115,-0.20514557874631092,1.0,1.0,1.0,1.0
-0.9750207628258217,-0.20846449347128787,1.0,1.0,1.0,1.0
-0.9377662697263742,-0.22547119407047364,0.0,1.0,1.0,1.0
-0.9233794436613717,-0.23139647909036884,1.0,1.0,1.0,1.0
-0.9249372053941293,-0.22513312026858354,1.0,1.0,1.0,1.0
-0.9105723024226241,-0.23453269306562388,0.0,1.0,1.0,1.0
-0.8875566126185167,-0.2355418074851955,1.0,1.0,1.0,1.0
-0.855293878175887,-0.25836685659955666,0.0,1.0,1.0,1.0
-0.8233311900554745,-0.2506554934303189,1.0,1.0,1.0,1.0
-0.8136325777551889,-0.23439227072647875,1.0,1.0,1.0,1.0
-0.804807896567866,-0.21332776472384601,1.0,1.0,1.0,1.0
-0.7988883619593268,-0.2066401293935001,1.0,1.0,1.0,1.0
-0.7988353738219995,-0.19287304601248292,1.0,1.0,1.0,1.0
-0.8051072864992582,-0.21816211100683283,0.0,1.0,1.0,1.0
-0.8222601504217532,-0.25747773513337774,0.0,1.0,1.0,1.0
-0.8326847541188894,-0.2570116568671365,1.0,1.0,1.0,1.0
-0.8465620543078739,-0.25493351886109455,1.0,1.0,1.0,1.0
-0.8705260305084296,-0.29323781427202156,0.0,0.0,1.0,1.0
-0.8827024981177494,-0.2796441722867316,1.0,1.0,1.0,1.0
-0.877655085016784,-0.26433333789374547,1.0,1.0,1.0,1.0
-0.9298745423459441,-0.3151979138313149,0.0,0.0,1.0,1.0
-0.9622543157655742,-0.3285664468310168,0.0,0.0,1.0,1.0
-0.9800628437009874,-0.34052009617669876,0.0,0.0,1.0,1.0
-0.9989924619593664,-0.343662240749066,0.0,0.0,1.0,1.0
-0.9895382419318621,-0.33434598176706803,1.0,0.0,1.0,1.0
-0.9976596597019415,-0.3458633102139419,0.0,0.0,1.0,1.0
-1.0138640693570826,-0.3495119652312278,0.0,0.0,1.0,1.0
-1.0225935437829186,-0.34165265020151625,1.0,0.0,1.0,1.0
-1.0309209544080828,-0.32402732246738475,1.0,0.0,1.0,1.0
