yaw,pitch,pred_class,filtered_class,base_face,l2cs_face
-0.8136097887998957,-0.26199450656984435,0.0,1.0,1.0,1.0
-1.1018628649429971,-0.36180162726393045,0.0,1.0,1.0,1.0
-1.239213545690557,-0.41589113838219227,0.0,1.0,1.0,1.0
-1.3034981565212105,-0.4698769982889258,0.0,0.0,1.0,1.0
-1.3682037642690197,-0.49076468146979063,0.0,0.0,1.0,1.0
-1.454471441552177,-0.5092837729577893,0.0,0.0,1.0,1.0
-1.4996389135708683,-0.5253489593342605,0.0,0.0,1.0,1.0
-1.5478752707452863,-0.5433354794717622,0.0,0.0,1.0,1.0
-1.6377359780931153,-0.5576363851358713,0.0,0.0,1.0,1.0
-1.6749572856941783,-0.5703269023527019,0.0,0.0,1.0,1.0
-1.6924735893999066,-0.5758960148893215,0.0,0.0,1.0,1.0
-1.7048621544815836,-0.5784248379734217,0.0,0.0,1.0,1.0
-1.6841584072051592,-0.5738660405720317,0.0,0.0,1.0,1.0
-1.6451432837619748,-0.573675874759882,0.0,0.0,1.0,1.0
-1.7042070692398468,-0.5640974659929059,0.0,0.0,1.0,1.0
-1.6694320588598812,-0.5615614823164694,0.0,0.0,1.0,1.0
-1.760090025823535,-0.5519482551968378,0.0,0.0,1.0,1.0
-1.8148292177049634,-0.5437887527149826,0.0,0.0,1.0,1.0
-1.8713187634020312,-0.5361195874425528,0.0,0.0,1.0,1.0
-1.8175777873770256,-0.5460737335492175,0.0,0.0,1.0,1.0
-1.7700514438038093,-0.5476548844032384,0.0,0.0,1.0,1.0
-1.7393979604900967,-0.5528579823573369,0.0,0.0,1.0,1.0
-1.6944171030002149,-0.5510756280371558,0.0,0.0,1.0,1.0
-1.6614023992074345,-0.5483404296587495,0.0,0.0,1.0,1.0
-1.6674834252677346,-0.5493102486161026,0.0,0.0,1.0,1.0
-1.6806654531374157,-0.5506423824607476,0.0,0.0,1.0,1.0
-1.7010444497132795,-0.5527968969315729,0.0,0.0,1.0,1.0
-1.7202020079533427,-0.557549808454909,0.0,0.0,1.0,1.0
-1.8398293368571537,-0.5656620934202682,0.0,0.0,1.0,1.0
-1.9355309986857632,-0.5721519077421809,0.0,0.0,1.0,1.0
-1.9072193232449086,-0.5736611278542287,0.0,0.0,1.0,1.0
-1.9049478370643302,-0.5737654205830844,0.0,0.0,1.0,1.0
-1.9256228684887833,-0.5764587540982629,0.0,0.0,1.0,1.0
-1.9426703533252405,-0.5790335073359406,0.0,0.0,1.0,1.0
-1.9642250390678573,-0.5820552434745552,0.0,0.0,1.0,1.0
-2.04369038431341,-0.5862686681475524,0.0,0.0,1.0,1.0
-1.9409174156349842,-0.6015212084571654,0.0,0.0,1.0,1.0
-1.889478292085871,-0.594526907336652,0.0,0.0,1.0,1.0
-1.8044503488380612,-0.5887556447500992,0.0,0.0,1.0,1.0
-1.77848623479061,-0.5869837431209598,0.0,0.0,1.0,1.0
-1.789626165630069,-0.5705662330716371,0.0,0.0,1.0,1.0
-1.7085034238800387,-0.5645700295906517,0.0,0.0,1.0,1.0
-1.6580721878206437,-0.5801221210717082,0.0,0.0,1.0,1.0
-1.6605145573943376,-0.5631840139876586,0.0,0.0,1.0,1.0
-1.61790223640191,-0.5511157372960457,0.0,0.0,1.0,1.0
-1.5744292109164733,-0.5485180667541182,0.0,0.0,1.0,1.0
-1.529573708568411,-0.5335705239199149,0.0,0.0,1.0,1.0
-1.5538739244425912,-0.5086221224862231,1.0,0.0,1.0,1.0
-1.5931339811335583,-0.514932609299683,0.0,0.0,1.0,1.0
-1.6578826461746399,-0.5212010993712063,0.0,0.0,1.0,1.0
-1.683598818161602,-0.5325620977799342,0.0,0.0,1.0,1.0
-1.6586065608622957,-0.5549454499323705,0.0,0.0,1.0,1.0
-1.734540057180845,-0.5490509283569207,0.0,0.0,1.0,1.0
-1.7215870934861839,-0.5374488026232727,0.0,0.0,1.0,1.0
-1.7134624170051649,-0.5267456664363691,0.0,0.0,1.0,1.0
-1.8257008049200978,-0.53656434859433,0.0,0.0,1.0,1.0
-1.839023718133123,-0.5315173441034379,0.0,0.0,1.0,1.0
-1.9249358704696093,-0.5264526658047475,0.0,0.0,1.0,1.0
-1.891444068742023,-0.5200530270855676,0.0,0.0,1.0,1.0
-1.9252139465522897,-0.5302780774687759,0.0,0.0,1.0,1.0
-2.007763708379165,-0.5424251092718945,0.0,0.0,1.0,1.0
-2.0734484652040477,-0.5554261460223399,0.0,0.0,1.0,1.0
-2.098921296704817,-0.5638279534452503,0.0,0.0,1.0,1.0
-2.152500924899349,-0.5777181496690762,0.0,0.0,1.0,1.0
-2.13729703641524,-0.5832026744222409,0.0,0.0,1.0,1.0
-2.1473370458468928,-0.5826978542494079,0.0,0.0,1.0,1.0
-2.084536664931646,-0.5726986287035846,0.0,0.0,1.0,1.0
-2.0875323378630917,-0.5868456697862533,0.0,0.0,1.0,1.0
-2.079042219882945,-0.5848752473405492,0.0,0.0,1.0,1.0
-2.014848910627087,-0.5823934878765809,0.0,0.0,1.0,1.0
-1.9606518181277381,-0.5869481647839794,0.0,0.0,1.0,1.0
-1.9134562626813465,-0.5944027833033579,0.0,0.0,1.0,1.0
-1.8788836540390343,-0.5718438630544465,0.0,0.0,1.0,1.0
-1.9175108477089304,-0.5615549944797145,0.0,0.0,1.0,1.0
-1.9087776816159683,-0.5538052926185716,0.0,0.0,1.0,1.0
-1.8875575114531176,-0.5459659293729391,0.0,0.0,1.0,1.0
-1.8555134495596666,-0.5303453052432664,0.0,0.0,1.0,1.0
-1.7857710858606788,-0.5163133870446539,1.0,0.0,1.0,1.0
-1.7235836908093136,-0.5038773925071012,1.0,0.0,1.0,1.0
-1.6628432018971844,-0.5047885416966277,0.0,0.0,1.0,1.0
-1.697196267866933,-0.49809890625250236,0.0,0.0,1.0,1.0
-1.6712813021538182,-0.49076655173128836,1.0,0.0,1.0,1.0
