yaw,pitch,m2_class,m2prop_class,flt_m2_class,flt_prop_class,face
-0.9469228035539686,-0.4775065502312478,1.0,1.0,2.0,2.0,1.0
-1.4854546342477069,-0.6412715130057185,1.0,1.0,2.0,2.0,1.0
-1.5795343373525548,-0.7378737845534489,1.0,1.0,2.0,2.0,1.0
-1.0240185491762634,-0.8069436661460271,0.0,0.0,1.0,1.0,1.0
-0.6940846408670482,-0.8061113166517011,0.0,0.0,1.0,1.0,1.0
-0.6568685598846737,-0.8029129059483043,1.0,1.0,1.0,1.0,1.0
-0.9299319248935771,-0.7836785017972492,2.0,2.0,1.0,1.0,1.0
-1.0433559210252124,-0.7895620588048098,2.0,1.0,2.0,1.0,1.0
-1.0101182507276503,-0.8027765166092207,1.0,1.0,1.0,1.0,1.0
-0.9277034607612589,-0.8301052021918016,1.0,1.0,4.0,4.0,1.0
-0.708235690817406,-0.8525687428385358,0.0,0.0,1.0,1.0,1.0
-0.6620259946854626,-0.8535149698880105,1.0,1.0,4.0,4.0,1.0
-0.673675952611144,-0.8707351774774507,1.0,1.0,4.0,4.0,1.0
-0.8811519050814186,-0.8773071187130074,1.0,1.0,1.0,1.0,1.0
-0.9886121472500974,-0.8606497274223643,2.0,1.0,1.0,1.0,1.0
-1.067018317225703,-0.854132635160164,2.0,1.0,1.0,1.0,1.0
-1.1623501434001335,-0.8494564633259329,2.0,1.0,1.0,1.0,1.0
-1.1820223237930754,-0.8700098590818304,1.0,1.0,4.0,4.0,1.0
7.456965428227745,7.706556734409019,4.0,4.0,4.0,4.0,0.0
5.602863449955017,5.963924964626988,1.0,1.0,4.0,4.0,1.0
12.88318255038946,13.17202291551897,4.0,4.0,4.0,4.0,0.0
10.12767781898922,10.320889267856776,1.0,1.0,0.0,0.0,1.0
8.17996361484256,8.068334101397376,0.0,0.0,3.0,3.0,1.0
6.716887273414154,6.267406774437803,0.0,0.0,3.0,3.0,1.0
5.545732137346957,4.869131239891656,0.0,0.0,1.0,1.0,1.0
4.393553152855672,3.7132187051521353,1.0,1.0,3.0,3.0,1.0
3.596814145317798,2.8010933545294083,0.0,0.0,3.0,3.0,1.0
3.0866449845294843,2.0786098187554405,0.0,0.0,3.0,3.0,1.0
2.222666048596003,1.4757569779900832,1.0,1.0,3.0,3.0,1.0
1.5768593125397379,0.9910393747492984,1.0,1.0,3.0,3.0,1.0
1.0104061660126002,0.5945330036604664,1.0,1.0,3.0,3.0,1.0
0.6356523662602812,0.25460753385256296,1.0,1.0,3.0,3.0,1.0
0.2577638057441745,-0.006550292244907607,1.0,1.0,3.0,3.0,1.0
0.0033118974692657455,-0.20519960326083797,1.0,1.0,1.0,1.0,1.0
-0.1662435646337278,-0.3598432834074623,1.0,1.0,1.0,1.0,1.0
-0.3903263147589956,-0.4735398222084767,1.0,1.0,1.0,1.0,1.0
-0.3569770146430942,-0.5726179026301575,1.0,1.0,1.0,1.0,1.0
-0.4958838882488368,-0.6603557664440334,1.0,1.0,1.0,1.0,1.0
-0.5953115805276668,-0.7403645176379778,1.0,1.0,1.0,1.0,1.0
-0.6103381473726147,-0.7764259550105418,1.0,1.0,1.0,1.0,1.0
-0.5158320498494504,-0.7437323535125948,1.0,1.0,1.0,1.0,1.0
-0.43086152735235905,-0.7037549739505853,1.0,1.0,1.0,1.0,1.0
-0.39124047852388777,-0.6716278216974645,1.0,1.0,1.0,1.0,1.0
-0.3715614736396806,-0.6888126343760201,1.0,1.0,1.0,1.0,1.0
