yaw,pitch,m2_class,m2prop_class,flt_m2_class,flt_prop_class,face
-0.775597854000739,-0.02288480306764505,3.0,3.0,3.0,3.0,1.0
-1.0145562984844063,-0.00606182033039129,3.0,3.0,3.0,3.0,1.0
-1.098668154537135,-0.005955538420402826,3.0,3.0,3.0,3.0,1.0
-1.1679964454781828,-0.032600136340820866,3.0,3.0,3.0,3.0,1.0
-1.227783677082037,-0.0469125956935018,3.0,3.0,3.0,3.0,1.0
-1.2675358467856346,-0.07680723094631002,3.0,3.0,3.0,3.0,1.0
-1.3109793504958516,-0.05529452331279365,3.0,3.0,3.0,3.0,1.0
-1.353721261364089,-0.02232312281257675,3.0,3.0,3.0,3.0,1.0
-1.3799210295347093,-0.035868020696392056,3.0,3.0,3.0,3.0,1.0
-1.3987209721178326,-0.0414469123179597,3.0,3.0,3.0,3.0,1.0
-1.4142122421049383,-0.03254874977559134,3.0,3.0,3.0,3.0,1.0
-1.4279980251497046,-0.04369740962579846,3.0,3.0,3.0,3.0,1.0
-1.4256295402316628,-0.09147261843494969,3.0,3.0,3.0,3.0,1.0
-1.4382087861548738,-0.10709749017685456,3.0,3.0,3.0,3.0,1.0
-1.4659960668596737,-0.11348920810455398,3.0,3.0,3.0,3.0,1.0
-1.4764118631485597,-0.14682142708645068,3.0,3.0,3.0,3.0,1.0
-1.4703985113656786,-0.15821752318846014,3.0,3.0,3.0,3.0,1.0
-1.4824592051933698,-0.17205214654877943,3.0,3.0,3.0,3.0,1.0
-1.474250925870915,-0.15216453911558134,3.0,3.0,3.0,3.0,1.0
-1.487670650103858,-0.1578297868659917,3.0,3.0,3.0,3.0,1.0
-1.4927361296380222,-0.17736413436547213,3.0,3.0,3.0,3.0,1.0
-1.4978521468223112,-0.19019161571924112,3.0,3.0,3.0,3.0,1.0
-1.5113971706626361,-0.1877568644978992,3.0,3.0,3.0,3.0,1.0
-1.5156123465787903,-0.18525863006327198,3.0,3.0,3.0,3.0,1.0
-1.5094981530157439,-0.15551922666938411,3.0,3.0,3.0,3.0,1.0
-1.4882843435226953,-0.13909056769258188,3.0,3.0,3.0,3.0,1.0
-1.475284691451265,-0.12480502718495692,3.0,3.0,3.0,3.0,1.0
-1.4826085356356404,-0.12382674083144382,3.0,3.0,3.0,3.0,1.0
-1.4635814905847306,-0.12884497854592725,3.0,3.0,3.0,3.0,1.0
-1.4367019796884783,-0.13412999744342943,3.0,3.0,3.0,3.0,1.0
-1.4256931869115999,-0.12356156948217784,3.0,3.0,3.0,3.0,1.0
-1.4305682426400186,-0.1207081063913085,3.0,3.0,3.0,3.0,1.0
-1.4350722903569901,-0.10230835630549162,3.0,3.0,3.0,3.0,1.0
-1.4325046877809284,-0.0994758516740233,3.0,3.0,3.0,3.0,1.0
-1.4389997814146624,-0.12688450080086267,3.0,3.0,3.0,3.0,1.0
-1.4528776022511802,-0.14117991461916857,3.0,3.0,3.0,3.0,1.0
-1.4659279604198332,-0.12918223569831783,3.0,3.0,3.0,3.0,1.0
-1.420400980445805,-0.12631576583542206,3.0,3.0,3.0,3.0,1.0
-1.4236161580323707,-0.1114344662174233,3.0,3.0,3.0,3.0,1.0
-1.4434281672680602,-0.12004317131508471,3.0,3.0,3.0,3.0,1.0
-1.4513849637594376,-0.11680042907271461,3.0,3.0,3.0,3.0,1.0
-1.4713437611301774,-0.10090369225778888,3.0,3.0,3.0,3.0,1.0
-1.4716845945985626,-0.10219090841483229,3.0,3.0,3.0,3.0,1.0
-1.4619421777340595,-0.08987062757727732,3.0,3.0,3.0,3.0,1.0
