yaw,pitch,m2_class,m2prop_class,flt_m2_class,flt_prop_class,face
0.008858466238415718,-0.39794513230631884,1.0,1.0,1.0,1.0,1.0
-0.01406812101593422,-0.5422858108606965,1.0,1.0,1.0,1.0,1.0
-0.07613078722526676,-0.607212828428848,1.0,1.0,1.0,1.0,1.0
-0.07935730261127974,-0.6442048959934515,1.0,1.0,1.0,1.0,1.0
-0.044756474941135244,-0.6586340622565404,1.0,1.0,1.0,1.0,1.0
-0.051047331503736915,-0.6725479738866063,1.0,1.0,1.0,1.0,1.0
-0.06096523359723171,-0.6798938736717632,1.0,1.0,1.0,1.0,1.0
-0.06604604984046697,-0.6814258302896641,1.0,1.0,1.0,1.0,1.0
-0.08072085659754058,-0.6877444521990387,1.0,1.0,1.0,1.0,1.0
-0.0269101907619156,-0.6910130543810197,1.0,1.0,1.0,1.0,1.0
0.011284690998594964,-0.6989914218562996,1.0,1.0,1.0,1.0,1.0
0.06339597862285323,-0.7054547476695276,1.0,1.0,1.0,1.0,1.0
0.02701322916810226,-0.7335314450115216,1.0,1.0,1.0,1.0,1.0
0.012146174253867858,-0.7485363165097899,1.0,1.0,1.0,1.0,1.0
0.0025427513156674447,-0.7497148872292303,1.0,1.0,1.0,1.0,1.0
0.0203539407710139,-0.7494916955788277,1.0,1.0,1.0,1.0,1.0
0.040357388993505286,-0.7628437978426769,1.0,1.0,1.0,1.0,1.0
0.07613197104079683,-0.7616021955727889,1.0,1.0,1.0,1.0,1.0
0.10788849408047513,-0.7536712387684222,1.0,1.0,1.0,1.0,1.0
0.112799109195694,-0.741967206234206,1.0,1.0,1.0,1.0,1.0
0.12384099770251372,-0.737042976046831,1.0,1.0,1.0,1.0,1.0
0.19059537861658965,-0.7417422601745742,2.0,2.0,1.0,1.0,1.0
0.17376338325355142,-0.7508360337467952,1.0,1.0,1.0,1.0,1.0
0.12462731314924796,-0.762083062258013,1.0,1.0,1.0,1.0,1.0
0.07324042476657926,-0.7714779138788755,1.0,1.0,1.0,1.0,1.0
0.04020900980718857,-0.7766075304898393,1.0,1.0,1.0,1.0,1.0
0.023031621755591133,-0.7841431821768778,1.0,1.0,1.0,1.0,1.0
0.005769969430885622,-0.7874359522319739,1.0,1.0,1.0,1.0,1.0
-0.0056729204670279716,-0.7861921043306398,1.0,1.0,1.0,1.0,1.0
-0.01839777434681695,-0.7877897276717511,1.0,1.0,1.0,1.0,1.0
-0.015177397164315671,-0.7832635100938249,1.0,1.0,1.0,1.0,1.0
-0.03187126933504887,-0.7891016165241151,1.0,1.0,1.0,1.0,1.0
-0.02816917590095097,-0.7773680825529979,1.0,1.0,1.0,1.0,1.0
-0.02455007400869685,-0.7655917098841739,1.0,1.0,1.0,1.0,1.0
-0.03500389127590585,-0.7554426119887412,1.0,1.0,1.0,1.0,1.0
