yaw,pitch,m2_class,m2prop_class,flt_m2_class,flt_prop_class,face
0.15790309507957193,-0.6328192989422521,1.0,1.0,1.0,1.0,1.0
0.17656860977839858,-0.8574276709172557,1.0,1.0,1.0,1.0,1.0
0.22541901668905406,-0.9538611545051046,1.0,1.0,1.0,1.0,1.0
0.24565140384970519,-1.0146272672444177,1.0,1.0,1.0,1.0,1.0
0.2868593632556691,-1.0245749043342605,1.0,1.0,1.0,1.0,1.0
0.289620173091382,-1.036771573900287,1.0,1.0,1.0,1.0,1.0
0.3058765425525286,-1.0408975319460272,1.0,1.0,1.0,1.0,1.0
0.3185837135426653,-1.0433851655784159,1.0,1.0,1.0,1.0,1.0
0.33440307750106524,-1.043304008430808,1.0,1.0,1.0,1.0,1.0
0.35676447431351954,-1.051248032388253,1.0,1.0,1.0,1.0,1.0
0.34213008015386837,-1.0522131136569937,1.0,1.0,1.0,1.0,1.0
0.337963265962665,-1.05448628196784,1.0,1.0,1.0,1.0,1.0
0.32677990199871265,-1.0619982927389138,1.0,1.0,1.0,1.0,1.0
0.3161251800391545,-1.0689076202513919,1.0,1.0,1.0,1.0,1.0
0.3212607039522829,-1.0719106530472224,1.0,1.0,1.0,1.0,1.0
0.31430045567417064,-1.073631706003343,1.0,1.0,1.0,1.0,1.0
0.31498372705870836,-1.0643738429269727,1.0,1.0,1.0,1.0,1.0
0.31328400658301553,-1.0683955035448194,1.0,1.0,1.0,1.0,1.0
0.2991855188680659,-1.0629452614360535,1.0,1.0,1.0,1.0,1.0
0.2959336808341271,-1.05794317266651,1.0,1.0,1.0,1.0,1.0
0.29087273030879285,-1.059282367547513,1.0,1.0,1.0,1.0,1.0
0.29641645236501835,-1.0548924034318485,1.0,1.0,1.0,1.0,1.0
0.2981814247500992,-1.041831410137928,1.0,1.0,1.0,1.0,1.0
0.2966103101739907,-1.0435291508807636,1.0,1.0,1.0,1.0,1.0
0.28162829405931417,-1.0376475244426535,1.0,1.0,1.0,1.0,1.0
0.2696428314301401,-1.0329422822821093,1.0,1.0,1.0,1.0,1.0
0.2743453940260203,-1.0238962535339802,1.0,1.0,1.0,1.0,1.0
0.2759597868471083,-1.0185524794308296,1.0,1.0,1.0,1.0,1.0
0.2820645510206056,-1.0110518157317498,1.0,1.0,1.0,1.0,1.0
0.2795376106309444,-1.0045158943066261,1.0,1.0,1.0,1.0,1.0
0.2738950090553753,-1.0004799691104485,1.0,1.0,1.0,1.0,1.0
0.2717041157291966,-0.9968375891807659,1.0,1.0,1.0,1.0,1.0
0.27927646598610517,-0.9896698704369059,1.0,1.0,1.0,1.0,1.0
0.29952388464824853,-0.9875379970159086,1.0,1.0,1.0,1.0,1.0
0.2908675928411858,-0.9893126385066011,1.0,1.0,1.0,1.0,1.0
0.28682255649927163,-0.9869194232882197,1.0,1.0,1.0,1.0,1.0
0.2737670789903842,-0.9790711413847507,1.0,1.0,1.0,1.0,1.0
0.26362523272024907,-0.9726071069470874,1.0,1.0,1.0,1.0,1.0
0.26875373916296713,-0.9684345384097671,1.0,1.0,1.0,1.0,1.0
0.2666754536967554,-0.968393903280046,1.0,1.0,1.0,1.0,1.0
0.2894536138092153,-0.9601279129533951,1.0,1.0,1.0,1.0,1.0
0.31535440806345116,-0.9557361971300302,1.0,1.0,1.0,1.0,1.0
0.32504785192554614,-0.9531345310673314,1.0,1.0,1.0,1.0,1.0
0.3147392374441089,-0.9514486776492049,1.0,1.0,1.0,1.0,1.0
0.3296396899270882,-0.9455087051863761,1.0,1.0,1.0,1.0,1.0
0.3337234340562383,-0.9443041643286634,1.0,1.0,1.0,1.0,1.0
0.37355872043064553,-0.9416866819731203,0.0,0.0,1.0,1.0,1.0
0.37679802103278637,-0.9486007585889266,1.0,1.0,1.0,1.0,1.0
0.38413356341818666,-0.9527482680077267,1.0,1.0,1.0,1.0,1.0
0.39071716260420586,-0.9565537139162994,1.0,1.0,1.0,1.0,1.0
0.4462542435404045,-0.9865944280913705,1.0,1.0,1.0,1.0,1.0
0.5029078176892079,-1.0208021390067636,1.0,1.0,1.0,1.0,1.0
0.5599445377973212,-1.0705770239938819,1.0,1.0,1.0,1.0,1.0
0.6214976997251442,-1.1158092476337322,1.0,1.0,1.0,1.0,1.0
0.6801477925537038,-1.1278802093995428,0.0,0.0,1.0,1.0,1.0
0.727736426775717,-1.136648122166563,0.0,0.0,1.0,1.0,1.0
0.7234264809866752,-1.1573401814228073,1.0,1.0,1.0,1.0,1.0
0.6975560395573615,-1.1576877479093013,1.0,1.0,1.0,1.0,1.0
0.6517370225867285,-1.1491880221455475,1.0,1.0,1.0,1.0,1.0
0.6264538264443479,-1.1502956195484235,1.0,1.0,1.0,1.0,1.0
0.5693695461494831,-1.1459453635037866,1.0,1.0,1.0,1.0,1.0
0.5412157616639204,-1.1434778523041966,1.0,1.0,1.0,1.0,1.0
0.4828018979598993,-1.1447715952652782,1.0,1.0,1.0,1.0,1.0
0.4703973022879727,-1.1378160144678537,1.0,1.0,1.0,1.0,1.0
0.43966874499861935,-1.1337215348568077,1.0,1.0,1.0,1.0,1.0
0.4572174271915362,-1.1244531995566303,1.0,1.0,1.0,1.0,1.0
0.44240070295552403,-1.1168162106286894,1.0,1.0,1.0,1.0,1.0
0.4305740617040598,-1.1112321410642427,1.0,1.0,1.0,1.0,1.0
0.420390073309485,-1.1084833167376702,1.0,1.0,1.0,1.0,1.0
0.4135381908848183,-1.0927354518622445,1.0,1.0,1.0,1.0,1.0
0.4161686736254666,-1.075808351399646,1.0,1.0,1.0,1.0,1.0
0.4195921767691233,-1.0574057895131217,1.0,1.0,1.0,1.0,1.0
0.4039578309235918,-1.0515077780649384,1.0,1.0,1.0,1.0,1.0
0.3908281332900805,-1.046998746631294,1.0,1.0,1.0,1.0,1.0
0.3738006425137916,-1.0435746404409323,1.0,1.0,1.0,1.0,1.0
0.36065381109445244,-1.044164599798962,1.0,1.0,1.0,1.0,1.0
0.35455000283356947,-1.0415388049370162,1.0,1.0,1.0,1.0,1.0
0.34710132009390254,-1.0318364952951593,1.0,1.0,1.0,1.0,1.0
0.34111606187059906,-1.0191958429910923,1.0,1.0,1.0,1.0,1.0
0.3439283039901552,-1.005988062170894,1.0,1.0,1.0,1.0,1.0
0.34198218086193666,-1.0034115604694713,1.0,1.0,1.0,1.0,1.0
0.3568694498790523,-0.9883540797255246,1.0,1.0,1.0,1.0,1.0
0.36905735237377085,-0.9877286619910085,1.0,1.0,1.0,1.0,1.0
0.37707656639777243,-0.9866934052668423,1.0,1.0,1.0,1.0,1.0
0.3711368408982127,-0.9802305102847306,1.0,1.0,1.0,1.0,1.0
0.3753462779873507,-0.9698754191308205,1.0,1.0,1.0,1.0,1.0
0.3738565946729092,-0.9638261378364325,1.0,1.0,1.0,1.0,1.0
0.3834403706343692,-0.9585989565462064,1.0,1.0,1.0,1.0,1.0
0.38777391266708505,-0.9618394681036874,1.0,1.0,1.0,1.0,1.0
0.39760309140067884,-0.9574495483404806,1.0,1.0,1.0,1.0,1.0
0.42513031040192834,-0.9602168936429367,1.0,1.0,1.0,1.0,1.0
0.45496702529532185,-0.9591583840638558,1.0,1.0,1.0,1.0,1.0
0.46230141589717444,-0.9503945311120036,1.0,1.0,1.0,1.0,1.0
0.45917969443520307,-0.9420327467088554,1.0,1.0,1.0,1.0,1.0
0.462330082989357,-0.9373748849922928,1.0,1.0,1.0,1.0,1.0
0.483020023422633,-0.9275331788078939,0.0,0.0,1.0,1.0,1.0
0.4962151144784307,-0.9257845517353389,1.0,1.0,1.0,1.0,1.0
0.506715846835617,-0.924426716021304,1.0,1.0,1.0,1.0,1.0
0.5127121308892425,-0.9248130157432245,1.0,1.0,1.0,1.0,1.0
0.5214174535582778,-0.9218229848255926,1.0,1.0,1.0,1.0,1.0
0.5329235198797491,-0.9302235801986984,1.0,1.0,1.0,1.0,1.0
0.5378082462798213,-0.9353568657507177,1.0,1.0,1.0,1.0,1.0
0.563112822335568,-0.9430411848007456,0.0,0.0,1.0,1.0,1.0
0.5818864182584417,-0.9462660337972931,0.0,0.0,1.0,1.0,1.0
0.5828725133176733,-0.9556542843213187,1.0,1.0,1.0,1.0,1.0
0.5884733486122792,-0.9586534365907232,1.0,1.0,1.0,1.0,1.0
0.582265632865818,-0.9589605790538805,1.0,1.0,1.0,1.0,1.0
0.5725215894833816,-0.9580692830286079,1.0,1.0,1.0,1.0,1.0
0.5643618745506442,-0.9663833503025443,1.0,1.0,1.0,1.0,1.0
0.5590749226195441,-0.9708156583014393,1.0,1.0,1.0,1.0,1.0
0.5399466259355464,-0.9827593570923459,1.0,1.0,1.0,1.0,1.0
0.5052912230525168,-0.992867614473146,1.0,1.0,1.0,1.0,1.0
0.4785564781439448,-0.9976457753555805,1.0,1.0,1.0,1.0,1.0
0.4725809813408156,-0.9898735398339849,1.0,1.0,1.0,1.0,1.0
0.46760361650409,-0.9843647381621092,1.0,1.0,1.0,1.0,1.0
0.46558330256721825,-0.975562682077651,1.0,1.0,1.0,1.0,1.0
0.4692184855080263,-0.9702166718761378,1.0,1.0,1.0,1.0,1.0
0.45792969293201297,-0.9998537021952649,1.0,1.0,1.0,1.0,1.0
0.4944205507529229,-1.019056352411382,1.0,1.0,1.0,1.0,1.0
0.5281083866135956,-1.023106189853557,1.0,1.0,1.0,1.0,1.0
0.5373811778816275,-1.0331254559414245,1.0,1.0,1.0,1.0,1.0
0.5449347527426509,-1.0406016852174211,1.0,1.0,1.0,1.0,1.0
0.5444604846014931,-1.048889791722165,1.0,1.0,1.0,1.0,1.0
0.5344474576877579,-1.0657398646614191,1.0,1.0,1.0,1.0,1.0
0.5288817647742406,-1.076666857002207,1.0,1.0,1.0,1.0,1.0
0.5285174290328075,-1.0960605626029365,1.0,1.0,1.0,1.0,1.0
0.5064153635337955,-1.1014929589861453,1.0,1.0,1.0,1.0,1.0
0.5218908656543993,-1.1026685692362495,1.0,1.0,1.0,1.0,1.0
0.5400701940980864,-1.108901584102258,1.0,1.0,1.0,1.0,1.0
0.5294833231219431,-1.121994658353266,1.0,1.0,1.0,1.0,1.0
0.5168367646976828,-1.1250549039109028,1.0,1.0,1.0,1.0,1.0
0.4882715347711867,-1.1269627183402242,1.0,1.0,1.0,1.0,1.0
0.491575054843985,-1.124926033187708,1.0,1.0,1.0,1.0,1.0
0.5011377754154638,-1.1168268814082891,1.0,1.0,1.0,1.0,1.0
0.5211492803883585,-1.1054555727467767,1.0,1.0,1.0,1.0,1.0
0.5092491953013055,-1.0952357903652112,1.0,1.0,1.0,1.0,1.0
0.5252274032989614,-1.07297067050256,1.0,1.0,1.0,1.0,1.0
0.5230819930491996,-1.0502451489276863,1.0,1.0,1.0,1.0,1.0
0.5193993997533628,-1.031324985411796,1.0,1.0,1.0,1.0,1.0
0.5254540106528341,-1.0140228524213006,1.0,1.0,1.0,1.0,1.0
0.5246340612085834,-1.0012385541397202,1.0,1.0,1.0,1.0,1.0
0.5095349268501341,-0.9952143293997061,1.0,1.0,1.0,1.0,1.0
0.4977339196972881,-1.0194276665473028,1.0,1.0,1.0,1.0,1.0
0.47282408952006416,-1.0419701078604426,1.0,1.0,1.0,1.0,1.0
0.45059413566879875,-1.077237935588686,1.0,1.0,1.0,1.0,1.0
0.4303341784591179,-1.1052155226452056,1.0,1.0,1.0,1.0,1.0
0.419334343782354,-1.1168839082779196,1.0,1.0,1.0,1.0,1.0
0.43188146986424747,-1.119243078835679,1.0,1.0,1.0,1.0,1.0
0.4528120854836261,-1.1397099852584354,1.0,1.0,1.0,1.0,1.0
0.48102649321476953,-1.1644900979568062,1.0,1.0,1.0,1.0,1.0
0.5034814262071605,-1.1810203105844603,1.0,1.0,1.0,1.0,1.0
0.5104937617767841,-1.195339332842326,1.0,1.0,1.0,1.0,1.0
0.48473127301201874,-1.1873281480290734,1.0,1.0,1.0,1.0,1.0
0.46715238542649107,-1.174835501615905,1.0,1.0,1.0,1.0,1.0
0.4760250045612711,-1.15873124073318,1.0,1.0,1.0,1.0,1.0
0.4817126364925674,-1.138483073085273,1.0,1.0,1.0,1.0,1.0
0.4332041042709595,-1.154612757965863,1.0,1.0,1.0,1.0,1.0
0.3953042446345106,-1.1676769346944011,1.0,1.0,1.0,1.0,1.0
0.2876980372474851,-1.1998126391474275,1.0,1.0,1.0,1.0,1.0
0.10935829496354263,-1.2167056601326902,2.0,2.0,1.0,1.0,1.0
-0.006697653876472254,-1.2242409074311198,1.0,1.0,1.0,1.0,1.0
-0.08876566528136949,-1.2425925902664852,1.0,1.0,1.0,1.0,1.0
-0.1149640112752183,-1.243462969542903,1.0,1.0,1.0,1.0,1.0
-0.1398532475231453,-1.243568743623923,1.0,1.0,1.0,1.0,1.0
-0.19108916336877332,-1.2433307475542867,1.0,1.0,1.0,1.0,1.0
-0.25130836922385075,-1.2437645690264816,2.0,2.0,1.0,1.0,1.0
-0.25661259278559145,-1.2630696047400753,1.0,1.0,1.0,1.0,1.0
-0.26090039316196656,-1.2756848236010683,1.0,1.0,1.0,1.0,1.0
-0.20646626824615197,-1.2738465962701364,1.0,1.0,1.0,1.0,1.0
-0.16329772308373136,-1.2721393659109266,1.0,1.0,1.0,1.0,1.0
-0.1408396833386426,-1.2703059571677517,1.0,1.0,1.0,1.0,1.0
-0.08093229932579332,-1.266792830559984,1.0,1.0,1.0,1.0,1.0
-0.02025847913596618,-1.2572660766890882,1.0,1.0,1.0,1.0,1.0
-0.034057525989799664,-1.2630591491611551,1.0,1.0,1.0,1.0,1.0
0.011336365711017843,-1.2723981610992663,1.0,1.0,1.0,1.0,1.0
0.04026552136766789,-1.2848076968907,1.0,1.0,1.0,1.0,1.0
0.07847402860023536,-1.2522946577601264,1.0,1.0,1.0,1.0,1.0
0.1326735661099871,-1.2143495363465864,1.0,1.0,1.0,1.0,1.0
0.13843085289608006,-1.1741364941259311,1.0,1.0,1.0,1.0,1.0
0.14541211549086153,-1.1457627160626458,1.0,1.0,1.0,1.0,1.0
0.15371818377886426,-1.118140574020897,1.0,1.0,1.0,1.0,1.0
0.1611780189660525,-1.0962630505464257,1.0,1.0,1.0,1.0,1.0
0.1649016412651933,-1.0708130405463945,1.0,1.0,1.0,1.0,1.0
0.18446644005741045,-1.0524744783401832,1.0,1.0,1.0,1.0,1.0
0.23154278100579215,-1.0282262887682385,0.0,0.0,1.0,1.0,1.0
0.2068682008670052,-1.0321867225059314,1.0,1.0,1.0,1.0,1.0
0.19281379978785498,-1.042587842174188,1.0,1.0,1.0,1.0,1.0
0.18321249057912128,-1.0507968318797885,1.0,1.0,1.0,1.0,1.0
0.15410061307771408,-1.0558388845512021,1.0,1.0,1.0,1.0,1.0
0.11209750420237592,-1.0686776829372402,1.0,1.0,1.0,1.0,1.0
0.053657418038033984,-1.086419181451463,1.0,1.0,1.0,1.0,1.0
0.03480851290142206,-1.101434924197123,1.0,1.0,1.0,1.0,1.0
-0.10293069774762426,-1.123767294249319,1.0,1.0,1.0,1.0,1.0
-0.21559529070799613,-1.1417478127443927,1.0,1.0,1.0,1.0,1.0
-0.3609899012771971,-1.1521073389217933,1.0,1.0,1.0,1.0,1.0
-0.4824001103714358,-1.1699365334172496,1.0,1.0,1.0,1.0,1.0
-0.555811816138457,-1.185595944688645,1.0,1.0,1.0,1.0,1.0
