yaw,pitch,pred_class,filtered_class,base_face,l2cs_face
-0.3148536683744304,-0.32653819022443026,0.0,0.0,1.0,1.0
-0.33699566526464747,-0.4338489142425983,0.0,0.0,1.0,1.0
-0.4489439989911884,-0.44306275817926205,0.0,0.0,1.0,1.0
-0.5995998162424734,-0.4731286196443801,0.0,0.0,1.0,1.0
-0.6408828803929227,-0.4535139977133956,0.0,0.0,1.0,1.0
-0.800632829579535,-0.3946983738653416,1.0,0.0,1.0,1.0
-1.1470945557367804,-0.4153082440019942,0.0,0.0,1.0,1.0
-1.380618542467382,-0.4259929449808567,0.0,1.0,1.0,1.0
-1.5403720248339683,-0.4502012012955437,0.0,0.0,1.0,1.0
-1.6591820204613876,-0.4452249946857646,0.0,1.0,1.0,1.0
-1.7878321309449363,-0.4352350716632184,0.0,1.0,1.0,1.0
-1.9006871276172124,-0.41332928526266716,1.0,1.0,1.0,1.0
-1.7935187284612986,-0.40824747691205565,1.0,1.0,1.0,1.0
-1.8103947406797176,-0.3967430514247673,1.0,1.0,1.0,1.0
-1.8386783322511204,-0.3704821584987494,1.0,1.0,1.0,1.0
-1.8774940679067111,-0.35442118390565513,1.0,1.0,1.0,1.0
-1.8576329789161254,-0.3339914953856218,1.0,1.0,1.0,1.0
-1.840122379415558,-0.3273152531949302,1.0,1.0,1.0,1.0
-1.7705811415321115,-0.3252529825846651,1.0,1.0,1.0,1.0
-1.7732341985260445,-0.3207529130366248,1.0,1.0,1.0,1.0
-1.804216400407947,-0.31859544958864405,1.0,1.0,1.0,1.0
-1.7877366667967491,-0.30942783272054725,1.0,1.0,1.0,1.0
-1.904890253625919,-0.2894918054774309,1.0,1.0,1.0,1.0
-1.9622633299754244,-0.2550683702845334,1.0,1.0,1.0,1.0
-1.7663689120896209,-0.22140806757436543,1.0,1.0,1.0,1.0
-1.6439946731796564,-0.1951608226676219,1.0,1.0,1.0,1.0
-1.514544080829117,-0.16819947512470354,1.0,1.0,1.0,1.0
-1.42106223376575,-0.1588815409749011,1.0,1.0,1.0,1.0
-1.3482137125821247,-0.15539896377194992,1.0,1.0,1.0,1.0
-1.284194987924991,-0.1429278750869603,1.0,1.0,1.0,1.0
-1.2694355282647898,-0.13404302168493532,1.0,1.0,1.0,1.0
-1.2405581046935439,-0.12028826184056662,1.0,1.0,1.0,1.0
-1.1992514646216164,-0.09409473912532208,1.0,1.0,1.0,1.0
-1.1581235738507893,-0.11390489698311734,1.0,1.0,1.0,1.0
-1.1143518404163777,-0.09778879397499507,1.0,1.0,1.0,1.0
-1.0452339541178282,-0.10394689244222749,1.0,1.0,1.0,1.0
-1.0057802404217175,-0.11143719619053646,1.0,1.0,1.0,1.0
-0.9763349106374105,-0.11130161131195551,1.0,1.0,1.0,1.0
-1.02641148613456,-0.1275573102242872,1.0,1.0,1.0,1.0
-1.1275899505513345,-0.14886464679091116,1.0,1.0,1.0,1.0
-1.2704483409670768,-0.16708885805476242,1.0,1.0,1.0,1.0
-1.3118888071600687,-0.20495682521136452,1.0,1.0,1.0,1.0
-1.5277652441498255,-0.2514601027211655,0.0,1.0,1.0,1.0
-1.6036077830432016,-0.29538017561349456,0.0,1.0,1.0,1.0
-1.774934746119623,-0.3323459852994183,0.0,1.0,1.0,1.0
-1.8490903473974367,-0.3589486224828051,0.0,1.0,1.0,1.0
-1.9686768109385506,-0.3525077045970666,0.0,1.0,1.0,1.0
-2.0695607174403587,-0.3640320046293431,0.0,1.0,1.0,1.0
-2.1675772711723393,-0.3356533624699401,1.0,1.0,1.0,1.0
-2.2788783698160326,-0.311769762910743,0.0,1.0,1.0,1.0
-2.3446910511565795,-0.33115727893447217,0.0,1.0,1.0,1.0
-2.3760060268323597,-0.3239281570974147,0.0,1.0,1.0,1.0
-2.353563565329575,-0.3203510222753838,1.0,1.0,1.0,1.0
-2.451664457274821,-0.3039143833927644,0.0,1.0,1.0,1.0
-2.5425027176560153,-0.3116840428606295,0.0,0.0,1.0,1.0
-2.556517682318393,-0.31915188225293906,0.0,0.0,1.0,1.0
-2.632664978276179,-0.3282610139491078,0.0,0.0,1.0,1.0
-2.6863967009460645,-0.3317628488692937,0.0,0.0,1.0,1.0
-2.7249548933488072,-0.3371204720829217,0.0,0.0,1.0,1.0
-2.7625765823473083,-0.33473492601736476,0.0,0.0,1.0,1.0
-2.8036307641660967,-0.34616897948947084,0.0,0.0,1.0,1.0
-2.8355071690924967,-0.3484413251763164,0.0,0.0,1.0,1.0
-2.859217530253402,-0.3457080192125072,0.0,0.0,1.0,1.0
-2.8481819539193833,-0.34789716116535097,0.0,0.0,1.0,1.0
-2.868460085880429,-0.342457620205078,0.0,0.0,1.0,1.0
-2.86700271718377,-0.34737756971908634,0.0,0.0,1.0,1.0
-2.803248914710489,-0.3513713199259472,0.0,0.0,1.0,1.0
-2.743551077878534,-0.33972431028353545,0.0,0.0,1.0,1.0
-2.727410709085944,-0.33338859077894667,0.0,0.0,1.0,1.0
-2.6460353068551017,-0.32114338193295183,1.0,0.0,1.0,1.0
-2.6129461813731827,-0.3207915830299044,0.0,0.0,1.0,1.0
-2.599940782197081,-0.32316696667415135,0.0,0.0,1.0,1.0
-2.5386119758607,-0.3154659387011515,1.0,0.0,1.0,1.0
-2.4234225343984845,-0.3052575375716057,1.0,1.0,1.0,1.0
-2.338480051773113,-0.31244612414436973,1.0,1.0,1.0,1.0
-2.3428905440768855,-0.3034011095447623,1.0,1.0,1.0,1.0
-2.411563533345546,-0.29599950250849527,0.0,1.0,1.0,1.0
-2.464769218892047,-0.290016910911188,0.0,1.0,1.0,1.0
-2.4281964974305548,-0.2757116878961847,1.0,1.0,1.0,1.0
-2.355340455740779,-0.2773400085373887,1.0,1.0,1.0,1.0
-2.2920520220696954,-0.2834017871815453,1.0,1.0,1.0,1.0
-2.167613283523104,-0.29920761461112194,1.0,1.0,1.0,1.0
-2.061190538125099,-0.3132215674608584,1.0,1.0,1.0,1.0
-1.947696786837462,-0.3069161072499822,1.0,1.0,1.0,1.0
-1.9995145415500917,-0.31874430269392184,0.0,1.0,1.0,1.0
-2.032479653029459,-0.3433511909039182,0.0,1.0,1.0,1.0
-2.0215867149749136,-0.3942275376324797,0.0,1.0,1.0,1.0
-2.0172866605645274,-0.41630710025161144,0.0,0.0,1.0,1.0
-2.051857222853036,-0.4318464532718042,0.0,0.0,1.0,1.0
-2.1297150049169415,-0.4416359200969344,0.0,0.0,1.0,1.0
-2.2164689698199473,-0.4281892092898581,0.0,0.0,1.0,1.0
-2.2091494002143683,-0.4116633804598636,1.0,0.0,1.0,1.0
-2.217067560424573,-0.41253062650949995,0.0,0.0,1.0,1.0
-2.1927559221383155,-0.42805237166655224,0.0,0.0,1.0,1.0
-2.2039613533424407,-0.4435859325836958,0.0,0.0,1.0,1.0
-2.1646152370782095,-0.45598822697216007,0.0,0.0,1.0,1.0
-2.198507364077528,-0.4485425770133106,0.0,0.0,1.0,1.0
-2.23896707137414,-0.43367629182970546,0.0,0.0,1.0,1.0
-2.290283601209896,-0.4310733283030102,0.0,0.0,1.0,1.0
-2.307911447077277,-0.41474634796948173,0.0,0.0,1.0,1.0
-2.3406645865701114,-0.4006903393516234,0.0,0.0,1.0,1.0
-2.2653665189071854,-0.39671505675848245,1.0,0.0,1.0,1.0
-2.3224173543462387,-0.40005403597959643,0.0,0.0,1.0,1.0
-2.2752953815032813,-0.4003441935522914,0.0,0.0,1.0,1.0
-2.314479961579751,-0.40971825921080596,0.0,0.0,1.0,1.0
-2.3513807426195164,-0.42054023130326584,0.0,0.0,1.0,1.0
-2.4009379794918706,-0.42972580729495286,0.0,0.0,1.0,1.0
-2.401155882104018,-0.4158822169772188,0.0,0.0,1.0,1.0
-2.1254426942280675,-0.3940255903130675,1.0,0.0,1.0,1.0
-1.901687642422234,-0.3846239948913512,1.0,1.0,1.0,1.0
-1.7271313463141085,-0.35927322789845023,1.0,1.0,1.0,1.0
-1.6105432124604089,-0.35109098229380686,1.0,1.0,1.0,1.0
-1.5100767109540005,-0.352578930817647,1.0,1.0,1.0,1.0
-1.348446283727645,-0.31344189346119805,1.0,1.0,1.0,1.0
-1.2680004018315978,-0.2888701676603829,1.0,1.0,1.0,1.0
-1.2264933787831418,-0.2683646767389842,1.0,1.0,1.0,1.0
-1.2008099920013604,-0.2481387011008233,1.0,1.0,1.0,1.0
-1.1914189448029464,-0.2409821484704717,1.0,1.0,1.0,1.0
-1.1790251719247615,-0.22705016241422404,1.0,1.0,1.0,1.0
-1.145920305587796,-0.2189817496823689,1.0,1.0,1.0,1.0
-1.1401095733225164,-0.1967827307116671,1.0,1.0,1.0,1.0
-1.115334360624906,-0.17284823086265172,1.0,1.0,1.0,1.0
-1.1024246940214097,-0.16361856246222534,1.0,1.0,1.0,1.0
-1.0921791725214636,-0.15921703553055494,1.0,1.0,1.0,1.0
-1.0979426729131494,-0.15406958129717266,1.0,1.0,1.0,1.0
-1.0680522213045214,-0.13849182268696864,1.0,1.0,1.0,1.0
-1.046000450881592,-0.1276817876758688,1.0,1.0,1.0,1.0
-1.0244569176508427,-0.12286871163670302,1.0,1.0,1.0,1.0
-1.0078880943916502,-0.11845850760745755,1.0,1.0,1.0,1.0
-1.010659406592175,-0.11500134425872269,1.0,1.0,1.0,1.0
-1.0034788532875887,-0.11166937226876215,1.0,1.0,1.0,1.0
-1.093210706462467,-0.09848590626763477,1.0,1.0,1.0,1.0
-1.0528543637143244,-0.08390087577940211,1.0,1.0,1.0,1.0
-1.0254038323690748,-0.0742057743875685,1.0,1.0,1.0,1.0
-0.9901926362362987,-0.04609328884986291,1.0,1.0,1.0,1.0
-0.9635269805022056,-0.02838335499705988,1.0,1.0,1.0,1.0
-0.9347752619605231,-0.010671432925805406,1.0,1.0,1.0,1.0
-0.9395878882887428,0.0027581720539305524,1.0,1.0,1.0,1.0
-0.9554914298134063,-0.018910838430973485,1.0,1.0,1.0,1.0
-0.9695990269051455,-0.049613677384105846,1.0,1.0,1.0,1.0
-1.0894252441767482,-0.04217689625843004,1.0,1.0,1.0,1.0
-1.1165397238256665,-0.04610305857534303,1.0,1.0,1.0,1.0
-1.1540492859973812,-0.06080711430266667,1.0,1.0,1.0,1.0
-1.1732292151643744,-0.07581249119558804,1.0,1.0,1.0,1.0
-1.181683267810214,-0.11742629707842234,1.0,1.0,1.0,1.0
-1.259422549296642,-0.14721816116521286,1.0,1.0,1.0,1.0
-1.3245603627577935,-0.16841176737249333,1.0,1.0,1.0,1.0
-1.2931490347886458,-0.1845191279530109,1.0,1.0,1.0,1.0
-1.3126029934843517,-0.19955978005540806,1.0,1.0,1.0,1.0
-1.4460047003535286,-0.2129878514117491,1.0,1.0,1.0,1.0
-1.464168236436574,-0.21831370515570978,1.0,1.0,1.0,1.0
-1.5420637370140984,-0.21358083988645893,1.0,1.0,1.0,1.0
-1.5168099946172997,-0.2131911965885671,1.0,1.0,1.0,1.0
-1.374773452836021,-0.2316561524790791,1.0,1.0,1.0,1.0
