yaw,pitch,face,class
32.0,40.0,1.0,1.0
33.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
33.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
33.0,40.0,1.0,1.0
33.0,40.0,1.0,1.0
33.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
33.0,40.0,1.0,1.0
33.0,40.0,1.0,1.0
33.0,40.0,1.0,1.0
33.0,40.0,1.0,1.0
33.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
33.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
33.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
33.0,40.0,1.0,1.0
34.0,41.0,1.0,1.0
33.0,40.0,1.0,1.0
33.0,40.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,41.0,1.0,1.0
33.0,40.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
35.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
33.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
33.0,40.0,1.0,1.0
33.0,40.0,1.0,1.0
33.0,40.0,1.0,1.0
33.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
33.0,40.0,1.0,1.0
33.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
33.0,40.0,1.0,1.0
33.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
35.0,40.0,1.0,1.0
35.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
35.0,40.0,1.0,1.0
35.0,40.0,1.0,1.0
35.0,40.0,1.0,1.0
35.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
35.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
35.0,40.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
33.0,40.0,1.0,1.0
33.0,40.0,1.0,1.0
33.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
33.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
33.0,40.0,1.0,1.0
33.0,40.0,1.0,1.0
33.0,40.0,1.0,1.0
33.0,40.0,1.0,1.0
32.0,40.0,1.0,1.0
32.0,40.0,1.0,1.0
31.0,40.0,1.0,1.0
28.0,35.0,1.0,3.0
28.0,37.0,1.0,1.0
27.0,35.0,1.0,3.0
27.0,37.0,1.0,1.0
28.0,37.0,1.0,1.0
27.0,36.0,1.0,3.0
27.0,36.0,1.0,3.0
28.0,37.0,1.0,1.0
28.0,37.0,1.0,1.0
28.0,37.0,1.0,1.0
29.0,38.0,1.0,1.0
30.0,40.0,1.0,1.0
29.0,37.0,1.0,1.0
30.0,38.0,1.0,1.0
32.0,40.0,1.0,1.0
32.0,40.0,1.0,1.0
31.0,40.0,1.0,1.0
26.0,23.0,1.0,3.0
31.0,40.0,1.0,1.0
26.0,26.0,1.0,3.0
31.0,40.0,1.0,1.0
31.0,40.0,1.0,1.0
32.0,40.0,1.0,1.0
32.0,40.0,1.0,1.0
26.0,23.0,1.0,3.0
31.0,40.0,1.0,1.0
31.0,40.0,1.0,1.0
26.0,26.0,1.0,3.0
25.0,26.0,1.0,3.0
25.0,26.0,1.0,3.0
26.0,26.0,1.0,3.0
26.0,23.0,1.0,3.0
26.0,26.0,1.0,3.0
26.0,26.0,1.0,3.0
26.0,23.0,1.0,3.0
26.0,23.0,1.0,3.0
25.0,26.0,1.0,3.0
26.0,26.0,1.0,3.0
25.0,27.0,1.0,3.0
26.0,26.0,1.0,3.0
26.0,26.0,1.0,3.0
26.0,26.0,1.0,3.0
26.0,27.0,1.0,3.0
26.0,27.0,1.0,3.0
26.0,27.0,1.0,3.0
26.0,27.0,1.0,3.0
26.0,27.0,1.0,3.0
32.0,40.0,1.0,1.0
32.0,40.0,1.0,1.0
32.0,40.0,1.0,1.0
32.0,40.0,1.0,1.0
32.0,40.0,1.0,1.0
32.0,40.0,1.0,1.0
32.0,40.0,1.0,1.0
32.0,40.0,1.0,1.0
33.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
35.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
33.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
33.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
35.0,41.0,1.0,1.0
35.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,40.0,1.0,1.0
32.0,40.0,1.0,1.0
32.0,40.0,1.0,1.0
33.0,40.0,1.0,1.0
33.0,40.0,1.0,1.0
33.0,40.0,1.0,1.0
36.0,39.0,1.0,1.0
38.0,39.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,41.0,1.0,1.0
35.0,41.0,1.0,1.0
35.0,40.0,1.0,1.0
35.0,40.0,1.0,1.0
35.0,40.0,1.0,1.0
39.0,34.0,1.0,3.0
35.0,40.0,1.0,1.0
35.0,40.0,1.0,1.0
37.0,32.0,1.0,3.0
38.0,30.0,1.0,3.0
37.0,35.0,1.0,3.0
37.0,37.0,1.0,1.0
33.0,40.0,1.0,1.0
33.0,40.0,1.0,1.0
33.0,40.0,1.0,1.0
33.0,40.0,1.0,1.0
38.0,32.0,1.0,3.0
33.0,40.0,1.0,1.0
36.0,37.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
35.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
33.0,40.0,1.0,1.0
33.0,40.0,1.0,1.0
33.0,40.0,1.0,1.0
44.0,28.0,1.0,3.0
44.0,28.0,1.0,3.0
42.0,28.0,1.0,3.0
42.0,28.0,1.0,3.0
42.0,28.0,1.0,3.0
42.0,28.0,1.0,3.0
42.0,28.0,1.0,3.0
42.0,28.0,1.0,3.0
42.0,28.0,1.0,3.0
42.0,28.0,1.0,3.0
42.0,28.0,1.0,3.0
42.0,28.0,1.0,3.0
42.0,28.0,1.0,3.0
43.0,28.0,1.0,3.0
42.0,28.0,1.0,3.0
42.0,28.0,1.0,3.0
42.0,28.0,1.0,3.0
40.0,28.0,1.0,3.0
40.0,28.0,1.0,3.0
40.0,28.0,1.0,3.0
41.0,28.0,1.0,3.0
41.0,28.0,1.0,3.0
42.0,28.0,1.0,3.0
43.0,28.0,1.0,3.0
44.0,28.0,1.0,3.0
44.0,28.0,1.0,3.0
43.0,28.0,1.0,3.0
43.0,28.0,1.0,3.0
43.0,28.0,1.0,3.0
43.0,28.0,1.0,3.0
43.0,28.0,1.0,3.0
43.0,28.0,1.0,3.0
43.0,29.0,1.0,3.0
43.0,29.0,1.0,3.0
43.0,29.0,1.0,3.0
42.0,29.0,1.0,3.0
43.0,28.0,1.0,3.0
43.0,28.0,1.0,3.0
43.0,28.0,1.0,3.0
43.0,28.0,1.0,3.0
43.0,28.0,1.0,3.0
43.0,28.0,1.0,3.0
43.0,28.0,1.0,3.0
42.0,28.0,1.0,3.0
42.0,28.0,1.0,3.0
42.0,28.0,1.0,3.0
41.0,29.0,1.0,3.0
41.0,28.0,1.0,3.0
41.0,28.0,1.0,3.0
42.0,28.0,1.0,3.0
42.0,28.0,1.0,3.0
42.0,28.0,1.0,3.0
41.0,28.0,1.0,3.0
40.0,28.0,1.0,3.0
40.0,28.0,1.0,3.0
42.0,28.0,1.0,3.0
40.0,28.0,1.0,3.0
40.0,28.0,1.0,3.0
31.0,40.0,1.0,1.0
41.0,28.0,1.0,3.0
40.0,28.0,1.0,3.0
40.0,28.0,1.0,3.0
40.0,28.0,1.0,3.0
40.0,28.0,1.0,3.0
40.0,28.0,1.0,3.0
40.0,28.0,1.0,3.0
40.0,28.0,1.0,3.0
40.0,28.0,1.0,3.0
39.0,29.0,1.0,3.0
40.0,28.0,1.0,3.0
40.0,28.0,1.0,3.0
40.0,28.0,1.0,3.0
40.0,28.0,1.0,3.0
41.0,28.0,1.0,3.0
40.0,28.0,1.0,3.0
40.0,28.0,1.0,3.0
40.0,29.0,1.0,3.0
40.0,29.0,1.0,3.0
40.0,29.0,1.0,3.0
40.0,29.0,1.0,3.0
40.0,29.0,1.0,3.0
40.0,29.0,1.0,3.0
40.0,29.0,1.0,3.0
40.0,28.0,1.0,3.0
40.0,28.0,1.0,3.0
41.0,28.0,1.0,3.0
41.0,28.0,1.0,3.0
40.0,28.0,1.0,3.0
40.0,28.0,1.0,3.0
41.0,28.0,1.0,3.0
40.0,29.0,1.0,3.0
40.0,29.0,1.0,3.0
40.0,29.0,1.0,3.0
40.0,29.0,1.0,3.0
40.0,29.0,1.0,3.0
39.0,29.0,1.0,3.0
40.0,29.0,1.0,3.0
40.0,29.0,1.0,3.0
40.0,29.0,1.0,3.0
40.0,29.0,1.0,3.0
39.0,29.0,1.0,3.0
40.0,29.0,1.0,3.0
40.0,29.0,1.0,3.0
39.0,29.0,1.0,3.0
39.0,29.0,1.0,3.0
40.0,29.0,1.0,3.0
40.0,29.0,1.0,3.0
39.0,29.0,1.0,3.0
39.0,29.0,1.0,3.0
39.0,29.0,1.0,3.0
39.0,29.0,1.0,3.0
39.0,29.0,1.0,3.0
39.0,29.0,1.0,3.0
39.0,29.0,1.0,3.0
39.0,29.0,1.0,3.0
39.0,29.0,1.0,3.0
39.0,29.0,1.0,3.0
40.0,28.0,1.0,3.0
39.0,29.0,1.0,3.0
40.0,28.0,1.0,3.0
41.0,29.0,1.0,3.0
40.0,28.0,1.0,3.0
40.0,28.0,1.0,3.0
40.0,28.0,1.0,3.0
39.0,29.0,1.0,3.0
40.0,29.0,1.0,3.0
39.0,29.0,1.0,3.0
39.0,29.0,1.0,3.0
39.0,29.0,1.0,3.0
39.0,29.0,1.0,3.0
39.0,29.0,1.0,3.0
40.0,29.0,1.0,3.0
40.0,29.0,1.0,3.0
40.0,29.0,1.0,3.0
39.0,29.0,1.0,3.0
39.0,29.0,1.0,3.0
39.0,29.0,1.0,3.0
40.0,28.0,1.0,3.0
40.0,28.0,1.0,3.0
39.0,29.0,1.0,3.0
40.0,29.0,1.0,3.0
40.0,29.0,1.0,3.0
34.0,40.0,1.0,1.0
41.0,29.0,1.0,3.0
41.0,29.0,1.0,3.0
42.0,29.0,1.0,3.0
34.0,40.0,1.0,1.0
35.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,41.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
43.0,29.0,1.0,3.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
42.0,29.0,1.0,3.0
42.0,29.0,1.0,3.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
43.0,29.0,1.0,3.0
43.0,29.0,1.0,3.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
34.0,40.0,1.0,1.0
33.0,40.0,1.0,1.0
33.0,40.0,1.0,1.0
33.0,40.0,1.0,1.0
33.0,40.0,1.0,1.0
33.0,40.0,1.0,1.0
33.0,40.0,1.0,1.0
33.0,40.0,1.0,1.0
33.0,40.0,1.0,1.0
32.0,40.0,1.0,1.0
