yaw,pitch,face,class
46.0,29.0,1.0,1.0
46.0,29.0,1.0,1.0
46.0,29.0,1.0,1.0
47.0,29.0,1.0,1.0
47.0,29.0,1.0,1.0
47.0,29.0,1.0,1.0
47.0,29.0,1.0,1.0
47.0,29.0,1.0,1.0
47.0,29.0,1.0,1.0
47.0,29.0,1.0,1.0
47.0,29.0,1.0,1.0
47.0,29.0,1.0,1.0
47.0,29.0,1.0,1.0
47.0,29.0,1.0,1.0
47.0,29.0,1.0,1.0
47.0,29.0,1.0,1.0
47.0,29.0,1.0,1.0
47.0,29.0,1.0,1.0
47.0,29.0,1.0,1.0
47.0,32.0,1.0,1.0
47.0,30.0,1.0,1.0
47.0,29.0,1.0,1.0
47.0,29.0,1.0,1.0
47.0,29.0,1.0,1.0
47.0,29.0,1.0,1.0
47.0,29.0,1.0,1.0
46.0,29.0,1.0,1.0
46.0,30.0,1.0,1.0
46.0,30.0,1.0,1.0
47.0,32.0,1.0,1.0
46.0,32.0,1.0,1.0
46.0,30.0,1.0,1.0
36.0,23.0,1.0,3.0
46.0,30.0,1.0,1.0
46.0,30.0,1.0,1.0
46.0,30.0,1.0,1.0
36.0,23.0,1.0,3.0
36.0,23.0,1.0,3.0
47.0,32.0,1.0,1.0
46.0,30.0,1.0,1.0
47.0,32.0,1.0,1.0
47.0,32.0,1.0,1.0
47.0,32.0,1.0,1.0
47.0,32.0,1.0,1.0
47.0,30.0,1.0,1.0
47.0,30.0,1.0,1.0
47.0,30.0,1.0,1.0
47.0,30.0,1.0,1.0
47.0,30.0,1.0,1.0
47.0,32.0,1.0,1.0
47.0,30.0,1.0,1.0
47.0,30.0,1.0,1.0
46.0,30.0,1.0,1.0
47.0,30.0,1.0,1.0
47.0,31.0,1.0,1.0
48.0,30.0,1.0,1.0
47.0,30.0,1.0,1.0
47.0,30.0,1.0,1.0
47.0,30.0,1.0,1.0
47.0,30.0,1.0,1.0
47.0,30.0,1.0,1.0
47.0,30.0,1.0,1.0
47.0,30.0,1.0,1.0
47.0,30.0,1.0,1.0
47.0,30.0,1.0,1.0
47.0,30.0,1.0,1.0
47.0,30.0,1.0,1.0
47.0,30.0,1.0,1.0
47.0,30.0,1.0,1.0
47.0,30.0,1.0,1.0
47.0,30.0,1.0,1.0
47.0,30.0,1.0,1.0
47.0,30.0,1.0,1.0
47.0,32.0,1.0,1.0
47.0,30.0,1.0,1.0
47.0,30.0,1.0,1.0
47.0,30.0,1.0,1.0
47.0,29.0,1.0,1.0
47.0,30.0,1.0,1.0
47.0,30.0,1.0,1.0
47.0,30.0,1.0,1.0
47.0,30.0,1.0,1.0
47.0,30.0,1.0,1.0
47.0,30.0,1.0,1.0
47.0,31.0,1.0,1.0
47.0,30.0,1.0,1.0
47.0,30.0,1.0,1.0
47.0,30.0,1.0,1.0
47.0,30.0,1.0,1.0
47.0,30.0,1.0,1.0
47.0,30.0,1.0,1.0
47.0,29.0,1.0,1.0
