yaw,pitch,face,class
31.0,44.0,1.0,3.0
31.0,44.0,1.0,3.0
31.0,44.0,1.0,3.0
31.0,43.0,1.0,3.0
31.0,42.0,1.0,3.0
31.0,42.0,1.0,3.0
31.0,44.0,1.0,3.0
31.0,44.0,1.0,3.0
31.0,44.0,1.0,3.0
31.0,44.0,1.0,3.0
31.0,44.0,1.0,3.0
31.0,44.0,1.0,3.0
31.0,44.0,1.0,3.0
31.0,44.0,1.0,3.0
31.0,44.0,1.0,3.0
31.0,44.0,1.0,3.0
31.0,44.0,1.0,3.0
31.0,45.0,1.0,3.0
32.0,46.0,1.0,3.0
31.0,45.0,1.0,3.0
31.0,44.0,1.0,3.0
31.0,44.0,1.0,3.0
31.0,44.0,1.0,3.0
31.0,44.0,1.0,3.0
31.0,44.0,1.0,3.0
31.0,44.0,1.0,3.0
31.0,44.0,1.0,3.0
32.0,44.0,1.0,3.0
31.0,44.0,1.0,3.0
31.0,44.0,1.0,3.0
32.0,44.0,1.0,3.0
32.0,44.0,1.0,3.0
33.0,44.0,1.0,3.0
33.0,44.0,1.0,3.0
34.0,44.0,1.0,3.0
33.0,44.0,1.0,3.0
35.0,45.0,1.0,3.0
34.0,44.0,1.0,3.0
34.0,44.0,1.0,3.0
33.0,44.0,1.0,3.0
34.0,44.0,1.0,3.0
33.0,44.0,1.0,3.0
34.0,46.0,1.0,3.0
33.0,45.0,1.0,3.0
33.0,46.0,1.0,3.0
33.0,46.0,1.0,3.0
32.0,45.0,1.0,3.0
33.0,45.0,1.0,3.0
34.0,46.0,1.0,3.0
33.0,44.0,1.0,3.0
33.0,46.0,1.0,3.0
33.0,50.0,1.0,3.0
33.0,50.0,1.0,3.0
33.0,50.0,1.0,3.0
33.0,50.0,1.0,3.0
33.0,50.0,1.0,3.0
33.0,50.0,1.0,3.0
33.0,50.0,1.0,3.0
33.0,50.0,1.0,3.0
33.0,50.0,1.0,3.0
32.0,48.0,1.0,3.0
32.0,46.0,1.0,3.0
32.0,46.0,1.0,3.0
32.0,47.0,1.0,3.0
32.0,47.0,1.0,3.0
32.0,46.0,1.0,3.0
32.0,47.0,1.0,3.0
32.0,47.0,1.0,3.0
32.0,46.0,1.0,3.0
32.0,46.0,1.0,3.0
32.0,46.0,1.0,3.0
32.0,45.0,1.0,3.0
31.0,45.0,1.0,3.0
31.0,45.0,1.0,3.0
31.0,45.0,1.0,3.0
31.0,45.0,1.0,3.0
31.0,45.0,1.0,3.0
31.0,45.0,1.0,3.0
31.0,45.0,1.0,3.0
31.0,45.0,1.0,3.0
31.0,44.0,1.0,3.0
31.0,44.0,1.0,3.0
31.0,44.0,1.0,3.0
31.0,44.0,1.0,3.0
31.0,45.0,1.0,3.0
31.0,45.0,1.0,3.0
31.0,46.0,1.0,3.0
32.0,46.0,1.0,3.0
32.0,46.0,1.0,3.0
32.0,44.0,1.0,3.0
32.0,44.0,1.0,3.0
32.0,45.0,1.0,3.0
31.0,44.0,1.0,3.0
32.0,44.0,1.0,3.0
32.0,44.0,1.0,3.0
32.0,44.0,1.0,3.0
31.0,44.0,1.0,3.0
31.0,42.0,1.0,3.0
32.0,42.0,1.0,3.0
32.0,42.0,1.0,3.0
32.0,42.0,1.0,3.0
32.0,42.0,1.0,3.0
32.0,42.0,1.0,3.0
32.0,42.0,1.0,3.0
32.0,42.0,1.0,3.0
32.0,42.0,1.0,3.0
32.0,42.0,1.0,3.0
33.0,42.0,1.0,3.0
34.0,42.0,1.0,3.0
33.0,42.0,1.0,3.0
33.0,42.0,1.0,3.0
34.0,42.0,1.0,3.0
33.0,42.0,1.0,3.0
34.0,43.0,1.0,3.0
34.0,43.0,1.0,3.0
34.0,43.0,1.0,3.0
34.0,43.0,1.0,3.0
33.0,43.0,1.0,3.0
33.0,43.0,1.0,3.0
33.0,43.0,1.0,3.0
34.0,43.0,1.0,3.0
33.0,43.0,1.0,3.0
33.0,44.0,1.0,3.0
33.0,44.0,1.0,3.0
33.0,45.0,1.0,3.0
33.0,45.0,1.0,3.0
33.0,44.0,1.0,3.0
33.0,46.0,1.0,3.0
32.0,46.0,1.0,3.0
33.0,46.0,1.0,3.0
33.0,46.0,1.0,3.0
33.0,46.0,1.0,3.0
33.0,44.0,1.0,3.0
33.0,44.0,1.0,3.0
