yaw,pitch,face,class
34.0,50.0,1.0,3.0
21.0,24.0,1.0,1.0
21.0,24.0,1.0,1.0
21.0,24.0,1.0,1.0
34.0,50.0,1.0,3.0
34.0,50.0,1.0,3.0
34.0,50.0,1.0,3.0
34.0,50.0,1.0,3.0
35.0,50.0,1.0,3.0
35.0,51.0,1.0,0.0
34.0,51.0,1.0,0.0
35.0,51.0,1.0,0.0
35.0,51.0,1.0,0.0
34.0,51.0,1.0,0.0
34.0,51.0,1.0,0.0
34.0,51.0,1.0,0.0
34.0,51.0,1.0,0.0
34.0,51.0,1.0,0.0
34.0,51.0,1.0,0.0
35.0,51.0,1.0,0.0
35.0,51.0,1.0,0.0
35.0,51.0,1.0,0.0
35.0,51.0,1.0,0.0
35.0,51.0,1.0,0.0
35.0,51.0,1.0,0.0
35.0,50.0,1.0,3.0
35.0,50.0,1.0,3.0
35.0,51.0,1.0,0.0
34.0,50.0,1.0,3.0
34.0,50.0,1.0,3.0
35.0,51.0,1.0,0.0
35.0,51.0,1.0,0.0
34.0,50.0,1.0,3.0
34.0,50.0,1.0,3.0
34.0,50.0,1.0,3.0
21.0,21.0,1.0,1.0
34.0,50.0,1.0,3.0
35.0,50.0,1.0,3.0
35.0,51.0,1.0,0.0
35.0,51.0,1.0,0.0
35.0,51.0,1.0,0.0
36.0,51.0,1.0,0.0
36.0,51.0,1.0,0.0
36.0,51.0,1.0,0.0
35.0,50.0,1.0,3.0
35.0,51.0,1.0,0.0
36.0,51.0,1.0,0.0
36.0,51.0,1.0,0.0
36.0,51.0,1.0,0.0
36.0,51.0,1.0,0.0
35.0,51.0,1.0,0.0
35.0,51.0,1.0,0.0
36.0,51.0,1.0,0.0
35.0,51.0,1.0,0.0
35.0,51.0,1.0,0.0
35.0,51.0,1.0,0.0
35.0,51.0,1.0,0.0
21.0,22.0,1.0,1.0
35.0,51.0,1.0,0.0
35.0,51.0,1.0,0.0
35.0,51.0,1.0,0.0
20.0,21.0,1.0,1.0
35.0,51.0,1.0,0.0
20.0,21.0,1.0,1.0
21.0,22.0,1.0,1.0
20.0,22.0,1.0,1.0
20.0,22.0,1.0,1.0
35.0,51.0,1.0,0.0
35.0,51.0,1.0,0.0
35.0,51.0,1.0,0.0
35.0,51.0,1.0,0.0
35.0,51.0,1.0,0.0
21.0,22.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,22.0,1.0,1.0
35.0,51.0,1.0,0.0
34.0,51.0,1.0,0.0
35.0,51.0,1.0,0.0
34.0,51.0,1.0,0.0
21.0,23.0,1.0,1.0
21.0,23.0,1.0,1.0
21.0,22.0,1.0,1.0
35.0,51.0,1.0,0.0
35.0,50.0,1.0,3.0
35.0,51.0,1.0,0.0
35.0,51.0,1.0,0.0
35.0,51.0,1.0,0.0
35.0,51.0,1.0,0.0
35.0,50.0,1.0,3.0
35.0,50.0,1.0,3.0
35.0,51.0,1.0,0.0
35.0,50.0,1.0,3.0
35.0,50.0,1.0,3.0
36.0,51.0,1.0,0.0
35.0,50.0,1.0,3.0
35.0,51.0,1.0,0.0
35.0,51.0,1.0,0.0
35.0,51.0,1.0,0.0
35.0,51.0,1.0,0.0
35.0,51.0,1.0,0.0
35.0,50.0,1.0,3.0
35.0,50.0,1.0,3.0
36.0,51.0,1.0,0.0
36.0,51.0,1.0,0.0
36.0,51.0,1.0,0.0
35.0,51.0,1.0,0.0
36.0,51.0,1.0,0.0
35.0,51.0,1.0,0.0
35.0,51.0,1.0,0.0
35.0,51.0,1.0,0.0
35.0,51.0,1.0,0.0
35.0,51.0,1.0,0.0
35.0,51.0,1.0,0.0
35.0,51.0,1.0,0.0
35.0,51.0,1.0,0.0
21.0,23.0,1.0,1.0
21.0,23.0,1.0,1.0
21.0,23.0,1.0,1.0
35.0,51.0,1.0,0.0
21.0,23.0,1.0,1.0
35.0,51.0,1.0,0.0
35.0,51.0,1.0,0.0
35.0,51.0,1.0,0.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
22.0,22.0,1.0,1.0
22.0,22.0,1.0,1.0
22.0,22.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,23.0,1.0,1.0
36.0,50.0,1.0,3.0
36.0,51.0,1.0,0.0
36.0,51.0,1.0,0.0
22.0,22.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,23.0,1.0,1.0
21.0,24.0,1.0,1.0
21.0,24.0,1.0,1.0
22.0,24.0,1.0,1.0
22.0,24.0,1.0,1.0
22.0,24.0,1.0,1.0
22.0,24.0,1.0,1.0
22.0,24.0,1.0,1.0
22.0,24.0,1.0,1.0
22.0,24.0,1.0,1.0
22.0,24.0,1.0,1.0
22.0,24.0,1.0,1.0
22.0,24.0,1.0,1.0
22.0,24.0,1.0,1.0
22.0,24.0,1.0,1.0
22.0,24.0,1.0,1.0
22.0,24.0,1.0,1.0
22.0,24.0,1.0,1.0
22.0,24.0,1.0,1.0
36.0,51.0,1.0,0.0
35.0,51.0,1.0,0.0
21.0,22.0,1.0,1.0
21.0,23.0,1.0,1.0
35.0,51.0,1.0,0.0
21.0,22.0,1.0,1.0
35.0,51.0,1.0,0.0
21.0,23.0,1.0,1.0
21.0,23.0,1.0,1.0
21.0,23.0,1.0,1.0
21.0,23.0,1.0,1.0
21.0,23.0,1.0,1.0
21.0,23.0,1.0,1.0
21.0,23.0,1.0,1.0
21.0,23.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,23.0,1.0,1.0
21.0,23.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,24.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
35.0,50.0,1.0,3.0
21.0,21.0,1.0,1.0
36.0,50.0,1.0,3.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
35.0,51.0,1.0,0.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
34.0,50.0,1.0,3.0
34.0,50.0,1.0,3.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
35.0,51.0,1.0,0.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
20.0,21.0,1.0,1.0
35.0,51.0,1.0,0.0
34.0,50.0,1.0,3.0
20.0,21.0,1.0,1.0
20.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
34.0,50.0,1.0,3.0
34.0,50.0,1.0,3.0
34.0,50.0,1.0,3.0
34.0,50.0,1.0,3.0
35.0,50.0,1.0,3.0
35.0,50.0,1.0,3.0
35.0,50.0,1.0,3.0
35.0,50.0,1.0,3.0
35.0,50.0,1.0,3.0
35.0,51.0,1.0,0.0
34.0,50.0,1.0,3.0
34.0,50.0,1.0,3.0
20.0,21.0,1.0,1.0
20.0,21.0,1.0,1.0
20.0,21.0,1.0,1.0
35.0,50.0,1.0,3.0
20.0,21.0,1.0,1.0
34.0,50.0,1.0,3.0
34.0,50.0,1.0,3.0
21.0,22.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,22.0,1.0,1.0
31.0,49.0,1.0,3.0
33.0,50.0,1.0,3.0
31.0,49.0,1.0,3.0
32.0,49.0,1.0,3.0
32.0,49.0,1.0,3.0
21.0,22.0,1.0,1.0
21.0,23.0,1.0,1.0
21.0,24.0,1.0,1.0
21.0,24.0,1.0,1.0
21.0,24.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
35.0,50.0,1.0,3.0
35.0,50.0,1.0,3.0
21.0,22.0,1.0,1.0
21.0,23.0,1.0,1.0
22.0,22.0,1.0,1.0
22.0,22.0,1.0,1.0
22.0,24.0,1.0,1.0
22.0,24.0,1.0,1.0
22.0,22.0,1.0,1.0
35.0,50.0,1.0,3.0
21.0,22.0,1.0,1.0
21.0,23.0,1.0,1.0
21.0,24.0,1.0,1.0
22.0,22.0,1.0,1.0
22.0,22.0,1.0,1.0
22.0,22.0,1.0,1.0
22.0,22.0,1.0,1.0
22.0,22.0,1.0,1.0
22.0,22.0,1.0,1.0
22.0,22.0,1.0,1.0
22.0,22.0,1.0,1.0
22.0,22.0,1.0,1.0
21.0,23.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,23.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,23.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,22.0,1.0,1.0
22.0,22.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,23.0,1.0,1.0
22.0,24.0,1.0,1.0
22.0,24.0,1.0,1.0
22.0,24.0,1.0,1.0
22.0,24.0,1.0,1.0
22.0,24.0,1.0,1.0
22.0,24.0,1.0,1.0
22.0,24.0,1.0,1.0
22.0,23.0,1.0,1.0
22.0,23.0,1.0,1.0
22.0,23.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,22.0,1.0,1.0
22.0,22.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,23.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,23.0,1.0,1.0
21.0,23.0,1.0,1.0
21.0,23.0,1.0,1.0
21.0,23.0,1.0,1.0
21.0,24.0,1.0,1.0
21.0,23.0,1.0,1.0
21.0,23.0,1.0,1.0
21.0,23.0,1.0,1.0
21.0,23.0,1.0,1.0
21.0,23.0,1.0,1.0
21.0,23.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,22.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
21.0,21.0,1.0,1.0
