yaw,pitch,face,class
40.0,49.0,1.0,3.0
40.0,49.0,1.0,3.0
40.0,49.0,1.0,3.0
40.0,49.0,1.0,3.0
40.0,50.0,1.0,3.0
34.0,60.0,1.0,0.0
34.0,60.0,1.0,0.0
35.0,61.0,1.0,0.0
35.0,61.0,1.0,0.0
34.0,61.0,1.0,0.0
34.0,61.0,1.0,0.0
34.0,61.0,1.0,0.0
34.0,61.0,1.0,0.0
34.0,60.0,1.0,0.0
34.0,60.0,1.0,0.0
34.0,60.0,1.0,0.0
35.0,60.0,1.0,0.0
35.0,60.0,1.0,0.0
35.0,60.0,1.0,0.0
35.0,60.0,1.0,0.0
35.0,60.0,1.0,0.0
35.0,60.0,1.0,0.0
34.0,60.0,1.0,0.0
34.0,61.0,1.0,0.0
35.0,61.0,1.0,0.0
35.0,60.0,1.0,0.0
35.0,60.0,1.0,0.0
40.0,49.0,1.0,3.0
39.0,47.0,1.0,3.0
35.0,59.0,1.0,3.0
30.0,59.0,1.0,3.0
16.0,31.0,1.0,1.0
16.0,31.0,1.0,1.0
16.0,31.0,1.0,1.0
16.0,31.0,1.0,1.0
16.0,31.0,1.0,1.0
16.0,31.0,1.0,1.0
15.0,31.0,1.0,1.0
15.0,31.0,1.0,1.0
16.0,31.0,1.0,1.0
31.0,57.0,1.0,3.0
31.0,55.0,1.0,3.0
29.0,56.0,1.0,3.0
31.0,55.0,1.0,3.0
30.0,55.0,1.0,3.0
30.0,55.0,1.0,3.0
31.0,55.0,1.0,3.0
31.0,55.0,1.0,3.0
31.0,55.0,1.0,3.0
31.0,55.0,1.0,3.0
31.0,55.0,1.0,3.0
31.0,55.0,1.0,3.0
31.0,58.0,1.0,3.0
33.0,57.0,1.0,3.0
34.0,57.0,1.0,3.0
33.0,57.0,1.0,3.0
33.0,57.0,1.0,3.0
33.0,57.0,1.0,3.0
33.0,57.0,1.0,3.0
33.0,55.0,1.0,3.0
31.0,55.0,1.0,3.0
33.0,55.0,1.0,3.0
33.0,55.0,1.0,3.0
33.0,55.0,1.0,3.0
31.0,58.0,1.0,3.0
31.0,58.0,1.0,3.0
31.0,58.0,1.0,3.0
31.0,59.0,1.0,3.0
31.0,59.0,1.0,3.0
31.0,55.0,1.0,3.0
31.0,58.0,1.0,3.0
29.0,58.0,1.0,3.0
31.0,55.0,1.0,3.0
29.0,58.0,1.0,3.0
29.0,58.0,1.0,3.0
30.0,59.0,1.0,3.0
34.0,55.0,1.0,3.0
34.0,55.0,1.0,3.0
30.0,59.0,1.0,3.0
16.0,31.0,1.0,1.0
30.0,59.0,1.0,3.0
16.0,31.0,1.0,1.0
31.0,60.0,1.0,0.0
31.0,58.0,1.0,3.0
16.0,31.0,1.0,1.0
20.0,47.0,1.0,1.0
20.0,47.0,1.0,1.0
35.0,55.0,1.0,3.0
20.0,47.0,1.0,1.0
35.0,55.0,1.0,3.0
