yaw,pitch,face,class
21.0,60.0,1.0,0.0
21.0,61.0,1.0,0.0
19.0,61.0,1.0,0.0
21.0,61.0,1.0,0.0
21.0,59.0,1.0,3.0
21.0,60.0,1.0,0.0
19.0,61.0,1.0,0.0
19.0,60.0,1.0,0.0
17.0,61.0,1.0,3.0
6.0,62.0,1.0,3.0
4.0,62.0,1.0,2.0
21.0,27.0,1.0,3.0
5.0,62.0,1.0,3.0
22.0,13.0,1.0,3.0
3.0,61.0,1.0,2.0
3.0,61.0,1.0,2.0
3.0,61.0,1.0,2.0
3.0,61.0,1.0,2.0
3.0,61.0,1.0,2.0
4.0,61.0,1.0,2.0
4.0,61.0,1.0,2.0
4.0,61.0,1.0,2.0
4.0,61.0,1.0,2.0
3.0,61.0,1.0,2.0
4.0,61.0,1.0,2.0
5.0,62.0,1.0,3.0
4.0,61.0,1.0,2.0
3.0,61.0,1.0,2.0
4.0,61.0,1.0,2.0
4.0,61.0,1.0,2.0
4.0,61.0,1.0,2.0
4.0,61.0,1.0,2.0
5.0,62.0,1.0,3.0
4.0,61.0,1.0,2.0
4.0,61.0,1.0,2.0
5.0,61.0,1.0,3.0
4.0,61.0,1.0,2.0
4.0,61.0,1.0,2.0
4.0,61.0,1.0,2.0
5.0,61.0,1.0,3.0
5.0,62.0,1.0,3.0
6.0,62.0,1.0,3.0
4.0,61.0,1.0,2.0
3.0,61.0,1.0,2.0
3.0,61.0,1.0,2.0
3.0,61.0,1.0,2.0
22.0,29.0,1.0,3.0
21.0,25.0,1.0,3.0
19.0,26.0,1.0,3.0
20.0,27.0,1.0,3.0
19.0,27.0,1.0,3.0
19.0,27.0,1.0,3.0
19.0,27.0,1.0,3.0
16.0,26.0,1.0,3.0
19.0,27.0,1.0,3.0
20.0,27.0,1.0,3.0
20.0,27.0,1.0,3.0
19.0,27.0,1.0,3.0
19.0,27.0,1.0,3.0
19.0,27.0,1.0,3.0
19.0,27.0,1.0,3.0
20.0,27.0,1.0,3.0
20.0,27.0,1.0,3.0
20.0,27.0,1.0,3.0
20.0,26.0,1.0,3.0
19.0,26.0,1.0,3.0
17.0,25.0,1.0,3.0
18.0,25.0,1.0,3.0
18.0,25.0,1.0,3.0
19.0,26.0,1.0,3.0
20.0,26.0,1.0,3.0
20.0,26.0,1.0,3.0
18.0,23.0,1.0,3.0
20.0,17.0,1.0,3.0
21.0,24.0,1.0,3.0
20.0,24.0,1.0,3.0
21.0,25.0,1.0,3.0
20.0,26.0,1.0,3.0
19.0,26.0,1.0,3.0
19.0,26.0,1.0,3.0
19.0,25.0,1.0,3.0
17.0,25.0,1.0,3.0
18.0,26.0,1.0,3.0
17.0,25.0,1.0,3.0
17.0,25.0,1.0,3.0
19.0,24.0,1.0,3.0
19.0,24.0,1.0,3.0
19.0,24.0,1.0,3.0
20.0,24.0,1.0,3.0
19.0,24.0,1.0,3.0
20.0,18.0,1.0,3.0
19.0,24.0,1.0,3.0
18.0,23.0,1.0,3.0
2.0,41.0,1.0,3.0
19.0,24.0,1.0,3.0
2.0,41.0,1.0,3.0
2.0,41.0,1.0,3.0
2.0,41.0,1.0,3.0
2.0,41.0,1.0,3.0
19.0,25.0,1.0,3.0
19.0,25.0,1.0,3.0
19.0,24.0,1.0,3.0
20.0,25.0,1.0,3.0
20.0,26.0,1.0,3.0
20.0,26.0,1.0,3.0
20.0,26.0,1.0,3.0
20.0,26.0,1.0,3.0
20.0,26.0,1.0,3.0
20.0,26.0,1.0,3.0
21.0,25.0,1.0,3.0
20.0,26.0,1.0,3.0
20.0,26.0,1.0,3.0
20.0,26.0,1.0,3.0
21.0,25.0,1.0,3.0
20.0,26.0,1.0,3.0
20.0,26.0,1.0,3.0
20.0,26.0,1.0,3.0
20.0,26.0,1.0,3.0
20.0,26.0,1.0,3.0
20.0,26.0,1.0,3.0
21.0,25.0,1.0,3.0
20.0,26.0,1.0,3.0
20.0,26.0,1.0,3.0
2.0,44.0,1.0,3.0
21.0,25.0,1.0,3.0
22.0,26.0,1.0,3.0
23.0,26.0,1.0,3.0
21.0,26.0,1.0,3.0
21.0,26.0,1.0,3.0
21.0,26.0,1.0,3.0
21.0,26.0,1.0,3.0
21.0,26.0,1.0,3.0
20.0,26.0,1.0,3.0
20.0,26.0,1.0,3.0
20.0,26.0,1.0,3.0
19.0,26.0,1.0,3.0
19.0,26.0,1.0,3.0
18.0,26.0,1.0,3.0
19.0,26.0,1.0,3.0
19.0,26.0,1.0,3.0
19.0,27.0,1.0,3.0
20.0,26.0,1.0,3.0
18.0,25.0,1.0,3.0
17.0,23.0,1.0,3.0
17.0,25.0,1.0,3.0
17.0,25.0,1.0,3.0
17.0,25.0,1.0,3.0
17.0,25.0,1.0,3.0
18.0,26.0,1.0,3.0
18.0,24.0,1.0,3.0
19.0,25.0,1.0,3.0
19.0,25.0,1.0,3.0
7.0,23.0,1.0,3.0
18.0,17.0,1.0,3.0
3.0,41.0,1.0,3.0
3.0,40.0,1.0,3.0
4.0,40.0,1.0,3.0
4.0,40.0,1.0,3.0
4.0,39.0,1.0,3.0
4.0,38.0,1.0,3.0
4.0,37.0,1.0,3.0
20.0,18.0,1.0,3.0
20.0,18.0,1.0,3.0
20.0,18.0,1.0,3.0
4.0,37.0,1.0,3.0
4.0,37.0,1.0,3.0
20.0,18.0,1.0,3.0
20.0,17.0,1.0,3.0
21.0,16.0,1.0,3.0
21.0,14.0,1.0,3.0
20.0,17.0,1.0,3.0
21.0,14.0,1.0,3.0
20.0,18.0,1.0,3.0
3.0,41.0,1.0,3.0
20.0,18.0,1.0,3.0
20.0,18.0,1.0,3.0
21.0,14.0,1.0,3.0
7.0,23.0,1.0,3.0
20.0,17.0,1.0,3.0
20.0,17.0,1.0,3.0
17.0,25.0,1.0,3.0
16.0,26.0,1.0,3.0
17.0,25.0,1.0,3.0
18.0,26.0,1.0,3.0
19.0,26.0,1.0,3.0
19.0,26.0,1.0,3.0
20.0,26.0,1.0,3.0
18.0,26.0,1.0,3.0
19.0,27.0,1.0,3.0
19.0,27.0,1.0,3.0
20.0,27.0,1.0,3.0
20.0,26.0,1.0,3.0
20.0,27.0,1.0,3.0
21.0,27.0,1.0,3.0
20.0,27.0,1.0,3.0
19.0,27.0,1.0,3.0
20.0,26.0,1.0,3.0
19.0,26.0,1.0,3.0
19.0,26.0,1.0,3.0
19.0,27.0,1.0,3.0
19.0,27.0,1.0,3.0
19.0,27.0,1.0,3.0
19.0,27.0,1.0,3.0
19.0,27.0,1.0,3.0
19.0,27.0,1.0,3.0
20.0,26.0,1.0,3.0
19.0,27.0,1.0,3.0
20.0,26.0,1.0,3.0
20.0,26.0,1.0,3.0
20.0,26.0,1.0,3.0
20.0,26.0,1.0,3.0
20.0,26.0,1.0,3.0
20.0,26.0,1.0,3.0
20.0,26.0,1.0,3.0
20.0,26.0,1.0,3.0
20.0,26.0,1.0,3.0
20.0,26.0,1.0,3.0
19.0,27.0,1.0,3.0
19.0,27.0,1.0,3.0
20.0,26.0,1.0,3.0
20.0,26.0,1.0,3.0
20.0,26.0,1.0,3.0
19.0,27.0,1.0,3.0
20.0,26.0,1.0,3.0
19.0,27.0,1.0,3.0
20.0,27.0,1.0,3.0
20.0,27.0,1.0,3.0
20.0,27.0,1.0,3.0
21.0,27.0,1.0,3.0
21.0,27.0,1.0,3.0
21.0,27.0,1.0,3.0
