yaw,pitch,face,class
28.0,34.0,1.0,1.0
28.0,34.0,1.0,1.0
28.0,34.0,1.0,1.0
28.0,35.0,1.0,1.0
28.0,35.0,1.0,1.0
28.0,35.0,1.0,1.0
28.0,35.0,1.0,1.0
28.0,35.0,1.0,1.0
28.0,34.0,1.0,1.0
28.0,34.0,1.0,1.0
29.0,34.0,1.0,1.0
28.0,34.0,1.0,1.0
29.0,34.0,1.0,1.0
29.0,34.0,1.0,1.0
29.0,34.0,1.0,1.0
29.0,34.0,1.0,1.0
29.0,34.0,1.0,1.0
29.0,34.0,1.0,1.0
29.0,34.0,1.0,1.0
29.0,34.0,1.0,1.0
29.0,34.0,1.0,1.0
29.0,34.0,1.0,1.0
29.0,34.0,1.0,1.0
29.0,34.0,1.0,1.0
29.0,34.0,1.0,1.0
28.0,34.0,1.0,1.0
28.0,34.0,1.0,1.0
29.0,34.0,1.0,1.0
29.0,34.0,1.0,1.0
29.0,34.0,1.0,1.0
28.0,34.0,1.0,1.0
28.0,34.0,1.0,1.0
28.0,34.0,1.0,1.0
28.0,34.0,1.0,1.0
28.0,34.0,1.0,1.0
28.0,34.0,1.0,1.0
29.0,34.0,1.0,1.0
29.0,34.0,1.0,1.0
28.0,34.0,1.0,1.0
29.0,34.0,1.0,1.0
29.0,34.0,1.0,1.0
28.0,34.0,1.0,1.0
28.0,34.0,1.0,1.0
28.0,34.0,1.0,1.0
28.0,34.0,1.0,1.0
28.0,34.0,1.0,1.0
28.0,34.0,1.0,1.0
28.0,34.0,1.0,1.0
28.0,34.0,1.0,1.0
28.0,34.0,1.0,1.0
28.0,34.0,1.0,1.0
28.0,34.0,1.0,1.0
28.0,34.0,1.0,1.0
28.0,34.0,1.0,1.0
28.0,34.0,1.0,1.0
28.0,35.0,1.0,1.0
28.0,35.0,1.0,1.0
28.0,34.0,1.0,1.0
28.0,34.0,1.0,1.0
27.0,34.0,1.0,1.0
29.0,35.0,1.0,1.0
28.0,35.0,1.0,1.0
28.0,34.0,1.0,1.0
27.0,34.0,1.0,1.0
29.0,35.0,1.0,1.0
27.0,35.0,1.0,1.0
27.0,34.0,1.0,1.0
27.0,34.0,1.0,1.0
29.0,34.0,1.0,1.0
28.0,34.0,1.0,1.0
29.0,34.0,1.0,1.0
29.0,34.0,1.0,1.0
30.0,35.0,1.0,1.0
31.0,34.0,1.0,1.0
30.0,35.0,1.0,1.0
30.0,34.0,1.0,1.0
29.0,34.0,1.0,1.0
30.0,34.0,1.0,1.0
30.0,35.0,1.0,1.0
31.0,35.0,1.0,1.0
30.0,35.0,1.0,1.0
31.0,35.0,1.0,1.0
31.0,35.0,1.0,1.0
31.0,35.0,1.0,1.0
31.0,35.0,1.0,1.0
31.0,35.0,1.0,1.0
31.0,35.0,1.0,1.0
31.0,35.0,1.0,1.0
31.0,35.0,1.0,1.0
31.0,35.0,1.0,1.0
31.0,35.0,1.0,1.0
31.0,34.0,1.0,1.0
31.0,34.0,1.0,1.0
31.0,34.0,1.0,1.0
31.0,34.0,1.0,1.0
31.0,34.0,1.0,1.0
29.0,34.0,1.0,1.0
30.0,34.0,1.0,1.0
29.0,34.0,1.0,1.0
30.0,34.0,1.0,1.0
29.0,34.0,1.0,1.0
30.0,34.0,1.0,1.0
30.0,35.0,1.0,1.0
30.0,35.0,1.0,1.0
30.0,35.0,1.0,1.0
30.0,34.0,1.0,1.0
30.0,34.0,1.0,1.0
29.0,34.0,1.0,1.0
30.0,34.0,1.0,1.0
30.0,35.0,1.0,1.0
30.0,35.0,1.0,1.0
29.0,34.0,1.0,1.0
29.0,34.0,1.0,1.0
