yaw,pitch,face,class
47.0,9.0,1.0,3.0
47.0,9.0,1.0,3.0
46.0,10.0,1.0,3.0
47.0,9.0,1.0,3.0
47.0,9.0,1.0,3.0
46.0,10.0,1.0,3.0
46.0,10.0,1.0,3.0
30.0,10.0,1.0,3.0
30.0,10.0,1.0,3.0
46.0,9.0,1.0,3.0
30.0,10.0,1.0,3.0
30.0,10.0,1.0,3.0
30.0,10.0,1.0,3.0
46.0,9.0,1.0,3.0
47.0,9.0,1.0,3.0
47.0,9.0,1.0,3.0
47.0,9.0,1.0,3.0
47.0,9.0,1.0,3.0
47.0,9.0,1.0,3.0
47.0,9.0,1.0,3.0
30.0,10.0,1.0,3.0
30.0,10.0,1.0,3.0
46.0,10.0,1.0,3.0
46.0,10.0,1.0,3.0
47.0,9.0,1.0,3.0
46.0,10.0,1.0,3.0
46.0,10.0,1.0,3.0
46.0,10.0,1.0,3.0
46.0,10.0,1.0,3.0
46.0,9.0,1.0,3.0
47.0,9.0,1.0,3.0
46.0,10.0,1.0,3.0
46.0,10.0,1.0,3.0
45.0,11.0,1.0,3.0
42.0,34.0,1.0,3.0
37.0,34.0,1.0,3.0
37.0,35.0,1.0,3.0
35.0,35.0,1.0,3.0
34.0,35.0,1.0,3.0
34.0,35.0,1.0,3.0
33.0,37.0,1.0,1.0
33.0,36.0,1.0,3.0
34.0,35.0,1.0,3.0
34.0,35.0,1.0,3.0
33.0,36.0,1.0,3.0
32.0,36.0,1.0,3.0
34.0,35.0,1.0,3.0
34.0,36.0,1.0,3.0
34.0,36.0,1.0,3.0
33.0,36.0,1.0,3.0
33.0,37.0,1.0,1.0
33.0,36.0,1.0,3.0
34.0,36.0,1.0,3.0
33.0,36.0,1.0,3.0
34.0,35.0,1.0,3.0
34.0,35.0,1.0,3.0
34.0,35.0,1.0,3.0
34.0,34.0,1.0,3.0
34.0,35.0,1.0,3.0
34.0,35.0,1.0,3.0
33.0,35.0,1.0,3.0
32.0,35.0,1.0,3.0
32.0,35.0,1.0,3.0
33.0,35.0,1.0,3.0
33.0,35.0,1.0,3.0
31.0,35.0,1.0,3.0
31.0,35.0,1.0,3.0
31.0,35.0,1.0,3.0
30.0,35.0,1.0,3.0
30.0,35.0,1.0,3.0
30.0,35.0,1.0,3.0
29.0,35.0,1.0,3.0
29.0,35.0,1.0,3.0
28.0,35.0,1.0,3.0
28.0,35.0,1.0,3.0
28.0,35.0,1.0,3.0
28.0,35.0,1.0,3.0
29.0,36.0,1.0,3.0
29.0,36.0,1.0,3.0
29.0,36.0,1.0,3.0
30.0,35.0,1.0,3.0
30.0,36.0,1.0,3.0
30.0,35.0,1.0,3.0
32.0,36.0,1.0,3.0
32.0,36.0,1.0,3.0
31.0,35.0,1.0,3.0
33.0,35.0,1.0,3.0
32.0,35.0,1.0,3.0
32.0,35.0,1.0,3.0
33.0,35.0,1.0,3.0
33.0,36.0,1.0,3.0
34.0,35.0,1.0,3.0
34.0,35.0,1.0,3.0
35.0,35.0,1.0,3.0
35.0,34.0,1.0,3.0
34.0,34.0,1.0,3.0
34.0,34.0,1.0,3.0
35.0,35.0,1.0,3.0
35.0,35.0,1.0,3.0
33.0,36.0,1.0,3.0
34.0,35.0,1.0,3.0
33.0,36.0,1.0,3.0
34.0,35.0,1.0,3.0
33.0,36.0,1.0,3.0
33.0,36.0,1.0,3.0
33.0,36.0,1.0,3.0
34.0,36.0,1.0,3.0
37.0,35.0,1.0,3.0
39.0,37.0,1.0,1.0
15.0,15.0,1.0,3.0
15.0,15.0,1.0,3.0
15.0,15.0,1.0,3.0
15.0,15.0,1.0,3.0
15.0,15.0,1.0,3.0
15.0,15.0,1.0,3.0
15.0,15.0,1.0,3.0
15.0,15.0,1.0,3.0
15.0,15.0,1.0,3.0
15.0,15.0,1.0,3.0
15.0,15.0,1.0,3.0
15.0,15.0,1.0,3.0
15.0,15.0,1.0,3.0
47.0,10.0,1.0,3.0
46.0,10.0,1.0,3.0
46.0,10.0,1.0,3.0
46.0,10.0,1.0,3.0
46.0,10.0,1.0,3.0
47.0,10.0,1.0,3.0
15.0,15.0,1.0,3.0
47.0,12.0,1.0,3.0
47.0,12.0,1.0,3.0
46.0,11.0,1.0,3.0
15.0,15.0,1.0,3.0
45.0,11.0,1.0,3.0
15.0,15.0,1.0,3.0
15.0,15.0,1.0,3.0
45.0,10.0,1.0,3.0
15.0,15.0,1.0,3.0
45.0,11.0,1.0,3.0
45.0,11.0,1.0,3.0
45.0,11.0,1.0,3.0
45.0,11.0,1.0,3.0
45.0,10.0,1.0,3.0
15.0,15.0,1.0,3.0
15.0,15.0,1.0,3.0
45.0,10.0,1.0,3.0
15.0,15.0,1.0,3.0
15.0,15.0,1.0,3.0
15.0,15.0,1.0,3.0
15.0,15.0,1.0,3.0
15.0,15.0,1.0,3.0
15.0,15.0,1.0,3.0
15.0,15.0,1.0,3.0
15.0,15.0,1.0,3.0
45.0,11.0,1.0,3.0
47.0,10.0,1.0,3.0
15.0,15.0,1.0,3.0
47.0,10.0,1.0,3.0
45.0,11.0,1.0,3.0
45.0,11.0,1.0,3.0
47.0,10.0,1.0,3.0
45.0,11.0,1.0,3.0
47.0,11.0,1.0,3.0
47.0,10.0,1.0,3.0
46.0,10.0,1.0,3.0
46.0,10.0,1.0,3.0
46.0,10.0,1.0,3.0
46.0,11.0,1.0,3.0
46.0,10.0,1.0,3.0
45.0,11.0,1.0,3.0
46.0,11.0,1.0,3.0
47.0,11.0,1.0,3.0
15.0,15.0,1.0,3.0
15.0,15.0,1.0,3.0
15.0,15.0,1.0,3.0
15.0,15.0,1.0,3.0
15.0,15.0,1.0,3.0
15.0,15.0,1.0,3.0
15.0,15.0,1.0,3.0
15.0,15.0,1.0,3.0
15.0,15.0,1.0,3.0
15.0,15.0,1.0,3.0
45.0,11.0,1.0,3.0
45.0,10.0,1.0,3.0
46.0,11.0,1.0,3.0
15.0,15.0,1.0,3.0
46.0,11.0,1.0,3.0
47.0,12.0,1.0,3.0
39.0,36.0,1.0,3.0
39.0,35.0,1.0,3.0
43.0,31.0,1.0,3.0
43.0,31.0,1.0,3.0
38.0,34.0,1.0,3.0
37.0,35.0,1.0,3.0
36.0,34.0,1.0,3.0
35.0,35.0,1.0,3.0
35.0,35.0,1.0,3.0
35.0,36.0,1.0,3.0
35.0,36.0,1.0,3.0
35.0,36.0,1.0,3.0
35.0,36.0,1.0,3.0
34.0,36.0,1.0,3.0
34.0,36.0,1.0,3.0
34.0,36.0,1.0,3.0
34.0,36.0,1.0,3.0
34.0,36.0,1.0,3.0
34.0,36.0,1.0,3.0
33.0,36.0,1.0,3.0
34.0,35.0,1.0,3.0
33.0,36.0,1.0,3.0
33.0,36.0,1.0,3.0
33.0,36.0,1.0,3.0
31.0,36.0,1.0,3.0
31.0,36.0,1.0,3.0
33.0,36.0,1.0,3.0
33.0,36.0,1.0,3.0
33.0,36.0,1.0,3.0
31.0,36.0,1.0,3.0
31.0,36.0,1.0,3.0
31.0,36.0,1.0,3.0
30.0,36.0,1.0,3.0
29.0,36.0,1.0,3.0
29.0,36.0,1.0,3.0
29.0,36.0,1.0,3.0
29.0,36.0,1.0,3.0
28.0,37.0,1.0,3.0
