yaw,pitch,face,class
42.0,36.0,1.0,3.0
42.0,36.0,1.0,3.0
42.0,36.0,1.0,3.0
39.0,36.0,1.0,3.0
39.0,36.0,1.0,3.0
39.0,36.0,1.0,3.0
41.0,36.0,1.0,3.0
41.0,36.0,1.0,3.0
41.0,36.0,1.0,3.0
42.0,36.0,1.0,3.0
43.0,35.0,1.0,3.0
43.0,35.0,1.0,3.0
43.0,35.0,1.0,3.0
43.0,35.0,1.0,3.0
44.0,35.0,1.0,3.0
44.0,35.0,1.0,3.0
44.0,35.0,1.0,3.0
44.0,36.0,1.0,3.0
44.0,36.0,1.0,3.0
44.0,35.0,1.0,3.0
44.0,35.0,1.0,3.0
44.0,35.0,1.0,3.0
44.0,35.0,1.0,3.0
44.0,35.0,1.0,3.0
43.0,35.0,1.0,3.0
44.0,35.0,1.0,3.0
43.0,35.0,1.0,3.0
44.0,35.0,1.0,3.0
44.0,35.0,1.0,3.0
44.0,35.0,1.0,3.0
44.0,35.0,1.0,3.0
44.0,35.0,1.0,3.0
44.0,35.0,1.0,3.0
44.0,35.0,1.0,3.0
43.0,35.0,1.0,3.0
43.0,35.0,1.0,3.0
44.0,35.0,1.0,3.0
44.0,35.0,1.0,3.0
44.0,35.0,1.0,3.0
44.0,35.0,1.0,3.0
44.0,35.0,1.0,3.0
44.0,35.0,1.0,3.0
43.0,35.0,1.0,3.0
43.0,35.0,1.0,3.0
43.0,35.0,1.0,3.0
43.0,35.0,1.0,3.0
43.0,35.0,1.0,3.0
43.0,35.0,1.0,3.0
42.0,36.0,1.0,3.0
42.0,36.0,1.0,3.0
42.0,36.0,1.0,3.0
42.0,36.0,1.0,3.0
42.0,36.0,1.0,3.0
42.0,36.0,1.0,3.0
41.0,36.0,1.0,3.0
41.0,36.0,1.0,3.0
41.0,36.0,1.0,3.0
41.0,36.0,1.0,3.0
41.0,36.0,1.0,3.0
41.0,36.0,1.0,3.0
42.0,36.0,1.0,3.0
41.0,36.0,1.0,3.0
42.0,36.0,1.0,3.0
42.0,36.0,1.0,3.0
41.0,36.0,1.0,3.0
41.0,36.0,1.0,3.0
41.0,36.0,1.0,3.0
41.0,36.0,1.0,3.0
