yaw,pitch,face,class
31.0,29.0,1.0,3.0
35.0,29.0,1.0,3.0
35.0,32.0,1.0,1.0
35.0,32.0,1.0,1.0
34.0,32.0,1.0,1.0
34.0,32.0,1.0,1.0
31.0,33.0,1.0,1.0
31.0,33.0,1.0,1.0
35.0,34.0,1.0,1.0
35.0,32.0,1.0,1.0
34.0,32.0,1.0,1.0
31.0,32.0,1.0,1.0
35.0,32.0,1.0,1.0
35.0,32.0,1.0,1.0
31.0,32.0,1.0,1.0
35.0,32.0,1.0,1.0
35.0,32.0,1.0,1.0
35.0,32.0,1.0,1.0
35.0,33.0,1.0,1.0
35.0,33.0,1.0,1.0
35.0,34.0,1.0,1.0
35.0,34.0,1.0,1.0
35.0,34.0,1.0,1.0
35.0,33.0,1.0,1.0
37.0,32.0,1.0,1.0
37.0,33.0,1.0,1.0
37.0,32.0,1.0,1.0
37.0,32.0,1.0,1.0
37.0,32.0,1.0,1.0
37.0,32.0,1.0,1.0
37.0,32.0,1.0,1.0
37.0,32.0,1.0,1.0
35.0,32.0,1.0,1.0
31.0,32.0,1.0,1.0
31.0,32.0,1.0,1.0
33.0,29.0,1.0,3.0
33.0,29.0,1.0,3.0
31.0,29.0,1.0,3.0
29.0,30.0,1.0,3.0
30.0,29.0,1.0,3.0
31.0,29.0,1.0,3.0
33.0,29.0,1.0,3.0
33.0,30.0,1.0,3.0
33.0,30.0,1.0,3.0
31.0,29.0,1.0,3.0
31.0,29.0,1.0,3.0
29.0,29.0,1.0,3.0
32.0,29.0,1.0,3.0
30.0,29.0,1.0,3.0
31.0,29.0,1.0,3.0
32.0,28.0,1.0,3.0
31.0,29.0,1.0,3.0
32.0,28.0,1.0,3.0
32.0,29.0,1.0,3.0
32.0,29.0,1.0,3.0
32.0,29.0,1.0,3.0
32.0,29.0,1.0,3.0
33.0,29.0,1.0,3.0
32.0,29.0,1.0,3.0
32.0,29.0,1.0,3.0
32.0,29.0,1.0,3.0
32.0,29.0,1.0,3.0
32.0,29.0,1.0,3.0
33.0,29.0,1.0,3.0
33.0,29.0,1.0,3.0
32.0,29.0,1.0,3.0
31.0,29.0,1.0,3.0
31.0,29.0,1.0,3.0
31.0,29.0,1.0,3.0
30.0,29.0,1.0,3.0
31.0,29.0,1.0,3.0
31.0,29.0,1.0,3.0
31.0,29.0,1.0,3.0
32.0,28.0,1.0,3.0
32.0,28.0,1.0,3.0
32.0,28.0,1.0,3.0
32.0,28.0,1.0,3.0
32.0,28.0,1.0,3.0
31.0,29.0,1.0,3.0
31.0,29.0,1.0,3.0
31.0,29.0,1.0,3.0
31.0,29.0,1.0,3.0
31.0,29.0,1.0,3.0
33.0,29.0,1.0,3.0
31.0,29.0,1.0,3.0
32.0,30.0,1.0,3.0
31.0,29.0,1.0,3.0
33.0,30.0,1.0,3.0
35.0,32.0,1.0,1.0
34.0,32.0,1.0,1.0
34.0,32.0,1.0,1.0
34.0,32.0,1.0,1.0
35.0,32.0,1.0,1.0
34.0,32.0,1.0,1.0
33.0,32.0,1.0,1.0
32.0,30.0,1.0,3.0
33.0,30.0,1.0,3.0
32.0,28.0,1.0,3.0
32.0,28.0,1.0,3.0
33.0,30.0,1.0,3.0
34.0,30.0,1.0,3.0
34.0,29.0,1.0,3.0
33.0,28.0,1.0,3.0
32.0,28.0,1.0,3.0
32.0,28.0,1.0,3.0
32.0,28.0,1.0,3.0
32.0,28.0,1.0,3.0
32.0,28.0,1.0,3.0
31.0,28.0,1.0,3.0
32.0,28.0,1.0,3.0
32.0,28.0,1.0,3.0
32.0,28.0,1.0,3.0
33.0,28.0,1.0,3.0
31.0,28.0,1.0,3.0
31.0,29.0,1.0,3.0
29.0,32.0,1.0,1.0
33.0,29.0,1.0,3.0
31.0,32.0,1.0,1.0
31.0,32.0,1.0,1.0
31.0,32.0,1.0,1.0
30.0,32.0,1.0,1.0
31.0,28.0,1.0,3.0
29.0,29.0,1.0,3.0
31.0,27.0,1.0,3.0
30.0,32.0,1.0,1.0
31.0,28.0,1.0,3.0
31.0,32.0,1.0,1.0
