yaw,pitch,face,class
27.0,60.0,1.0,1.0
27.0,60.0,1.0,1.0
19.0,29.0,1.0,1.0
19.0,29.0,1.0,1.0
23.0,55.0,1.0,1.0
23.0,55.0,1.0,1.0
23.0,55.0,1.0,1.0
23.0,55.0,1.0,1.0
23.0,55.0,1.0,1.0
23.0,55.0,1.0,1.0
19.0,29.0,1.0,1.0
19.0,29.0,1.0,1.0
19.0,29.0,1.0,1.0
19.0,29.0,1.0,1.0
19.0,29.0,1.0,1.0
19.0,29.0,1.0,1.0
27.0,61.0,1.0,1.0
27.0,61.0,1.0,1.0
19.0,29.0,1.0,1.0
29.0,61.0,1.0,3.0
29.0,61.0,1.0,3.0
29.0,61.0,1.0,3.0
28.0,61.0,1.0,3.0
28.0,61.0,1.0,3.0
29.0,61.0,1.0,3.0
19.0,29.0,1.0,1.0
29.0,61.0,1.0,3.0
29.0,61.0,1.0,3.0
29.0,61.0,1.0,3.0
28.0,61.0,1.0,3.0
28.0,61.0,1.0,3.0
19.0,29.0,1.0,1.0
29.0,61.0,1.0,3.0
29.0,61.0,1.0,3.0
19.0,29.0,1.0,1.0
19.0,29.0,1.0,1.0
19.0,29.0,1.0,1.0
19.0,29.0,1.0,1.0
19.0,29.0,1.0,1.0
19.0,29.0,1.0,1.0
19.0,29.0,1.0,1.0
19.0,29.0,1.0,1.0
19.0,29.0,1.0,1.0
19.0,29.0,1.0,1.0
20.0,29.0,1.0,1.0
19.0,29.0,1.0,1.0
19.0,29.0,1.0,1.0
19.0,29.0,1.0,1.0
19.0,29.0,1.0,1.0
19.0,29.0,1.0,1.0
19.0,29.0,1.0,1.0
20.0,28.0,1.0,1.0
19.0,28.0,1.0,1.0
19.0,28.0,1.0,1.0
19.0,28.0,1.0,1.0
20.0,28.0,1.0,1.0
19.0,28.0,1.0,1.0
19.0,29.0,1.0,1.0
19.0,28.0,1.0,1.0
20.0,29.0,1.0,1.0
19.0,28.0,1.0,1.0
19.0,28.0,1.0,1.0
19.0,28.0,1.0,1.0
19.0,28.0,1.0,1.0
19.0,28.0,1.0,1.0
19.0,28.0,1.0,1.0
19.0,28.0,1.0,1.0
20.0,28.0,1.0,1.0
20.0,28.0,1.0,1.0
19.0,28.0,1.0,1.0
20.0,28.0,1.0,1.0
20.0,28.0,1.0,1.0
19.0,28.0,1.0,1.0
19.0,28.0,1.0,1.0
19.0,28.0,1.0,1.0
19.0,28.0,1.0,1.0
19.0,28.0,1.0,1.0
19.0,28.0,1.0,1.0
19.0,28.0,1.0,1.0
19.0,28.0,1.0,1.0
19.0,28.0,1.0,1.0
19.0,28.0,1.0,1.0
19.0,28.0,1.0,1.0
19.0,28.0,1.0,1.0
19.0,28.0,1.0,1.0
19.0,28.0,1.0,1.0
19.0,28.0,1.0,1.0
19.0,28.0,1.0,1.0
19.0,28.0,1.0,1.0
19.0,28.0,1.0,1.0
19.0,28.0,1.0,1.0
19.0,29.0,1.0,1.0
19.0,29.0,1.0,1.0
27.0,61.0,1.0,1.0
27.0,60.0,1.0,1.0
19.0,29.0,1.0,1.0
19.0,29.0,1.0,1.0
19.0,29.0,1.0,1.0
19.0,29.0,1.0,1.0
19.0,29.0,1.0,1.0
25.0,60.0,1.0,2.0
25.0,60.0,1.0,2.0
25.0,60.0,1.0,2.0
25.0,60.0,1.0,2.0
25.0,60.0,1.0,2.0
25.0,60.0,1.0,2.0
25.0,60.0,1.0,2.0
25.0,60.0,1.0,2.0
25.0,60.0,1.0,2.0
19.0,29.0,1.0,1.0
25.0,60.0,1.0,2.0
24.0,60.0,1.0,2.0
19.0,29.0,1.0,1.0
20.0,29.0,1.0,1.0
25.0,57.0,1.0,1.0
27.0,57.0,1.0,1.0
27.0,55.0,1.0,1.0
28.0,55.0,1.0,3.0
20.0,29.0,1.0,1.0
21.0,30.0,1.0,1.0
21.0,29.0,1.0,1.0
21.0,29.0,1.0,1.0
21.0,29.0,1.0,1.0
21.0,29.0,1.0,1.0
21.0,28.0,1.0,1.0
20.0,28.0,1.0,1.0
20.0,29.0,1.0,1.0
20.0,29.0,1.0,1.0
20.0,29.0,1.0,1.0
20.0,29.0,1.0,1.0
20.0,29.0,1.0,1.0
20.0,29.0,1.0,1.0
20.0,29.0,1.0,1.0
20.0,29.0,1.0,1.0
20.0,29.0,1.0,1.0
19.0,29.0,1.0,1.0
20.0,29.0,1.0,1.0
29.0,41.0,1.0,3.0
29.0,41.0,1.0,3.0
29.0,41.0,1.0,3.0
20.0,29.0,1.0,1.0
20.0,29.0,1.0,1.0
20.0,29.0,1.0,1.0
20.0,29.0,1.0,1.0
20.0,29.0,1.0,1.0
29.0,41.0,1.0,3.0
19.0,29.0,1.0,1.0
19.0,29.0,1.0,1.0
19.0,29.0,1.0,1.0
19.0,29.0,1.0,1.0
29.0,41.0,1.0,3.0
19.0,29.0,1.0,1.0
19.0,29.0,1.0,1.0
19.0,29.0,1.0,1.0
29.0,41.0,1.0,3.0
29.0,41.0,1.0,3.0
19.0,29.0,1.0,1.0
19.0,29.0,1.0,1.0
29.0,41.0,1.0,3.0
29.0,41.0,1.0,3.0
29.0,41.0,1.0,3.0
19.0,29.0,1.0,1.0
19.0,29.0,1.0,1.0
19.0,29.0,1.0,1.0
19.0,29.0,1.0,1.0
19.0,29.0,1.0,1.0
