yaw,pitch,face,class
41.0,47.0,1.0,1.0
41.0,46.0,1.0,1.0
41.0,47.0,1.0,1.0
41.0,43.0,1.0,1.0
41.0,36.0,1.0,1.0
41.0,36.0,1.0,1.0
41.0,44.0,1.0,1.0
41.0,46.0,1.0,1.0
40.0,35.0,1.0,1.0
40.0,38.0,1.0,1.0
41.0,41.0,1.0,1.0
41.0,41.0,1.0,1.0
41.0,41.0,1.0,1.0
41.0,43.0,1.0,1.0
41.0,43.0,1.0,1.0
41.0,43.0,1.0,1.0
41.0,43.0,1.0,1.0
40.0,43.0,1.0,1.0
41.0,43.0,1.0,1.0
41.0,43.0,1.0,1.0
41.0,43.0,1.0,1.0
41.0,45.0,1.0,1.0
41.0,45.0,1.0,1.0
41.0,45.0,1.0,1.0
39.0,45.0,1.0,1.0
40.0,35.0,1.0,1.0
41.0,47.0,1.0,1.0
42.0,33.0,1.0,1.0
42.0,32.0,1.0,1.0
42.0,32.0,1.0,1.0
42.0,31.0,1.0,1.0
42.0,31.0,1.0,1.0
42.0,31.0,1.0,1.0
42.0,31.0,1.0,1.0
41.0,47.0,1.0,1.0
42.0,32.0,1.0,1.0
39.0,47.0,1.0,1.0
39.0,47.0,1.0,1.0
38.0,45.0,1.0,1.0
38.0,45.0,1.0,1.0
38.0,45.0,1.0,1.0
39.0,44.0,1.0,1.0
39.0,44.0,1.0,1.0
40.0,42.0,1.0,1.0
39.0,45.0,1.0,1.0
39.0,47.0,1.0,1.0
39.0,46.0,1.0,1.0
37.0,47.0,1.0,1.0
37.0,47.0,1.0,1.0
38.0,47.0,1.0,1.0
39.0,47.0,1.0,1.0
39.0,47.0,1.0,1.0
35.0,52.0,1.0,3.0
37.0,50.0,1.0,1.0
37.0,47.0,1.0,1.0
38.0,47.0,1.0,1.0
38.0,47.0,1.0,1.0
36.0,50.0,1.0,3.0
38.0,46.0,1.0,1.0
38.0,46.0,1.0,1.0
38.0,47.0,1.0,1.0
38.0,47.0,1.0,1.0
38.0,47.0,1.0,1.0
39.0,47.0,1.0,1.0
38.0,47.0,1.0,1.0
38.0,47.0,1.0,1.0
38.0,47.0,1.0,1.0
38.0,47.0,1.0,1.0
38.0,47.0,1.0,1.0
37.0,49.0,1.0,1.0
38.0,47.0,1.0,1.0
37.0,48.0,1.0,1.0
38.0,47.0,1.0,1.0
38.0,47.0,1.0,1.0
38.0,47.0,1.0,1.0
38.0,47.0,1.0,1.0
39.0,47.0,1.0,1.0
39.0,47.0,1.0,1.0
39.0,47.0,1.0,1.0
39.0,47.0,1.0,1.0
39.0,47.0,1.0,1.0
39.0,47.0,1.0,1.0
39.0,47.0,1.0,1.0
39.0,47.0,1.0,1.0
39.0,47.0,1.0,1.0
39.0,47.0,1.0,1.0
39.0,47.0,1.0,1.0
39.0,47.0,1.0,1.0
39.0,46.0,1.0,1.0
39.0,47.0,1.0,1.0
39.0,47.0,1.0,1.0
39.0,47.0,1.0,1.0
39.0,46.0,1.0,1.0
39.0,47.0,1.0,1.0
39.0,47.0,1.0,1.0
39.0,47.0,1.0,1.0
39.0,47.0,1.0,1.0
39.0,47.0,1.0,1.0
39.0,47.0,1.0,1.0
39.0,47.0,1.0,1.0
39.0,47.0,1.0,1.0
39.0,47.0,1.0,1.0
39.0,47.0,1.0,1.0
39.0,47.0,1.0,1.0
39.0,47.0,1.0,1.0
39.0,46.0,1.0,1.0
39.0,44.0,1.0,1.0
39.0,44.0,1.0,1.0
39.0,42.0,1.0,1.0
38.0,44.0,1.0,1.0
41.0,31.0,1.0,1.0
39.0,33.0,1.0,1.0
38.0,39.0,1.0,1.0
38.0,39.0,1.0,1.0
37.0,39.0,1.0,1.0
39.0,46.0,1.0,1.0
39.0,48.0,1.0,1.0
39.0,48.0,1.0,1.0
39.0,35.0,1.0,1.0
39.0,47.0,1.0,1.0
39.0,47.0,1.0,1.0
36.0,39.0,1.0,3.0
35.0,41.0,1.0,3.0
35.0,43.0,1.0,3.0
35.0,43.0,1.0,3.0
35.0,43.0,1.0,3.0
35.0,44.0,1.0,3.0
35.0,45.0,1.0,3.0
35.0,45.0,1.0,3.0
35.0,44.0,1.0,3.0
35.0,45.0,1.0,3.0
35.0,45.0,1.0,3.0
35.0,44.0,1.0,3.0
36.0,44.0,1.0,3.0
35.0,45.0,1.0,3.0
35.0,45.0,1.0,3.0
35.0,45.0,1.0,3.0
35.0,45.0,1.0,3.0
36.0,45.0,1.0,3.0
36.0,44.0,1.0,3.0
36.0,44.0,1.0,3.0
36.0,44.0,1.0,3.0
36.0,44.0,1.0,3.0
36.0,44.0,1.0,3.0
36.0,44.0,1.0,3.0
35.0,44.0,1.0,3.0
35.0,44.0,1.0,3.0
35.0,44.0,1.0,3.0
35.0,44.0,1.0,3.0
35.0,44.0,1.0,3.0
35.0,44.0,1.0,3.0
35.0,44.0,1.0,3.0
35.0,44.0,1.0,3.0
35.0,44.0,1.0,3.0
35.0,44.0,1.0,3.0
35.0,44.0,1.0,3.0
35.0,42.0,1.0,3.0
36.0,42.0,1.0,3.0
35.0,42.0,1.0,3.0
36.0,44.0,1.0,3.0
35.0,42.0,1.0,3.0
35.0,42.0,1.0,3.0
35.0,42.0,1.0,3.0
36.0,44.0,1.0,3.0
36.0,42.0,1.0,3.0
36.0,42.0,1.0,3.0
36.0,42.0,1.0,3.0
36.0,42.0,1.0,3.0
36.0,42.0,1.0,3.0
36.0,42.0,1.0,3.0
36.0,42.0,1.0,3.0
36.0,42.0,1.0,3.0
36.0,42.0,1.0,3.0
36.0,42.0,1.0,3.0
36.0,42.0,1.0,3.0
36.0,44.0,1.0,3.0
36.0,42.0,1.0,3.0
36.0,44.0,1.0,3.0
36.0,42.0,1.0,3.0
36.0,42.0,1.0,3.0
36.0,44.0,1.0,3.0
36.0,44.0,1.0,3.0
36.0,44.0,1.0,3.0
36.0,44.0,1.0,3.0
36.0,44.0,1.0,3.0
36.0,44.0,1.0,3.0
36.0,44.0,1.0,3.0
35.0,44.0,1.0,3.0
36.0,44.0,1.0,3.0
36.0,44.0,1.0,3.0
36.0,44.0,1.0,3.0
36.0,44.0,1.0,3.0
36.0,44.0,1.0,3.0
36.0,44.0,1.0,3.0
36.0,44.0,1.0,3.0
36.0,44.0,1.0,3.0
36.0,44.0,1.0,3.0
36.0,44.0,1.0,3.0
36.0,44.0,1.0,3.0
36.0,44.0,1.0,3.0
36.0,44.0,1.0,3.0
36.0,44.0,1.0,3.0
36.0,44.0,1.0,3.0
36.0,44.0,1.0,3.0
36.0,44.0,1.0,3.0
35.0,44.0,1.0,3.0
36.0,44.0,1.0,3.0
36.0,42.0,1.0,3.0
41.0,31.0,1.0,1.0
41.0,31.0,1.0,1.0
37.0,40.0,1.0,1.0
41.0,32.0,1.0,1.0
37.0,50.0,1.0,1.0
37.0,50.0,1.0,1.0
37.0,50.0,1.0,1.0
37.0,50.0,1.0,1.0
38.0,49.0,1.0,1.0
38.0,50.0,1.0,1.0
37.0,44.0,1.0,1.0
37.0,42.0,1.0,1.0
37.0,42.0,1.0,1.0
37.0,42.0,1.0,1.0
37.0,40.0,1.0,1.0
36.0,40.0,1.0,3.0
36.0,40.0,1.0,3.0
39.0,31.0,1.0,1.0
37.0,39.0,1.0,1.0
37.0,40.0,1.0,1.0
36.0,44.0,1.0,3.0
39.0,31.0,1.0,1.0
37.0,45.0,1.0,1.0
37.0,45.0,1.0,1.0
36.0,44.0,1.0,3.0
36.0,44.0,1.0,3.0
37.0,43.0,1.0,1.0
36.0,44.0,1.0,3.0
36.0,44.0,1.0,3.0
35.0,43.0,1.0,3.0
37.0,42.0,1.0,1.0
37.0,42.0,1.0,1.0
37.0,40.0,1.0,1.0
40.0,31.0,1.0,1.0
40.0,31.0,1.0,1.0
40.0,33.0,1.0,1.0
41.0,33.0,1.0,1.0
41.0,33.0,1.0,1.0
39.0,35.0,1.0,1.0
39.0,35.0,1.0,1.0
39.0,35.0,1.0,1.0
39.0,35.0,1.0,1.0
39.0,34.0,1.0,1.0
39.0,34.0,1.0,1.0
40.0,33.0,1.0,1.0
39.0,33.0,1.0,1.0
41.0,31.0,1.0,1.0
41.0,31.0,1.0,1.0
41.0,31.0,1.0,1.0
41.0,31.0,1.0,1.0
41.0,31.0,1.0,1.0
41.0,31.0,1.0,1.0
39.0,31.0,1.0,1.0
39.0,53.0,1.0,1.0
39.0,54.0,1.0,1.0
39.0,54.0,1.0,1.0
39.0,53.0,1.0,1.0
39.0,53.0,1.0,1.0
38.0,55.0,1.0,1.0
39.0,55.0,1.0,1.0
38.0,55.0,1.0,1.0
38.0,55.0,1.0,1.0
37.0,40.0,1.0,1.0
39.0,55.0,1.0,1.0
38.0,39.0,1.0,1.0
40.0,61.0,1.0,1.0
38.0,39.0,1.0,1.0
40.0,61.0,1.0,1.0
40.0,61.0,1.0,1.0
39.0,61.0,1.0,1.0
40.0,61.0,1.0,1.0
39.0,61.0,1.0,1.0
39.0,61.0,1.0,1.0
38.0,40.0,1.0,1.0
40.0,61.0,1.0,1.0
40.0,61.0,1.0,1.0
39.0,61.0,1.0,1.0
39.0,60.0,1.0,1.0
39.0,60.0,1.0,1.0
