yaw,pitch,face,class
35.0,62.0,1.0,3.0
34.0,62.0,1.0,3.0
35.0,62.0,1.0,3.0
35.0,62.0,1.0,3.0
34.0,62.0,1.0,3.0
34.0,62.0,1.0,3.0
35.0,62.0,1.0,3.0
35.0,62.0,1.0,3.0
35.0,62.0,1.0,3.0
35.0,62.0,1.0,3.0
35.0,62.0,1.0,3.0
34.0,62.0,1.0,3.0
35.0,62.0,1.0,3.0
34.0,62.0,1.0,3.0
34.0,62.0,1.0,3.0
34.0,62.0,1.0,3.0
34.0,62.0,1.0,3.0
34.0,62.0,1.0,3.0
34.0,62.0,1.0,3.0
34.0,62.0,1.0,3.0
31.0,61.0,1.0,3.0
34.0,61.0,1.0,3.0
35.0,59.0,1.0,3.0
35.0,59.0,1.0,3.0
35.0,60.0,1.0,3.0
35.0,60.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
37.0,61.0,1.0,3.0
37.0,61.0,1.0,3.0
37.0,61.0,1.0,3.0
37.0,61.0,1.0,3.0
37.0,61.0,1.0,3.0
37.0,61.0,1.0,3.0
37.0,61.0,1.0,3.0
37.0,61.0,1.0,3.0
37.0,61.0,1.0,3.0
37.0,62.0,1.0,3.0
37.0,62.0,1.0,3.0
36.0,61.0,1.0,3.0
35.0,62.0,1.0,3.0
37.0,62.0,1.0,3.0
37.0,62.0,1.0,3.0
37.0,62.0,1.0,3.0
37.0,62.0,1.0,3.0
37.0,62.0,1.0,3.0
37.0,62.0,1.0,3.0
37.0,62.0,1.0,3.0
37.0,62.0,1.0,3.0
37.0,62.0,1.0,3.0
37.0,62.0,1.0,3.0
37.0,62.0,1.0,3.0
36.0,62.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
35.0,61.0,1.0,3.0
35.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
37.0,62.0,1.0,3.0
36.0,61.0,1.0,3.0
37.0,62.0,1.0,3.0
37.0,62.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
37.0,62.0,1.0,3.0
37.0,62.0,1.0,3.0
37.0,62.0,1.0,3.0
37.0,62.0,1.0,3.0
37.0,62.0,1.0,3.0
37.0,62.0,1.0,3.0
37.0,62.0,1.0,3.0
37.0,62.0,1.0,3.0
38.0,61.0,1.0,3.0
37.0,62.0,1.0,3.0
38.0,61.0,1.0,3.0
37.0,62.0,1.0,3.0
37.0,62.0,1.0,3.0
37.0,62.0,1.0,3.0
37.0,62.0,1.0,3.0
37.0,62.0,1.0,3.0
37.0,62.0,1.0,3.0
37.0,62.0,1.0,3.0
37.0,62.0,1.0,3.0
37.0,62.0,1.0,3.0
37.0,62.0,1.0,3.0
37.0,62.0,1.0,3.0
37.0,62.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
35.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
37.0,62.0,1.0,3.0
36.0,61.0,1.0,3.0
37.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
37.0,62.0,1.0,3.0
37.0,62.0,1.0,3.0
37.0,62.0,1.0,3.0
37.0,62.0,1.0,3.0
37.0,62.0,1.0,3.0
37.0,62.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
37.0,62.0,1.0,3.0
37.0,62.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
35.0,61.0,1.0,3.0
35.0,61.0,1.0,3.0
35.0,61.0,1.0,3.0
35.0,61.0,1.0,3.0
35.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
35.0,61.0,1.0,3.0
35.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
35.0,61.0,1.0,3.0
35.0,61.0,1.0,3.0
35.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
35.0,61.0,1.0,3.0
36.0,61.0,1.0,3.0
35.0,60.0,1.0,3.0
37.0,61.0,1.0,3.0
35.0,61.0,1.0,3.0
35.0,60.0,1.0,3.0
35.0,60.0,1.0,3.0
37.0,59.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,57.0,1.0,3.0
37.0,55.0,1.0,3.0
37.0,55.0,1.0,3.0
37.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
37.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
27.0,27.0,1.0,3.0
37.0,55.0,1.0,3.0
37.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,54.0,1.0,3.0
36.0,54.0,1.0,3.0
36.0,54.0,1.0,3.0
36.0,54.0,1.0,3.0
36.0,54.0,1.0,3.0
36.0,53.0,1.0,3.0
36.0,52.0,1.0,3.0
36.0,52.0,1.0,3.0
36.0,52.0,1.0,3.0
36.0,52.0,1.0,3.0
36.0,53.0,1.0,3.0
36.0,54.0,1.0,3.0
36.0,54.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
35.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,54.0,1.0,3.0
35.0,51.0,1.0,3.0
35.0,50.0,1.0,3.0
35.0,49.0,1.0,3.0
35.0,49.0,1.0,3.0
35.0,50.0,1.0,3.0
35.0,49.0,1.0,3.0
35.0,49.0,1.0,3.0
35.0,50.0,1.0,3.0
35.0,50.0,1.0,3.0
35.0,50.0,1.0,3.0
35.0,50.0,1.0,3.0
35.0,50.0,1.0,3.0
35.0,50.0,1.0,3.0
35.0,49.0,1.0,3.0
35.0,49.0,1.0,3.0
35.0,49.0,1.0,3.0
35.0,49.0,1.0,3.0
35.0,49.0,1.0,3.0
35.0,50.0,1.0,3.0
35.0,51.0,1.0,3.0
36.0,53.0,1.0,3.0
36.0,53.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,53.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
37.0,55.0,1.0,3.0
37.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,54.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,55.0,1.0,3.0
36.0,54.0,1.0,3.0
36.0,54.0,1.0,3.0
36.0,54.0,1.0,3.0
36.0,54.0,1.0,3.0
36.0,54.0,1.0,3.0
36.0,54.0,1.0,3.0
36.0,54.0,1.0,3.0
36.0,54.0,1.0,3.0
36.0,54.0,1.0,3.0
36.0,54.0,1.0,3.0
36.0,53.0,1.0,3.0
36.0,54.0,1.0,3.0
35.0,53.0,1.0,3.0
35.0,51.0,1.0,3.0
35.0,51.0,1.0,3.0
35.0,51.0,1.0,3.0
34.0,50.0,1.0,3.0
34.0,50.0,1.0,3.0
34.0,49.0,1.0,3.0
34.0,50.0,1.0,3.0
34.0,50.0,1.0,3.0
34.0,50.0,1.0,3.0
34.0,50.0,1.0,3.0
34.0,50.0,1.0,3.0
34.0,50.0,1.0,3.0
34.0,50.0,1.0,3.0
34.0,50.0,1.0,3.0
34.0,50.0,1.0,3.0
34.0,50.0,1.0,3.0
34.0,50.0,1.0,3.0
34.0,50.0,1.0,3.0
34.0,50.0,1.0,3.0
34.0,50.0,1.0,3.0
34.0,50.0,1.0,3.0
34.0,54.0,1.0,3.0
35.0,57.0,1.0,3.0
35.0,58.0,1.0,3.0
35.0,58.0,1.0,3.0
34.0,57.0,1.0,3.0
34.0,57.0,1.0,3.0
35.0,58.0,1.0,3.0
