yaw,pitch,face,class
15.0,56.0,1.0,2.0
15.0,56.0,1.0,2.0
15.0,56.0,1.0,2.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
32.0,52.0,1.0,0.0
13.0,15.0,1.0,3.0
12.0,15.0,1.0,3.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
33.0,51.0,1.0,0.0
33.0,51.0,1.0,0.0
53.0,19.0,1.0,1.0
33.0,51.0,1.0,0.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
33.0,51.0,1.0,0.0
53.0,19.0,1.0,1.0
53.0,20.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,20.0,1.0,1.0
53.0,19.0,1.0,1.0
43.0,43.0,1.0,0.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
43.0,43.0,1.0,0.0
41.0,44.0,1.0,0.0
53.0,19.0,1.0,1.0
41.0,44.0,1.0,0.0
41.0,44.0,1.0,0.0
42.0,42.0,0.0,4.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
43.0,43.0,1.0,0.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,20.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
47.0,43.0,1.0,0.0
53.0,19.0,1.0,1.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
52.0,18.0,1.0,1.0
15.0,15.0,1.0,3.0
52.0,18.0,1.0,1.0
52.0,18.0,1.0,1.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
53.0,19.0,1.0,1.0
53.0,20.0,1.0,1.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
14.0,10.0,1.0,3.0
30.0,9.0,1.0,3.0
30.0,8.0,1.0,3.0
31.0,10.0,1.0,3.0
31.0,9.0,1.0,3.0
30.0,10.0,1.0,3.0
31.0,10.0,1.0,3.0
31.0,10.0,1.0,3.0
30.0,10.0,1.0,3.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
42.0,42.0,0.0,4.0
54.0,17.0,1.0,1.0
14.0,13.0,1.0,3.0
53.0,18.0,1.0,1.0
53.0,19.0,1.0,1.0
53.0,19.0,1.0,1.0
