yaw,pitch,face,class
30.0,55.0,1.0,3.0
30.0,58.0,1.0,3.0
30.0,55.0,1.0,3.0
30.0,58.0,1.0,3.0
30.0,55.0,1.0,3.0
30.0,55.0,1.0,3.0
31.0,55.0,1.0,3.0
30.0,55.0,1.0,3.0
31.0,55.0,1.0,3.0
31.0,55.0,1.0,3.0
30.0,53.0,1.0,3.0
30.0,53.0,1.0,3.0
30.0,53.0,1.0,3.0
30.0,53.0,1.0,3.0
30.0,53.0,1.0,3.0
30.0,53.0,1.0,3.0
30.0,53.0,1.0,3.0
30.0,53.0,1.0,3.0
30.0,53.0,1.0,3.0
30.0,53.0,1.0,3.0
30.0,53.0,1.0,3.0
30.0,54.0,1.0,3.0
30.0,54.0,1.0,3.0
31.0,55.0,1.0,3.0
30.0,55.0,1.0,3.0
30.0,55.0,1.0,3.0
30.0,55.0,1.0,3.0
30.0,54.0,1.0,3.0
29.0,54.0,1.0,3.0
29.0,53.0,1.0,3.0
29.0,53.0,1.0,3.0
29.0,54.0,1.0,3.0
29.0,54.0,1.0,3.0
29.0,54.0,1.0,3.0
29.0,53.0,1.0,3.0
29.0,53.0,1.0,3.0
29.0,53.0,1.0,3.0
29.0,53.0,1.0,3.0
29.0,54.0,1.0,3.0
29.0,54.0,1.0,3.0
29.0,54.0,1.0,3.0
29.0,54.0,1.0,3.0
29.0,53.0,1.0,3.0
30.0,55.0,1.0,3.0
30.0,53.0,1.0,3.0
29.0,52.0,1.0,3.0
29.0,50.0,1.0,3.0
29.0,50.0,1.0,3.0
28.0,49.0,1.0,3.0
28.0,50.0,1.0,3.0
29.0,52.0,1.0,3.0
29.0,51.0,1.0,3.0
29.0,50.0,1.0,3.0
44.0,30.0,1.0,3.0
44.0,30.0,1.0,3.0
29.0,52.0,1.0,3.0
29.0,53.0,1.0,3.0
30.0,55.0,1.0,3.0
30.0,58.0,1.0,3.0
30.0,59.0,1.0,3.0
30.0,58.0,1.0,3.0
30.0,58.0,1.0,3.0
30.0,58.0,1.0,3.0
30.0,58.0,1.0,3.0
30.0,58.0,1.0,3.0
52.0,21.0,1.0,1.0
30.0,58.0,1.0,3.0
30.0,59.0,1.0,3.0
30.0,58.0,1.0,3.0
30.0,55.0,1.0,3.0
30.0,55.0,1.0,3.0
47.0,33.0,1.0,1.0
48.0,31.0,1.0,1.0
48.0,31.0,1.0,1.0
