yaw,pitch,face,class
28.0,44.0,1.0,3.0
29.0,46.0,1.0,3.0
28.0,45.0,1.0,3.0
29.0,44.0,1.0,3.0
29.0,44.0,1.0,3.0
29.0,46.0,1.0,3.0
28.0,44.0,1.0,3.0
28.0,44.0,1.0,3.0
29.0,46.0,1.0,3.0
28.0,44.0,1.0,3.0
28.0,44.0,1.0,3.0
28.0,44.0,1.0,3.0
28.0,44.0,1.0,3.0
28.0,44.0,1.0,3.0
28.0,44.0,1.0,3.0
28.0,45.0,1.0,3.0
28.0,45.0,1.0,3.0
28.0,44.0,1.0,3.0
28.0,44.0,1.0,3.0
28.0,44.0,1.0,3.0
28.0,44.0,1.0,3.0
28.0,44.0,1.0,3.0
29.0,44.0,1.0,3.0
29.0,44.0,1.0,3.0
28.0,44.0,1.0,3.0
28.0,44.0,1.0,3.0
28.0,45.0,1.0,3.0
28.0,45.0,1.0,3.0
28.0,44.0,1.0,3.0
24.0,10.0,1.0,3.0
28.0,44.0,1.0,3.0
28.0,44.0,1.0,3.0
28.0,44.0,1.0,3.0
28.0,44.0,1.0,3.0
28.0,45.0,1.0,3.0
28.0,44.0,1.0,3.0
28.0,44.0,1.0,3.0
29.0,46.0,1.0,3.0
58.0,18.0,1.0,1.0
58.0,19.0,1.0,1.0
58.0,19.0,1.0,1.0
58.0,19.0,1.0,1.0
31.0,56.0,1.0,3.0
52.0,31.0,1.0,3.0
59.0,19.0,1.0,1.0
58.0,18.0,1.0,1.0
59.0,19.0,1.0,1.0
31.0,50.0,1.0,3.0
30.0,52.0,1.0,3.0
30.0,52.0,1.0,3.0
31.0,52.0,1.0,3.0
30.0,52.0,1.0,3.0
30.0,52.0,1.0,3.0
30.0,52.0,1.0,3.0
58.0,19.0,1.0,1.0
30.0,52.0,1.0,3.0
30.0,52.0,1.0,3.0
29.0,47.0,1.0,3.0
29.0,47.0,1.0,3.0
30.0,52.0,1.0,3.0
29.0,50.0,1.0,3.0
30.0,50.0,1.0,3.0
29.0,46.0,1.0,3.0
29.0,46.0,1.0,3.0
29.0,46.0,1.0,3.0
29.0,46.0,1.0,3.0
29.0,46.0,1.0,3.0
29.0,46.0,1.0,3.0
29.0,46.0,1.0,3.0
29.0,46.0,1.0,3.0
29.0,46.0,1.0,3.0
29.0,46.0,1.0,3.0
29.0,46.0,1.0,3.0
29.0,46.0,1.0,3.0
29.0,46.0,1.0,3.0
58.0,25.0,1.0,1.0
58.0,25.0,1.0,1.0
31.0,47.0,1.0,3.0
32.0,47.0,1.0,3.0
58.0,18.0,1.0,1.0
31.0,47.0,1.0,3.0
32.0,47.0,1.0,3.0
29.0,46.0,1.0,3.0
30.0,47.0,1.0,3.0
28.0,44.0,1.0,3.0
28.0,44.0,1.0,3.0
28.0,44.0,1.0,3.0
52.0,31.0,1.0,3.0
23.0,7.0,1.0,3.0
28.0,44.0,1.0,3.0
58.0,18.0,1.0,1.0
58.0,18.0,1.0,1.0
58.0,18.0,1.0,1.0
22.0,7.0,1.0,3.0
58.0,18.0,1.0,1.0
58.0,18.0,1.0,1.0
58.0,18.0,1.0,1.0
58.0,18.0,1.0,1.0
58.0,18.0,1.0,1.0
58.0,18.0,1.0,1.0
58.0,18.0,1.0,1.0
58.0,18.0,1.0,1.0
58.0,18.0,1.0,1.0
58.0,18.0,1.0,1.0
58.0,18.0,1.0,1.0
58.0,18.0,1.0,1.0
58.0,18.0,1.0,1.0
58.0,18.0,1.0,1.0
58.0,18.0,1.0,1.0
58.0,18.0,1.0,1.0
58.0,18.0,1.0,1.0
58.0,18.0,1.0,1.0
58.0,18.0,1.0,1.0
58.0,18.0,1.0,1.0
58.0,18.0,1.0,1.0
58.0,18.0,1.0,1.0
58.0,18.0,1.0,1.0
58.0,18.0,1.0,1.0
58.0,18.0,1.0,1.0
58.0,18.0,1.0,1.0
58.0,18.0,1.0,1.0
58.0,18.0,1.0,1.0
58.0,18.0,1.0,1.0
58.0,18.0,1.0,1.0
58.0,18.0,1.0,1.0
58.0,18.0,1.0,1.0
59.0,19.0,1.0,1.0
58.0,18.0,1.0,1.0
58.0,18.0,1.0,1.0
58.0,18.0,1.0,1.0
58.0,18.0,1.0,1.0
58.0,19.0,1.0,1.0
58.0,18.0,1.0,1.0
58.0,18.0,1.0,1.0
58.0,18.0,1.0,1.0
58.0,18.0,1.0,1.0
58.0,18.0,1.0,1.0
58.0,18.0,1.0,1.0
58.0,18.0,1.0,1.0
58.0,18.0,1.0,1.0
58.0,18.0,1.0,1.0
58.0,18.0,1.0,1.0
58.0,18.0,1.0,1.0
57.0,19.0,1.0,1.0
57.0,19.0,1.0,1.0
57.0,19.0,1.0,1.0
57.0,20.0,1.0,1.0
57.0,19.0,1.0,1.0
21.0,7.0,1.0,3.0
21.0,7.0,1.0,3.0
56.0,18.0,1.0,1.0
56.0,20.0,1.0,1.0
58.0,18.0,1.0,1.0
58.0,18.0,1.0,1.0
58.0,19.0,1.0,1.0
58.0,26.0,1.0,1.0
27.0,44.0,1.0,3.0
25.0,44.0,1.0,3.0
25.0,44.0,1.0,3.0
25.0,45.0,1.0,3.0
26.0,45.0,1.0,3.0
25.0,45.0,1.0,3.0
25.0,45.0,1.0,3.0
26.0,45.0,1.0,3.0
25.0,45.0,1.0,3.0
25.0,45.0,1.0,3.0
25.0,45.0,1.0,3.0
25.0,45.0,1.0,3.0
26.0,44.0,1.0,3.0
26.0,45.0,1.0,3.0
26.0,44.0,1.0,3.0
25.0,44.0,1.0,3.0
26.0,45.0,1.0,3.0
28.0,44.0,1.0,3.0
26.0,44.0,1.0,3.0
26.0,44.0,1.0,3.0
26.0,44.0,1.0,3.0
26.0,44.0,1.0,3.0
26.0,44.0,1.0,3.0
26.0,44.0,1.0,3.0
26.0,45.0,1.0,3.0
27.0,45.0,1.0,3.0
