yaw,pitch,m2_class,m2prop_class,flt_m2_class,flt_prop_class,face
0.11160532564048539,-0.010495608793210234,3.0,3.0,3.0,3.0,1.0
-0.20980078706376806,-0.02643251538930373,1.0,1.0,1.0,1.0,1.0
-0.40637288273164174,-0.02529336348759503,1.0,1.0,1.0,1.0,1.0
-0.16069585773317246,-0.03319435643922427,3.0,3.0,1.0,1.0,1.0
-0.06068224707534248,-0.03471082805560617,3.0,3.0,0.0,1.0,1.0
-0.11860940099470642,-0.033843467770710234,1.0,1.0,1.0,1.0,1.0
-0.4504553508372812,-0.026198760405834933,3.0,3.0,1.0,1.0,1.0
-0.8010163773630562,-0.02372030548600294,1.0,1.0,4.0,4.0,1.0
-1.0015637186959387,-0.023125580755498493,1.0,1.0,1.0,1.0,1.0
-1.1168695837632172,-0.015904996981016977,3.0,3.0,1.0,1.0,1.0
-1.1346839661466808,-0.012573545949514679,1.0,1.0,1.0,1.0,1.0
-1.2195134584103406,-0.01158430487153212,1.0,1.0,1.0,1.0,1.0
-1.4714266016776198,-0.014756301910891586,1.0,1.0,1.0,1.0,1.0
-0.9218831171510049,-0.016583626632414167,3.0,3.0,1.0,1.0,1.0
7.677808438708357,8.401725011732687,4.0,4.0,4.0,4.0,0.0
6.219539089545062,6.700216730166451,3.0,3.0,3.0,3.0,1.0
4.945576847957628,5.335392760498537,0.0,0.0,0.0,0.0,1.0
3.71632567680237,4.257562871368288,1.0,1.0,3.0,3.0,1.0
2.626718508527584,3.381275890133346,1.0,1.0,1.0,1.0,1.0
1.6214189937048007,2.682862914747201,1.0,1.0,3.0,3.0,1.0
0.9344033344956942,2.1289983329489743,1.0,1.0,3.0,3.0,1.0
0.6879370602785259,1.6866927121415944,1.0,1.0,3.0,3.0,1.0
0.6287141865158815,1.3387790902779506,3.0,3.0,3.0,3.0,1.0
0.6327737380526295,1.064979597016299,3.0,3.0,3.0,3.0,1.0
0.08401673144212318,0.8389557485047824,1.0,1.0,3.0,3.0,1.0
-0.28797458596337744,0.6371100737235329,1.0,1.0,3.0,3.0,1.0
-0.5755460627987595,0.46526945299005007,1.0,1.0,3.0,3.0,1.0
-0.6529929755837923,0.3375167613137696,1.0,1.0,3.0,3.0,1.0
-0.6766797464156995,0.22765321603658062,1.0,1.0,3.0,3.0,1.0
-0.6343035252584112,0.14849210641817326,1.0,1.0,3.0,3.0,1.0
-0.5332865253860412,0.08430464636184556,0.0,0.0,3.0,3.0,1.0
-0.6386142751240345,0.03550587339704854,1.0,1.0,1.0,1.0,1.0
-0.6625758751144952,-0.005396005709616666,1.0,1.0,1.0,1.0,1.0
-0.733741337243086,-0.04430588716426491,1.0,1.0,1.0,1.0,1.0
-0.8546076848946809,-0.06543611640708977,1.0,1.0,1.0,1.0,1.0
-0.9709228430323869,-0.08166635771034192,1.0,1.0,1.0,1.0,1.0
-1.179909351919953,-0.0789760873290905,1.0,1.0,1.0,1.0,1.0
-1.1846325032661942,-0.07870422278757001,1.0,1.0,1.0,1.0,1.0
-1.058326785054848,-0.07648035878078917,1.0,1.0,1.0,1.0,1.0
-1.2005151663313522,-0.08693748113752833,1.0,1.0,1.0,1.0,1.0
-0.9987256435384932,-0.06877106325858774,1.0,1.0,1.0,1.0,1.0
-0.7623484119940687,-0.05703046658472696,3.0,3.0,1.0,1.0,1.0
-0.9095099728203682,-0.04684175739732373,1.0,1.0,1.0,1.0,1.0
-0.6136048684193045,-0.03423984893171458,3.0,3.0,1.0,1.0,1.0
-0.7218724531257459,-0.03949152546671921,1.0,1.0,1.0,1.0,1.0
-0.1445716184739846,-0.009093770166802437,3.0,3.0,1.0,1.0,1.0
0.31774085437410604,0.014411530755149594,3.0,3.0,3.0,3.0,1.0
-0.19194911742350762,-0.011544509625358752,1.0,1.0,1.0,1.0,1.0
-0.2760151693247058,-0.022080619538008037,1.0,1.0,1.0,1.0,1.0
-0.6028520215177623,-0.03279183652063827,1.0,1.0,1.0,1.0,1.0
-0.943464099461153,-0.052022083109459466,1.0,1.0,1.0,1.0,1.0
-1.2097302738957287,-0.07560066726424763,1.0,1.0,1.0,1.0,1.0
-1.4245121915503876,-0.08894466585930011,1.0,1.0,1.0,1.0,1.0
-1.5028646063516433,-0.09951259260612769,1.0,1.0,1.0,1.0,1.0
-1.5336212022005524,-0.10243650715705961,1.0,1.0,1.0,1.0,1.0
-1.5501801637511448,-0.10686456909363867,1.0,1.0,1.0,1.0,1.0
-1.7230029867730698,-0.10770161981785556,1.0,1.0,1.0,1.0,1.0
-1.8615777885166913,-0.11552776014176562,1.0,1.0,1.0,1.0,1.0
-1.982056807978782,-0.11541077443264126,1.0,1.0,1.0,1.0,1.0
-2.0888215048463037,-0.11228714770348328,1.0,1.0,1.0,1.0,1.0
-1.8857470030469596,-0.1155952158138706,1.0,1.0,1.0,1.0,1.0
6.89140239757459,8.307523827360571,4.0,4.0,4.0,4.0,0.0
5.295286872377296,6.618266846062683,1.0,1.0,3.0,3.0,1.0
4.029697200834173,5.276651733614124,1.0,1.0,0.0,0.0,1.0
3.045373478425519,4.197837472608923,1.0,1.0,3.0,3.0,1.0
2.13448262987508,3.3244908156629234,1.0,1.0,1.0,1.0,1.0
1.6768663276730447,2.644034678494882,1.0,1.0,3.0,3.0,1.0
1.1589188551855136,2.091100355531284,1.0,1.0,3.0,3.0,1.0
0.5865730266894639,1.635000120238374,1.0,1.0,3.0,3.0,1.0
0.16929777271272206,1.2742125714408497,1.0,1.0,4.0,4.0,1.0
-0.13995852446981893,0.9825815226968704,1.0,1.0,3.0,3.0,1.0
-0.27208831485243545,0.7487954504927132,1.0,1.0,3.0,3.0,1.0
8.18232934811814,8.999036360394257,4.0,4.0,4.0,4.0,0.0
6.391476514729968,7.18029459886037,1.0,1.0,3.0,3.0,1.0
13.513181211784007,14.144235679088327,4.0,4.0,4.0,4.0,0.0
19.21054496942722,19.715388543270677,4.0,4.0,4.0,4.0,0.0
23.768435975541784,24.17231083461655,4.0,4.0,4.0,4.0,0.0
27.41474878043343,27.737848667693243,4.0,4.0,4.0,4.0,0.0
30.331799024346747,30.590278934154597,4.0,4.0,4.0,4.0,0.0
32.6654392194774,32.87222314732368,4.0,4.0,4.0,4.0,0.0
25.861161282304984,26.27559225544971,1.0,1.0,3.0,3.0,1.0
29.08892902584399,29.42047380435977,4.0,4.0,4.0,4.0,0.0
23.376798917128347,23.527685367162135,3.0,3.0,4.0,4.0,1.0
27.10143913370268,27.22214829372971,4.0,4.0,4.0,4.0,0.0
