yaw,pitch,class
-1.588506747518087,-0.5115224053192255,0.0
-1.6147123858025212,-0.5393708145220751,0.0
-1.5746342082418099,-0.5478010509527209,0.0
-1.4922800794307989,-0.6283259875690109,0.0
-1.5808834488977352,-0.5594731533783203,0.0
-1.7621441848009807,-0.5594931270864958,0.0
-1.6667529503476506,-0.5846842341536644,0.0
-1.8132402592655135,-0.6058893880173113,0.0
-1.9862186973366673,-0.6129531564926374,0.0
-1.6656694432581518,-0.6141268115850355,0.0
-1.7616293957622686,-0.5978341246681487,0.0
-1.7540725430111141,-0.5884083986220312,0.0
-1.601838531935024,-0.5557436625877733,0.0
-1.530661290744912,-0.6068177659733129,0.0
-1.9402468111255557,-0.5258989478318004,0.0
-1.9916599349178628,-0.48763225244456077,0.0
-2.122740590613508,-0.5135647835592073,0.0
-2.0459079936905584,-0.519974213354701,0.0
-2.097272647951026,-0.5054719696386746,0.0
-1.8119358429635926,-0.5124217548193453,0.0
-1.4931013983109795,-0.5347909763954658,0.0
-1.4857409536902184,-0.5512546382543357,0.0
-1.4951666797363357,-0.5539921015388282,0.0
-1.499818156896268,-0.5275783372152043,0.0
-1.7357196346749422,-0.5402366081924599,0.0
-1.8112173221014893,-0.6014016952644188,0.0
-1.9854302684959493,-0.570792919591702,0.0
-2.008350631259662,-0.5919970081909129,0.0
-1.7526373654996705,-0.6078694482877852,0.0
-1.7526373654996705,-0.6078694482877852,0.0
-1.7610452313771594,-0.6090676044622119,0.0
-1.8957533787936023,-0.5742329247717574,0.0
-2.0084057586942263,-0.5872539182894818,0.0
-2.0108297679184166,-0.5893516902801372,0.0
-2.05065374675308,-0.5941206128441421,0.0
-2.3621676942012835,-0.603054186720813,0.0
-1.5298547524087815,-0.6625081927923959,0.0
-1.5933459775348702,-0.5394621609474648,0.0
-1.54694692028491,-0.5650801727373731,0.0
-1.4705309749145032,-0.5750387973176154,0.0
-1.8342691118649972,-0.5048759541867148,0.0
-1.3753493312389624,-0.5327041233652797,0.0
-1.4563492426356677,-0.6423491286049321,0.0
-1.6300567210552306,-0.5148971630525739,0.0
-1.5421915798424644,-0.5111018921831021,0.0
-1.3929441707708432,-0.5134734371338177,0.0
-1.3664622295233135,-0.473963578149729,0.0
-1.6509364366336698,-0.40885594740001685,1.0
-1.749987387056987,-0.5402568482167445,0.0
-1.916391678819226,-0.5463285891860161,0.0
-1.7864840124257053,-0.5781102210028037,0.0
-1.5704699564033073,-0.6246364441948151,0.0
-2.038436894726505,-0.5255479432001279,0.0
-1.8315546849239341,-0.562489982261162,0.0
-1.6811316233890974,-0.4838838532102742,0.0
-2.2749100200331642,-0.5758984657174929,0.0
-1.8920637022613518,-0.5113903125291576,0.0
-2.2685370755446046,-0.5062903590416559,0.0
-1.7567129340738732,-0.4945575365432028,0.0
-2.0602533772183795,-0.5711354021078863,0.0
-2.3226003109376494,-0.6418844069947133,0.0
-2.3363254442475907,-0.607359452939035,0.0
-2.2009782713275836,-0.5974192041703142,0.0
-2.3663280844562053,-0.6332991745886248,0.0
-2.0760653635585067,-0.6051580839819756,0.0
-2.186965782936023,-0.58067218197146,0.0
-1.9614144144178327,-0.5562091831463192,0.0
-2.099368955203082,-0.6434463509740447,0.0
-2.0449717594093415,-0.576908336402851,0.0
-1.758384333974007,-0.5724603247502006,0.0
-1.743869573400857,-0.605206819829924,0.0
-1.7361978052486657,-0.5578584788094052,0.0
-1.74010785836112,-0.4815948662533511,0.0
-2.072122953038808,-0.5204266844239055,0.0
-1.8727055837717295,-0.5466111505776735,0.0
-1.8028916147436291,-0.5146175311381156,0.0
-1.8090086294514323,-0.4561989620983555,3.0
-1.616232384994684,-0.46776400544813357,3.0
-1.5997985505400232,-0.45216267515023134,1.0
-1.5059949595705435,-0.4895601147576691,0.0
-1.8346737791926349,-0.47140321507772687,0.0
-1.567410650101079,-0.46147148842449437,1.0
-1.4385687807758083,-0.4583729004961871,1.0
-1.6637611551790554,-0.4846993131360564,0.0
-1.5017184554920944,-0.6075301615649091,0.0
-1.6214196901659401,-0.5787483143999868,0.0
-2.0958390683362365,-0.6611968522716409,0.0
-1.8795553672534677,-0.6225434658941218,0.0
-2.0377001312109346,-0.5897921771244363,0.0
-1.623918667374816,-0.5322199606791034,0.0
-1.6319638107118364,-0.4580874096273307,1.0
-1.9819507153737062,-0.5402246239675546,0.0
-2.0257388094909525,-0.5023214500691108,0.0
-2.051223929542466,-0.5643589887141796,0.0
-2.1816559723546227,-0.40739546985821745,0.0
-2.0277618798130317,-0.40813636127347747,1.0
-1.463850568478094,-0.4403994926153514,1.0
-1.7422471756647808,-0.4788502124339154,0.0
-2.0595509684808713,-0.4548833605198563,0.0
-1.9795317661555871,-0.4113095177123069,1.0
-2.5444006170604627,-0.41731867439596165,0.0
-2.262128178381329,-0.44519611205469306,0.0
-1.9418393814574235,-0.4435268426834314,3.0
-1.880928359953458,-0.40076100295061207,1.0
-2.334998657392513,-0.39476329785964454,0.0
-2.081664260276235,-0.46156736222373723,0.0
-2.0084935098521446,-0.48644927628834755,0.0
-2.3267692233080592,-0.4378689569475581,0.0
-1.3517015260234948,-0.4816465315784986,0.0
-1.4411552428264933,-0.5157749409478641,0.0
-1.4220571820173171,-0.46883379725801844,3.0
-1.7890217386284422,-0.49903031559399086,0.0
-2.045893346304563,-0.5285306836210165,0.0
-1.8466641293684984,-0.5307472325962895,0.0
-1.792029113289414,-0.4490438471976396,1.0
-1.5315246875703155,-0.424051944580009,1.0
-1.7526770465999126,-0.5134404139363007,0.0
-1.7383064961997905,-0.5029121391988903,0.0
-1.9502160883501587,-0.4351730389760709,3.0
-2.012928871489617,-0.45713905796315346,0.0
-1.953763418922144,-0.47190388936266175,0.0
-2.116160585350195,-0.49590349815812884,0.0
-2.0466060082122683,-0.5294667847441794,0.0
-2.076339402834676,-0.5234741396592831,0.0
-2.0736785054315234,-0.4239414233947707,3.0
-2.206875575245455,-0.49842178328490777,0.0
-1.794719438622612,-0.4918272637936535,0.0
-1.6698506061695761,-0.5079124904616231,0.0
-1.776535374699551,-0.589276056505179,0.0
-1.7598761036586148,-0.5868342041016853,0.0
-1.8205764691203548,-0.5463022238912244,0.0
-1.6821160608860453,-0.5362455949828672,0.0
-1.9935538419270724,-0.45754092897164644,0.0
-2.1528273867125693,-0.4723017656295196,0.0
-2.066560008995796,-0.45974735793477706,0.0
-1.8834035018705777,-0.4981333629388522,0.0
-1.917968935974825,-0.5082507119200632,0.0
-1.9124981373055299,-0.4979280332188071,0.0
-1.7358183047933295,-0.4928259492024333,0.0
-1.8435779251392603,-0.4684084904319327,0.0
-1.9160003272970385,-0.4798941715812265,0.0
-2.3792028704300847,-0.46745028507172226,0.0
-2.1499254732307644,-0.5096494041245728,0.0
-2.2463460194454106,-0.500817030369325,0.0
