yaw,pitch,class
0.8824176545412529,-0.3379178580757942,1.0
0.8424065886400115,-0.2829294405200561,1.0
0.9306453713537158,-0.34978330599653323,1.0
0.8263128398565537,-0.3208054501753811,1.0
0.9831285532720163,-0.3003289371859798,1.0
0.9401669711990762,-0.30271699373545385,1.0
0.8841423176631883,-0.27734079697252484,1.0
0.9878439462981108,-0.25820518559197847,1.0
0.9686542727474358,-0.29204517461528834,1.0
0.9139731839814929,-0.2806931841527166,1.0
0.9825905947318205,-0.3059756376452748,1.0
0.9262428997557058,-0.29045207165120296,1.0
0.8023638311217981,-0.2865811670067728,1.0
0.8734190995339842,-0.31003136566935646,1.0
0.9233531036568609,-0.3178602603258624,1.0
0.891291839925615,-0.25650608881650794,1.0
0.8438090092700473,-0.2790066042343694,1.0
0.8701625861530353,-0.281614904205993,1.0
0.819836564717699,-0.29376664194391555,1.0
1.0007104764726105,-0.3152072192479255,1.0
1.0334023767499871,-0.2745527336273209,1.0
0.9613391018652062,-0.270354792801029,1.0
0.936863586182942,-0.28266418967548423,1.0
0.878152602055491,-0.3384696650536586,1.0
0.8258995172553733,-0.3030751889020695,1.0
0.8723780698638723,-0.3333542652318344,1.0
0.989131052052946,-0.3696568793151405,1.0
0.8490346639610007,-0.339725345507631,1.0
0.9588610304708873,-0.32978589568723726,1.0
0.8698589857887662,-0.3897621476485848,1.0
0.8880206791586706,-0.40551714234138453,1.0
1.0889655044689643,-0.42765546785099523,1.0
0.902959148661252,-0.3898186066636944,1.0
0.9521733003414804,-0.3647955450613099,1.0
0.9778661469580199,-0.3855586141840037,1.0
0.9453643963824749,-0.3891946280202889,1.0
0.9106764568680836,-0.377703620548815,1.0
1.109117910753703,-0.38004959915306574,1.0
1.0495288824148532,-0.4065352688261218,1.0
1.0125721959678236,-0.4072846823568701,1.0
1.0197621982788194,-0.3884835640092377,1.0
1.0216317373640549,-0.3896002274543079,1.0
0.9494872360660266,-0.37056554987907564,1.0
1.082567259950049,-0.3985292739571256,1.0
1.0210080250367586,-0.35792565471334153,1.0
0.9927502879743637,-0.3398734172642394,1.0
0.9944587058136496,-0.3954661060713165,1.0
0.9746628967988725,-0.3973915715394437,1.0
0.9653373056097421,-0.4112256281379694,1.0
1.0426621878601927,-0.4028206917376793,1.0
1.120209177745556,-0.43077056737806085,1.0
1.009258158307329,-0.37167635436974766,1.0
1.1759464761998244,-0.39561870520177805,1.0
1.0629536111538336,-0.4096314599094479,1.0
1.0072360200916317,-0.3865602290699825,1.0
0.985735521663095,-0.3665606882318144,1.0
1.011007588827402,-0.3926045394800264,1.0
0.9976350580457871,-0.41399691356830587,1.0
1.090864072010082,-0.41251246757669563,1.0
0.9637729647854295,-0.3560750240718455,1.0
1.0230956770152715,-0.3893781198193953,1.0
0.9843413568324386,-0.36642460070011135,1.0
0.9770067448742512,-0.35916162777524724,1.0
0.8664035342743885,-0.32954647750523913,1.0
0.8340141690968448,-0.19912535365355163,1.0
0.8044277809666094,-0.14353133326592954,1.0
0.8471723154107084,-0.17236111733047332,1.0
0.8985827760419249,-0.20628206645092156,1.0
0.9362180359347066,-0.21621246152360907,1.0
0.9541195384661104,-0.16061471271046082,1.0
0.9430722136322436,-0.18623485502924114,1.0
0.9325572547002838,-0.1767497404908149,1.0
0.9172158489247734,-0.1939452390172385,1.0
0.9366036616605502,-0.2716730575406182,1.0
