yaw,pitch,class
0.5670059045216094,-0.5176439474008816,3.0
0.5725122563914572,-0.4569568977445921,3.0
0.6397192570284789,-0.4072873455179602,3.0
0.5740038929180106,-0.4883007058781706,3.0
0.4640339820253686,-0.4068063786250919,3.0
0.6036653821909861,-0.3827934540241744,3.0
0.9556460624029438,-0.5318519118164544,3.0
-1.0999158902391521,-0.7646036689738916,0.0
-1.4754604860922398,-0.6910929660366524,0.0
-1.2186513295436812,-0.6016376513369998,0.0
-0.9490885608508416,-0.4886381283882837,0.0
-0.9274407896140235,-0.3255253705753285,1.0
-0.993296502313939,-0.25953197244705595,1.0
-0.8244539534156783,-0.4184888673789425,0.0
-0.9719813598972717,-0.38295857001175937,0.0
-0.9137072673466483,-0.4248628771319381,0.0
-1.0274009432334936,-0.20904696029464184,1.0
-1.1029743975930537,-0.37013331883415573,1.0
-1.3273003125356437,-0.24493065913847853,1.0
-1.3129671795488373,-0.28319815347404514,1.0
-1.2635065523097222,-0.31917399769159854,1.0
-1.3652089459143222,-0.3246420000417492,1.0
-1.1094096600511212,-0.03939640832165118,1.0
-1.1853166753372137,-0.14530233539083223,1.0
-1.2251768731627022,-0.139814891964724,1.0
-1.2103678332890986,0.10752752585693032,1.0
-1.1915400833305654,0.029785326263664213,1.0
-1.085003919189417,0.00615456527917312,1.0
-1.3539449729257775,0.031016771951716857,1.0
-1.7177032167425015,0.06509671178924285,1.0
-1.6253959228314832,0.06252516344066233,1.0
-1.5055012095044427,-0.00657001840922548,1.0
-1.4439507630227495,0.11900042383299167,3.0
-1.3503260033204687,0.09804640606013922,1.0
-1.3083308824071183,0.16546486168771313,3.0
-1.2641707446855879,0.13707236867416037,3.0
-1.152018639595735,-0.06689061709952022,1.0
-1.1143124064599026,0.0811539752657666,1.0
-0.9135364255627199,-0.2951653341484252,1.0
-1.21836570551677,-0.12396988242707953,1.0
-0.8818328243658715,-0.21581059051511609,1.0
-0.9766974187136386,-0.28264208543843655,1.0
-0.8012639455915953,-0.15654300571983867,1.0
-0.8540411404942407,-0.3445549881444897,0.0
-0.9201418640144434,-0.4370415127968705,0.0
-0.8271866230102086,-0.4909047447920501,0.0
-1.1165657070582187,-0.4024811386986942,0.0
-1.0260126373572354,-0.47455213675063657,0.0
-0.5605570599419825,-0.1803956080231334,1.0
-0.9589591679570568,-0.19960285843700284,1.0
-1.2143129069698875,-0.19764809819688473,1.0
-1.0221780848616848,-0.20428363036892613,1.0
-1.1494882370859962,-0.39311906220262965,1.0
-0.8382765584215166,-0.48721946247559844,0.0
-1.0424013312314195,-0.5711559084482798,0.0
-0.2930270821092006,-0.4780589872740529,3.0
-1.0140234856038621,-0.5402589787456166,0.0
-1.2455689639455478,-0.5724973426893528,0.0
-1.2772330172002087,-0.507335117137294,0.0
-1.2473402323865597,-0.5260845701597788,0.0
-0.6483822537383976,-0.5562762948057891,0.0
-0.334482380269592,-0.5524043248969229,3.0
-0.2594898945018327,-0.5481933345812896,3.0
-0.17850742681026718,-0.5215265699541082,3.0
0.11942013802078816,-0.49954750147768423,2.0
-0.46863352754404447,-0.5486769646352481,0.0
0.829518486860682,-0.5463205997027459,3.0
-0.9025237218230242,-0.542459548754349,0.0
-0.6979372900381561,-0.5650426221660029,0.0
-0.2365941659782035,-0.5208000596087345,3.0
-0.8803851299973044,-0.2436211828304866,1.0
-1.4285699424631058,-0.29503883399664643,1.0
-1.5850960371100224,0.06674867061341899,1.0
-1.4034837639428863,0.1429718031209039,3.0
-1.5655585547209832,0.14792155432292517,3.0
-1.45880494347683,0.1679511888814111,3.0
-1.5237585103574809,0.007201986535901284,1.0
-1.458082294715037,-0.06115523337592557,1.0
-1.568003869233894,0.05768593342387936,1.0
-1.4647074405588272,0.13284433412755056,3.0
-1.4336714938472614,0.13526994124839475,3.0
-1.4127523634846892,0.16159315809495595,3.0
-1.2965249561367427,0.1420277125144708,3.0
-1.2856033325063276,0.1348715323493189,3.0
-1.122960223151608,0.10542282964744068,1.0
-1.1297776492261018,0.1439262800555883,3.0
-1.240737989728144,0.11447171839931192,3.0
-1.2026499924500489,0.14669463600872568,3.0
-1.143957783608283,0.15938007122910008,3.0
-1.1862087011443359,0.18164569583881657,3.0
-1.1927464953043714,0.193524725881115,3.0
-1.324048592844657,0.18327395252929105,3.0
-1.1593623063016285,0.17573986980545686,3.0
-1.1946775534107879,0.2288672703914476,3.0
-1.22990744620701,0.2058218722145559,3.0
-1.274924855483437,0.20338614508156944,3.0
-1.3593005898779267,0.26417146538208297,3.0
-1.340702537563413,0.25677293755773384,3.0
-1.3061126023771368,0.20882432002751122,3.0
-1.4029581891017593,-0.032053806880193714,1.0
-1.4026844161416991,-0.08953494321624599,1.0
-1.368323779125279,-0.09101113340847689,1.0
-1.3862381979879694,-0.042530149976347416,1.0
-1.3561681798037757,0.11096060681815145,1.0
-1.352408062660693,0.019370768504800347,1.0
-1.326186978041936,0.13608699907083105,3.0
-1.328907130779343,-0.023720775829335777,1.0
-1.348714524544862,0.022333002585295483,1.0
-1.4258736250174553,0.0801089508540195,1.0
-1.4716307272866516,0.040887245899877536,1.0
-1.3868465971389978,-0.08678016938466801,1.0
-1.410443269661536,0.02172260606344932,1.0
-1.3610239214193172,-0.049789660791794414,1.0
-1.293584027344968,-0.006842726104849595,1.0
-1.3350017749339893,0.18407050401133374,3.0
-1.3543397865573816,0.13627075718604653,3.0
-1.3476953327956886,0.15504204812947003,3.0
-1.301031690491429,-0.014534201649107441,1.0
-1.2915279338253725,-0.05070152714903754,1.0
-1.2127882472458171,0.05200301397375927,1.0
-1.4008532265761606,0.10577330164689512,1.0
-1.4060229548842225,0.09410279711794987,1.0
-1.3491628677143768,-0.0609981068716109,1.0
-1.4175236828936753,0.1557395300189618,3.0
-1.4132188161496166,0.19333723934037345,3.0
-1.3715432745670757,0.06686691496581852,1.0
-1.3650515530938985,-0.09659897800768115,1.0
-1.3735807259590407,-0.10016202123009815,1.0
-1.400190099464731,0.014741395581915607,1.0
-1.3540200740685178,-0.034395258110591374,1.0
-1.3560739039011869,0.1723027941026006,3.0
-1.3184571529779812,0.02205630014803625,1.0
-1.3469603003348267,0.11429488450293067,1.0
-1.3496464977683351,0.09802616603585462,1.0
-1.3530339055168614,0.1133952686867019,1.0
-1.2720458451870067,0.156587480510043,3.0
-1.308805058239207,0.1121086955640846,3.0
-1.2344076558170258,0.03090491918593353,1.0
-1.3183732634036436,0.07029893066260363,1.0
-1.310410544902361,0.10032287615993894,1.0
-1.2703582000042235,0.11483790304919782,3.0
-1.283619144336164,0.14727174301694584,3.0
-1.2696945402605757,0.14727174301694584,3.0
-1.2022007171741527,0.027524302498186944,1.0
-1.2011552932882419,0.051697549396727174,1.0
-1.1870952674712232,0.07438315451034916,1.0
-1.165400491441165,0.10934832909421749,3.0
-1.082882711381169,0.0985334982235147,1.0
-1.111361623972095,0.06691138975602284,1.0
-1.1184100792711529,0.06385780925013798,1.0
